label_id,n_models,ensemble_concentration,std_across_models
87,8,0.1511027746914404,0.2525459935590474
88,8,0.08987033921353099,0.14112076597643533
89,8,0.13818306889657578,0.21856175709585998
90,8,0.1021960232312326,0.144304218420998
91,8,0.09446312220469025,0.15083694583338905
92,8,0.12324832912654629,0.19743195136292116
93,8,0.0740706342460301,0.11842250231280589
94,8,0.07616112117945803,0.1169329450970431
95,8,0.08842161074660713,0.13748151319661248
96,8,0.09679002192891113,0.15741225532959816
97,8,0.07906703686895661,0.12696541442545006
98,8,0.07676422241475607,0.12716120608446665
99,8,0.0816245505130692,0.17784812024372634
100,8,0.058910448992697165,0.07972628618864441
101,8,0.15616734240496224,0.2703544181558254
102,8,0.11338890369306293,0.1586172511027843
103,8,0.05205058238018947,0.0895406577021967
104,8,0.0853840703276862,0.14077919168196365
105,8,0.05196793375271884,0.08185416172443054
106,8,0.04027422237099507,0.06211352797378189
107,8,0.1055958945829031,0.16388284212707266
108,8,0.11364215378843252,0.19232562564463535
109,8,0.07074739857004848,0.12927997437616767
110,8,0.11651479246361658,0.20003199263803031
111,8,0.15015758910045118,0.2530946900627863
112,8,0.06980740238656143,0.10894204287357896
113,8,0.08238820240776865,0.11427631290239562
114,8,0.05753079353606746,0.09100259783336592
115,8,0.14503449051740902,0.2661236052337606
116,8,0.0719360471758027,0.10068771813971603
117,8,0.08918400219364037,0.13541859603300105
118,8,0.15587050738008615,0.25139494110720634
119,8,0.14178034741660042,0.22881856268152587
120,8,0.07230033600819252,0.11607512756557832
121,8,0.06828955420255585,0.10492695596745136
122,8,0.05474553770461228,0.08771664085023684
123,8,0.055619384706208315,0.08850041850561535
124,8,0.09448014609657276,0.1355828638456711
125,8,0.08846267550039616,0.1431728113595102
126,8,0.07835213066307209,0.13714425320005594
127,8,0.0711409777150588,0.10615138877393793
128,8,0.06329407018052918,0.10336591518546677
129,8,0.0863518254479159,0.13065613942189358
130,8,0.13214085008737986,0.22356381540469342
131,8,0.10641947275777619,0.17070776534724294
132,8,0.08422906420502332,0.1549619981985445
133,8,0.07777782683223258,0.12831316205254234
134,8,0.10909372372619418,0.1448645839308607
135,8,0.09945811033110856,0.15607779750974868
136,8,0.060721011517306356,0.12056530612270032
137,8,0.04946827272125906,0.07951134958633678
138,8,0.0598591760712976,0.11613111873448323
139,8,0.07118859705832219,0.1332090204883053
140,8,0.09429913019013617,0.13082421725860502
141,8,0.12608891042808246,0.23350904242593368
142,8,0.06231853917905927,0.09546381324167477
143,8,0.06236846693119313,0.1042769576531471
144,8,0.10810088902502103,0.16483794249337824
145,8,0.059424583433386774,0.08901584901510182
146,8,0.09018875964202747,0.1525847547812735
147,8,0.10888335035382694,0.1699205050029016
148,8,0.0324962156025298,0.043376511159587634
149,8,0.03580118674074065,0.054368989559048446
150,8,0.09622880024283506,0.1575548916709548
151,8,0.05462267386544072,0.09183016220847723
152,8,0.08217254076743948,0.1486759622007365
153,8,0.028407162019726647,0.03259548414420043
154,8,0.08398169916256006,0.12932628091394346
155,8,0.07473823103303757,0.11215633177902831
156,8,0.09042707889338737,0.13994524237945383
157,8,0.06882800092208043,0.09707584977656843
158,8,0.07256536315355758,0.09274319638361386
159,8,0.12970450002641207,0.17329520071440066
160,8,0.09434994497236503,0.13760641371121382
161,8,0.06097588559710228,0.09541075345629067
162,8,0.07108990271515263,0.1142279411762613
163,8,0.08295214691591946,0.13450092780448128
164,8,0.06861467303631787,0.1187835143928454
165,8,0.0674405951327526,0.1016056280276329
166,8,0.06123813442233721,0.09523380859108749
167,8,0.134494688302854,0.22711236942443633
168,8,0.054821082793269256,0.07986185324670741
169,8,0.07660574563552451,0.12027331994567735
170,8,0.12400265471250525,0.2285218396765583
171,8,0.07254646330003228,0.14757152635893872
172,8,0.06511713718553412,0.10348964170853092
173,8,0.11220651132888088,0.16051983370986186
174,8,0.09588238278848168,0.16068566052409944
175,8,0.07122922002888296,0.13542248811891766
176,8,0.07247946596576313,0.11855217916791937
177,8,0.09434762660294231,0.172079533893581
178,8,0.11365720850353404,0.1869511636088431
179,8,0.11133387722525086,0.20504720475892357
180,8,0.08454138879251155,0.12209663663842618
181,8,0.09257591339148125,0.14592692605680813
182,8,0.08752600891598236,0.14572771961265252
183,8,0.10309860754471387,0.1611583943690409
184,8,0.1087096051524974,0.18637090644603618
185,8,0.037022273617098055,0.07771400166711957
186,8,0.10826317488637853,0.18101708107616907
187,8,0.08956232820107174,0.13897449865433686
188,8,0.05487942335289138,0.09609138381509037
189,8,0.10397759436095699,0.16276999503133668
190,8,0.05838768677326874,0.08828092751048489
191,8,0.06911152487796277,0.11143628962749344
192,8,0.07697366417747697,0.11799796551255796
193,8,0.116225155416747,0.24093430997852425
194,8,0.041225340912017495,0.06046962096554802
195,8,0.04965589397416376,0.07287295941114302
196,8,0.1319889152676068,0.19334458128029275
197,8,0.04616414665120256,0.07431226210248836
198,8,0.056744900347911,0.09017312508507112
199,8,0.07193126290907256,0.10605093247876823
200,8,0.08234214776511703,0.13507200978519618
201,8,0.15584321100731227,0.259033178310829
202,8,0.10239337137171785,0.16433350454910123
203,8,0.09887276974744774,0.17272529504305334
204,8,0.050200386050970325,0.07258453593920991
205,8,0.053427592955965275,0.08649428725545925
206,8,0.07972557566353236,0.10186754848135751
207,8,0.10982811869043767,0.17416568042491448
208,8,0.054015020155917554,0.08638005426062928
209,8,0.06452359344708569,0.10611361566837758
210,8,0.12283016017303443,0.1890321357561966
211,8,0.06315931715729349,0.10069236901332214
212,8,0.07095129717163118,0.10257628137855913
213,8,0.1097146186436025,0.17346729465363003
214,8,0.06544421826599954,0.09671199779986556
215,8,0.04362649845384775,0.07042734349698807
216,8,0.04810514821707461,0.08025260039880892
217,8,0.08158087126280106,0.14759100396738906
218,8,0.12821737913113324,0.18771855114700361
219,8,0.0511258293971742,0.061503266101195164
220,8,0.13008272534719448,0.22617540292678645
221,8,0.07436060412924585,0.10954242533830864
222,8,0.08119624908640082,0.1352635636488447
223,8,0.09138451356648548,0.1346759043437289
224,8,0.10201426196502415,0.15244017145015476
225,8,0.08366762712991464,0.15312415446257613
