dataset,label_id,n_videos,mean_flow,temporal_std,temporal_cv,peak_ratio
ssv2,115,5,0.9545963528482975,0.8211142235524861,0.9168782282602503,4.243737538798475
ssv2,116,5,2.087703658303907,1.37614530240145,0.682344412024221,2.884113762605525
ssv2,117,5,2.089380004434779,1.5556091488736294,0.8162262816775732,3.7749387235787397
ssv2,118,5,2.7751196553192248,1.8793393394784066,0.6947051264471988,2.6623012068886585
ssv2,119,5,3.210352786866603,1.8357636761713523,0.6320606285521929,2.4280936405419773
ssv2,120,5,1.6831379989255502,1.246900480437932,0.7401256655657061,2.979187745594062
ssv2,121,5,1.6923360046600144,1.1583347217849052,1.0496215667317892,3.9263247292408794
ssv2,122,5,1.6918557660430746,1.2032373465839419,0.8494564494065499,3.080707596601777
ssv2,123,5,1.6051795287373203,0.9964879177764392,0.6488031467449258,2.9027360409135667
ssv2,124,5,1.8853273008619589,1.2185882583451284,0.5999334333945051,2.5839892408736858
ssv2,125,5,2.197317091088306,1.3180212374728866,0.7232177600404656,3.1035411288344292
ssv2,126,5,0.45356637913613546,0.4587699216725388,0.9155375560503287,4.719862399690253
ssv2,127,5,1.51093805201592,0.69653211663297,0.5301148228947306,2.29531941696119
ssv2,128,5,1.75689582021385,1.397554156239816,0.8785850004991633,4.142430766840293
ssv2,129,5,2.6417530325151257,1.6342532057950039,0.6530985453165468,2.9408227958857984
ssv2,130,5,3.094029280254918,2.3359839217564886,0.7495228965355849,3.0363219318555155
ssv2,131,5,2.1390474504520816,1.5700570792467006,0.7462231957794322,2.8894857321687724
ssv2,132,5,2.9027608734722654,2.066379083368823,0.709118413269457,3.0145523889092067
ssv2,133,5,1.3958010995856323,1.157753774596259,0.9346034773734958,3.4653195181302516
ssv2,134,5,1.2979435444513763,0.9862258781183149,0.985859831561671,4.041006250866436
ssv2,135,5,1.2661791605625516,0.9611173827642714,0.755535235000821,2.611430723501539
ssv2,136,5,2.9052635278895913,2.10818065333442,0.780039259189194,3.171244320400668
ssv2,137,5,0.44602643583315393,0.35571543059982247,0.9077008385678049,4.357817435318086
ssv2,138,5,1.531726796294172,1.1357131727458882,0.7910196096874552,2.9232045125068544
ssv2,139,5,1.5951937350504581,1.147593268575601,0.7561630515222703,2.8621960372771955
ssv2,140,5,1.365444815162341,1.1808521443041584,1.0427393800144977,3.7122240216260076
ssv2,141,5,2.0428541706701284,1.0626126886277456,0.5071072939701065,2.39992617027574
ssv2,142,5,2.6876041094772516,1.457127759844926,0.6707467329367447,3.2003394512833614
ssv2,143,5,1.3638734245492568,0.7221126761482741,0.5434728676324222,2.4938442808062287
ssv2,144,5,4.275406473298227,2.814090070122039,0.6458170793591566,2.721392267247019
ssv2,145,5,2.4271776477656055,1.4878041409611247,0.6133131385376475,2.5669363665175844
ssv2,146,5,2.843013847804339,1.7746553825238265,0.8026507706442837,2.9984722375058674
ssv2,147,5,2.94539364647616,2.108266904623105,0.7700748907777955,2.9670513462180255
ssv2,148,5,2.602175575029903,1.633909803976092,0.6764281431078143,2.6753790102706176
ssv2,149,5,2.229492823561586,1.2157802469396384,0.5536707846706058,2.2732358124267233
ssv2,150,5,1.5977271281747942,1.1645162251955532,0.7169435241204568,3.0360078519602895
ssv2,151,5,2.6247553754941513,1.9682644736388597,0.7622233918374188,3.0113727904883723
ssv2,152,5,2.6389610675663024,1.7649504691183968,0.6757995190534921,2.4838513589984528
ssv2,153,5,3.00672362584831,2.076458982958493,0.7444516922780299,2.8934681074869366
ssv2,154,5,2.5506092376345597,1.5553600612353524,0.7053528599247743,2.92158385589184
ssv2,155,5,2.6032482849733976,2.186213608743755,0.8550408327851183,3.1208478677427456
ssv2,156,5,1.5601889028183875,1.029834593128621,0.653893146946724,2.8429032989236913
ssv2,157,5,1.66997645409851,1.216969393798931,0.7775200599962261,2.769951075307695
ssv2,158,5,1.7738483833299292,1.5551061070487613,0.913808568940483,3.6401878062337345
ssv2,159,5,1.7510586414636382,0.9583335415143559,0.5852415094196362,2.4807321029130733
ssv2,160,5,1.8270178793899476,1.406030654055487,0.7858709714539888,3.5015231074432442
ssv2,161,5,1.6595749742197505,1.0789968097934992,0.6787357680319783,2.3311670943194036
ssv2,162,5,2.473934053845944,1.3947230624363158,0.6225536889656806,2.1644760829889416
ssv2,163,5,1.6565733263569495,1.003399582517142,0.5377703937740714,2.604953415074207
ssv2,164,5,1.9989288614401897,1.2381102293889208,0.6647981145496282,2.618678364318728
ssv2,165,5,3.141811340374331,1.6336624553580734,0.5625996582728857,2.393676746474749
ssv2,166,5,3.6725058378711823,2.676719111298243,0.7286753845510019,2.660127783233789
ssv2,167,5,5.111242444712609,3.351095885248596,0.674804379284797,2.289544994618882
ssv2,168,5,3.535167044045351,2.627737464241217,0.813590680032064,3.0196856872993987
ssv2,169,5,2.470750258460401,1.4808738028394344,0.5973026904578074,2.3104892706276265
ssv2,170,5,2.9512779717183872,1.300648542871943,0.47087631543846137,2.089992088256537
ssv2,171,5,4.550684964080011,2.3676510290771473,0.5259832634909609,2.1431676315154755
ssv2,172,5,2.2554787106090974,1.0191718140279225,0.4725335258809068,2.2443379399178176
ssv2,173,5,3.414262546292476,1.7399241292960426,0.5566580346356677,2.1731504713722076
