dataset,label_id,n_videos,mean_entropy,mean_concentration,std_entropy
epic_kitchens,59,5,1.85033318400383,0.11017783048179615,0.07964030701877284
epic_kitchens,60,4,1.7722282061974208,0.1477383851984792,0.012971777090920768
epic_kitchens,61,5,1.802406919002533,0.13322549209703,0.04053526034043044
epic_kitchens,62,5,1.844693696498871,0.11288985070064941,0.043778425420544075
epic_kitchens,63,5,1.7991067826747895,0.13481252220179435,0.0589033945499652
epic_kitchens,64,5,1.8358142991860706,0.11715993819040256,0.04053847870435474
epic_kitchens,65,3,1.8714633550908832,0.10001636613498721,0.05918949380152586
epic_kitchens,66,5,1.9130563100179039,0.08001438286527693,0.029482712219670835
epic_kitchens,67,1,1.8557405571142833,0.10757743369156703,0.0
epic_kitchens,68,5,1.8011434227228165,0.1338331053693395,0.03015406838710179
epic_kitchens,69,2,1.9249533315499623,0.0742931248767269,0.014525055885314941
epic_kitchens,70,1,1.8224633534749348,0.12358038591328047,0.0
epic_kitchens,71,3,1.778970393869612,0.1444960782920082,0.03292638883765161
epic_kitchens,73,4,1.843155026435852,0.11362979459047659,0.030499795654517457
epic_kitchens,74,4,1.8167943743367991,0.12630658860977761,0.05551416190745688
epic_kitchens,75,4,1.8727713525295258,0.0993873523289121,0.03493749133912402
epic_kitchens,76,5,1.8404029409090679,0.11495326797100791,0.029604340366556743
epic_kitchens,77,3,1.8131115436553955,0.12807765579660912,0.047812142130759225
epic_kitchens,78,2,1.8819955587387085,0.09495144681087042,0.045464326937993293
epic_kitchens,79,5,1.8534628868103027,0.10867276157567798,0.05710316500301603
epic_kitchens,81,1,1.8642733693122864,0.10347401841060178,0.0
epic_kitchens,83,1,1.844754695892334,0.11286051619316728,0.0
epic_kitchens,84,1,1.7891567846139271,0.13959745982154792,0.0
epic_kitchens,85,1,1.922453910112381,0.07549509251442355,0.0
epic_kitchens,86,2,1.8229140490293503,0.12336364716617848,0.03378134469191241
epic_kitchens,87,1,1.94950732588768,0.06248514958837981,0.0
epic_kitchens,88,1,1.8771176139513652,0.0972972423956805,0.0
epic_kitchens,91,1,1.8269500037034352,0.12142276323499346,0.0
epic_kitchens,94,1,1.9578452110290527,0.0584754744067264,0.0
epic_kitchens,95,1,1.7811377147833507,0.14345381724725292,0.0
