label_id,n_models,ensemble_concentration,std_across_models
157,7,0.050343775148296084,0.050869096090307805
158,7,0.04817424955074295,0.04931880995117293
159,7,0.04350223830563623,0.0486236184028982
160,7,0.047311450918926426,0.04901827973111891
161,7,0.04754404713525933,0.04758816349327417
162,7,0.048038309385917945,0.0511626929111884
163,7,0.04323503377478071,0.04530714933826419
164,7,0.054928764646203235,0.056943854420332375
165,7,0.04838762760670342,0.04964931013108626
166,7,0.046619650542037774,0.047486274996423904
167,7,0.050773301491239965,0.05363751990474873
168,7,0.04683879247369717,0.04877851005867422
169,7,0.048888589810060674,0.04925874726896483
170,7,0.05728442133403018,0.06335381976355532
171,7,0.04609945347142204,0.04908036889242577
172,7,0.04179618777113525,0.04638895721444987
173,7,0.047702549294568505,0.04810766619903659
174,7,0.046383501491724065,0.04719250244126984
175,7,0.050306075077089965,0.049227682372260724
176,7,0.046131607511620355,0.05030770502511711
177,7,0.04803579876680136,0.04801909014690173
178,7,0.04978556909287465,0.05327590907765696
179,7,0.04740262170662982,0.05080778110081305
180,7,0.04390525163933008,0.04574830430847664
181,7,0.045884676131855553,0.04885643897119388
182,7,0.047708186230691785,0.049759634879195894
183,7,0.043750926692920855,0.04743041355435313
184,7,0.047674463872510606,0.049667685312925536
185,7,0.043601738950189414,0.045621417871633776
186,7,0.0452467379367361,0.04569657649204056
187,7,0.050062341919459186,0.051723332279082115
188,7,0.04560270762749195,0.04726790139419564
189,7,0.05046864847522757,0.05134231614284091
190,7,0.04448980707479371,0.047008372551565605
191,7,0.0442516296119578,0.04729965979466114
192,7,0.050842914663140205,0.05327332680134457
193,7,0.047714134701102626,0.04866012427816154
194,7,0.04403093066403259,0.0474822076070844
195,7,0.047004700697331515,0.048256093344667406
196,7,0.04553095630175898,0.049137108517502755
197,7,0.045036948421630627,0.04480304266711998
198,7,0.046818672960441246,0.04718961596181729
199,7,0.04787060205996259,0.04673206749950364
200,7,0.04545844055409117,0.047216885798644796
201,7,0.04208850782935778,0.04646635060756837
202,7,0.04789690623313656,0.04912628223595296
203,7,0.04835721910851487,0.04864104985091738
204,7,0.04629997377681803,0.045772984704238774
205,7,0.05314108836112176,0.049227941864059564
206,7,0.04977644320204089,0.04788513767588387
207,7,0.045230784498456064,0.049225705133096646
208,7,0.041832754067189705,0.045815257854059946
209,7,0.04958610525233399,0.04907908503719012
210,7,0.05106899683183042,0.04992115251751315
211,7,0.04515984706014419,0.04661450985818633
212,7,0.052473004391787086,0.05327948262017467
213,7,0.04713857346690013,0.047889363873656575
214,7,0.042855748641736906,0.046666556651343005
215,7,0.04644540279776662,0.05002650195550577
216,7,0.04506709517860386,0.04774960330143109
217,7,0.049472662711343866,0.051045339848198604
218,7,0.043928351530028976,0.04981234757406958
219,7,0.04502847950452314,0.04756322714657148
220,7,0.050445721877523546,0.05068525986834346
221,7,0.04825047242539835,0.04791201482988245
222,7,0.045738591119938644,0.050055573178794714
223,7,0.04814405791448747,0.04842301656479269
224,7,0.04704964303986198,0.049960420519420755
225,7,0.04516583254777319,0.04735115021681873
