dataset,label_id,n_videos,mean_entropy,mean_concentration,std_entropy
ssv2,27,5,1.7778584718704225,0.14503079974337024,0.02786363853808509
ssv2,28,5,1.756144107381503,0.1554732017314435,0.05310976819254491
ssv2,29,5,1.7967277129491173,0.13595661290017988,0.044616729329690394
ssv2,30,5,1.8081693649291992,0.13045434137643258,0.022673965830031492
ssv2,31,5,1.7700805624326068,0.1487711835348435,0.06175762906334365
ssv2,32,5,1.797465525070826,0.1356018002704807,0.01915363615760513
ssv2,33,5,1.792565679550171,0.1379581278817378,0.03611867842302084
ssv2,34,5,1.8110045035680138,0.12909092789161586,0.033090179892583955
ssv2,35,5,1.7681921352942787,0.1496793250240257,0.049443504224677796
ssv2,36,5,1.7966474354267121,0.13599521822800276,0.03884229432248534
ssv2,37,5,1.828674594561259,0.12059341034227858,0.04753559675511229
ssv2,38,5,1.8100976824760437,0.12952701665573535,0.028382669593166165
ssv2,39,5,1.7840202709039055,0.1420676007738502,0.0340217109581406
ssv2,40,5,1.8341021478176116,0.11798330895324494,0.046736946634174194
ssv2,41,5,1.8194890658060707,0.12501071593662944,0.03599020967737733
ssv2,42,5,1.808392184972763,0.13034718758581249,0.04177005479278822
ssv2,43,5,1.8290531535943348,0.12041136192904438,0.04854384684805439
ssv2,44,5,1.797402230898539,0.13563223833330587,0.021500371229011314
ssv2,45,5,1.7489086667696636,0.15895271316122586,0.020738925986966306
ssv2,46,5,1.793975670138995,0.137280065738339,0.025201410036967253
ssv2,47,5,1.7826620201269783,0.14272078132723542,0.03243189285880201
ssv2,48,5,1.7385580042997995,0.16393032963295523,0.03203816385868085
ssv2,49,5,1.8086636026700336,0.13021666326385856,0.04027513539693775
ssv2,50,5,1.828081242243449,0.12087875249108013,0.025389752243938184
ssv2,51,5,1.819148201743762,0.12517463690073308,0.023994619275725302
ssv2,52,5,1.8543163895606996,0.1082623135138838,0.026366020151471284
ssv2,53,5,1.7655661702156067,0.15094214728954153,0.032514369702695466
ssv2,54,5,1.8143200526634853,0.12749648581232892,0.03483087682756458
ssv2,55,5,1.8260887116193771,0.12183695717446937,0.050279440983316964
ssv2,56,5,1.8586883793274562,0.10615983086211142,0.0238304753745484
ssv2,57,5,1.7948746333519616,0.13684775581524272,0.046262579336697474
ssv2,58,5,1.7971295078595477,0.13576339039193552,0.041714955758266996
ssv2,59,5,1.8325949281454086,0.11870812840211753,0.04817296421788523
ssv2,60,5,1.8202457169691724,0.12464684364306648,0.02314597076230203
ssv2,61,5,1.8371626377105712,0.11651152442282375,0.03523059324846293
ssv2,62,5,1.8267973452806472,0.1214961764181622,0.035943493046255715
ssv2,63,5,1.795156145095825,0.1367123772829681,0.021304470339260154
ssv2,64,5,1.8372370680173238,0.11647573101134254,0.04280352150541969
ssv2,65,5,1.8047880182663598,0.13208042539710077,0.05482966978880522
ssv2,66,5,1.8411083559195203,0.11461403505855854,0.0511427721594074
ssv2,67,5,1.8547812799612682,0.1080387484887314,0.05097836198174404
ssv2,68,5,1.802996943394343,0.13294175034234065,0.05214079799910916
ssv2,69,5,1.8997988800207772,0.08638985903587246,0.03422483017491512
ssv2,70,5,1.836641178528468,0.116762293281506,0.05910410256905379
ssv2,71,5,1.8038675735394158,0.13252306574475894,0.03605592390335098
ssv2,72,5,1.8112792402505875,0.12895880747511596,0.05353969355505001
ssv2,73,5,1.76829951107502,0.1496276881885633,0.06687913195092011
ssv2,74,5,1.8149997611840565,0.12716961510836947,0.05206523363797418
ssv2,75,5,1.77533657848835,0.14624357410202576,0.03566622039717123
ssv2,76,5,1.791967761516571,0.13824566567571536,0.029508917358282663
ssv2,77,5,1.8121090312798818,0.12855976234080363,0.0764382849685026
ssv2,78,5,1.7892653316259384,0.13954525974290394,0.04802926429483458
ssv2,79,5,1.8540071825186413,0.10841101066927897,0.04807200192499313
ssv2,80,5,1.893585558732351,0.08937783497262682,0.03698184376667123
ssv2,81,5,1.8254302640755973,0.12215360350983495,0.061423113692358436
ssv2,82,5,1.830806155006091,0.11956834644790726,0.028291077293926
ssv2,83,5,1.8121139188607536,0.1285574119112418,0.029247901482228583
ssv2,84,5,1.8379544109106063,0.11613076199975729,0.052760368628981286
ssv2,85,5,1.802722989519437,0.13307349430792703,0.035216035137410624
ssv2,86,5,1.8009120245774586,0.1339443843549324,0.052065208820754154
ssv2,87,5,1.7831751505533855,0.14247401775339996,0.028220140791953723
ssv2,88,5,1.7955691397190094,0.13651376885137426,0.02421821804456427
ssv2,89,5,1.7499356865882874,0.15845882102815145,0.021752166805046557
ssv2,90,5,1.8758004764715832,0.09793065163243075,0.04306536121842826
ssv2,91,5,1.8847137272357941,0.09364428407385506,0.01762079189081637
ssv2,92,5,1.8260188659032188,0.12187054586391241,0.04487298455055089
ssv2,93,5,1.802410546938578,0.1332237474285829,0.03109926093438504
ssv2,94,5,1.7975331922372182,0.13556925924201915,0.041886325061452644
ssv2,95,5,1.7759935756524403,0.14592762525185535,0.05883953431219907
ssv2,96,5,1.7945731838544208,0.13699272238030288,0.023144873256247683
ssv2,97,5,1.7879363020261128,0.14018438788052495,0.023307227503163396
ssv2,98,5,1.7972571959098183,0.13570198541963369,0.043940808670157594
ssv2,99,5,1.7970488617817562,0.13580217295743469,0.07973927890720313
ssv2,100,5,1.8223166018724442,0.12365095851633237,0.048496132634012784
ssv2,101,5,1.7972059955199557,0.13572660760248223,0.039417572098838664
ssv2,102,5,1.765900514523188,0.15078136166470907,0.03460333434294738
ssv2,103,5,1.7615890433390937,0.15285474103011878,0.021871183182821524
ssv2,104,5,1.776533728837967,0.14566786647782884,0.04812414747132441
ssv2,105,5,1.7456407035390538,0.160524271276762,0.0464784738335712
ssv2,106,5,1.7848149766524632,0.14168542809304668,0.051713291028909196
ssv2,107,5,1.8319612165292103,0.11901287927079851,0.042237473641600846
ssv2,108,5,1.808625412980715,0.13023502862232275,0.022505838152071852
ssv2,109,5,1.7816666920979816,0.14319943293106593,0.05970109956248104
ssv2,110,5,1.7955858389536536,0.13650573821703813,0.04484608515349684
ssv2,111,5,1.8394220729668938,0.11542496574298848,0.04239489707999751
ssv2,112,5,1.7528592258691789,0.1570528958206894,0.026087895374434393
ssv2,113,5,1.7499442199865978,0.15845471733100996,0.050008413367675156
ssv2,114,5,1.7866846422354379,0.14078630900482053,0.027250231017797763
ssv2,115,5,1.8032830337683357,0.13280416995440544,0.04087717019597229
ssv2,116,5,1.7845433413982392,0.1418160570377799,0.030659509400160028
ssv2,117,5,1.7951190650463105,0.13673020901748506,0.05329489748492976
ssv2,118,5,1.803935819864273,0.13249024619994887,0.01734607549954162
ssv2,119,5,1.7316469570000965,0.16725384085516543,0.024148073367781197
ssv2,120,5,1.7875647147496543,0.14036308358752644,0.04968086296363437
ssv2,121,5,1.7693513751029968,0.14912184851627935,0.037340486502819195
ssv2,122,5,1.8060671240091324,0.13146530555981067,0.0326138656357993
ssv2,123,5,1.8325849781433743,0.11871291334164817,0.01812174652084213
ssv2,124,5,1.8783541242281596,0.09670260664756733,0.1012350436762407
ssv2,125,5,1.888680644830068,0.0917365999602304,0.10820683403508326
ssv2,126,5,1.9554573953151704,0.05962377103638474,0.04483279845476124
ssv2,127,5,1.855190598964691,0.10784190765660473,0.07075412725000217
ssv2,128,5,1.8585461278756459,0.10622823935014006,0.06610305490334428
ssv2,129,5,1.7814866344134015,0.14328602237393867,0.03899065229344692
ssv2,130,5,1.7805942237377166,0.1437151811926875,0.02405733422923718
ssv2,131,5,1.7947104622920353,0.13692670540658047,0.03193634447927928
ssv2,132,5,1.7621127714713416,0.1526028810370627,0.02602078693623498
ssv2,133,5,1.8372863580783207,0.11645202750248733,0.0332987511183819
ssv2,134,5,1.8407857974370323,0.11476915289958586,0.07697215975268361
ssv2,135,5,1.8058281342188516,0.13158023535489766,0.016057697662406854
ssv2,136,5,1.8050086448589961,0.13197432643340595,0.05129022396262835
ssv2,137,5,1.8636718829472858,0.10376327220925123,0.04211945023658302
ssv2,138,5,1.8345981885989506,0.11774476376147278,0.03600284054350876
ssv2,139,5,1.8045950740575791,0.1321732119481596,0.03057205136008474
ssv2,140,5,1.7919078707695006,0.13827446703697982,0.05754452410464058
ssv2,141,5,1.8319707949956257,0.11900827300213287,0.02373114736262651
ssv2,142,5,1.8041969567537308,0.1323646659014776,0.01973973401319407
ssv2,143,5,1.8635405460993446,0.10382643188232141,0.02676199462611687
ssv2,144,5,1.7647001226743062,0.1513586281205443,0.027979454914311374
ssv2,145,5,1.7850271801153816,0.14158337979850932,0.031014787463101188
ssv2,146,5,1.8176024456818898,0.12591798843569527,0.037560025786923266
ssv2,147,5,1.7870276828606921,0.14062134133519458,0.04507442817104842
ssv2,148,5,1.7642056604226428,0.15159641420000475,0.014722140806054166
ssv2,149,5,1.7911340037981671,0.13864661838426354,0.023191769650073732
ssv2,150,5,1.8490193923314415,0.11080963072530163,0.02350100378794425
ssv2,151,5,1.7665598591168723,0.1504642839395275,0.015227819173828733
ssv2,152,5,1.750654981533686,0.15811291327793023,0.0331076059025372
ssv2,153,5,1.8109472870826722,0.1291184432048356,0.04525516584535788
ssv2,154,5,1.7356183141469956,0.1653440217680221,0.03600488587197356
ssv2,155,5,1.7575696458419166,0.1547876626422984,0.03310082907882278
ssv2,156,5,1.840379387140274,0.11496459493948556,0.055020266648094694
ssv2,157,5,1.8217545906702675,0.1239212287744337,0.023827873735933213
ssv2,158,5,1.7656621555487315,0.1508959881015091,0.033063719895479335
ssv2,159,5,1.8353563785552978,0.11738015146478151,0.04239779462284708
ssv2,160,5,1.841555489102999,0.11439900944975104,0.05828713006711512
ssv2,161,5,1.8161648939053219,0.12660930470872056,0.02154525056412207
ssv2,162,5,1.813805176814397,0.12774408875704651,0.053502624799072314
ssv2,163,5,1.8099929382403694,0.12957738798552512,0.046824360853626165
ssv2,164,5,1.7700154066085816,0.14880251686291235,0.023765541246064465
ssv2,165,5,1.768488359451294,0.1495368713165865,0.026648849494736747
ssv2,166,5,1.7595290770133336,0.15384537543097615,0.031226715702802773
ssv2,167,5,1.7984453707933425,0.13513059408224384,0.031972853890325593
ssv2,168,5,1.7708436638116836,0.14840420934308035,0.026215462789383255
ssv2,169,5,1.7732328722874324,0.14725524293654285,0.018836751420672766
ssv2,170,5,1.8062325795491536,0.1313857382641186,0.041184829095655615
ssv2,171,5,1.7315844307343167,0.1672839096330209,0.009561514729367277
ssv2,172,5,1.79914155403773,0.13479580071083466,0.035790606955538234
ssv2,173,5,1.7398412883281709,0.1633132004650276,0.025636045262810114
