dataset,label_id,n_videos,mean_entropy,mean_concentration,std_entropy
autsl,28,5,1.9214149574438733,0.0759947231352818,0.030363212866178022
autsl,29,5,1.9513212780157727,0.06161282300851012,0.007148217743545601
autsl,30,5,1.9455275177955627,0.06439903272110899,0.02359332659190099
autsl,31,5,1.9136039853096007,0.07975100672282728,0.016305630259778266
autsl,32,5,1.938441914319992,0.0678064877197461,0.01107954810979359
autsl,33,5,1.8655251820882164,0.10287202371594995,0.016621395014294254
autsl,34,5,1.9016256550947825,0.08551136592251023,0.016448829350406317
autsl,35,5,1.8935146709283193,0.08941192480040534,0.03953697852270073
autsl,36,5,1.9124050398667656,0.08032757760438566,0.03354138384531113
autsl,37,5,1.9245988607406617,0.07446358930296618,0.010220183053021232
autsl,38,5,1.9162210742632548,0.07849245297115999,0.030144948405312205
autsl,39,5,1.9152495642503105,0.078959650530443,0.024673819395943625
autsl,40,5,1.938039837280909,0.06799984590319279,0.0018482744976369798
autsl,41,5,1.933190248409907,0.07033200517470783,0.016255291977352544
autsl,42,5,1.8797884027163185,0.096012864493527,0.043707599760596474
autsl,43,5,1.929888778924942,0.07191967639257628,0.013408758341678779
autsl,44,5,1.9025352259476978,0.0850739548028975,0.026200911132788024
autsl,45,5,1.9450701316197716,0.06461898897697076,0.012130936596328268
autsl,46,5,1.934391125043233,0.06975450558683483,0.012317563701253309
autsl,47,5,1.9414002696673074,0.066383819523493,0.012669171877549457
autsl,48,5,1.933748279015223,0.07006364917905657,0.03243611799635358
autsl,49,5,1.918504599730174,0.07739430934887079,0.009339605677662757
autsl,50,5,1.9017375449339546,0.0854575582838103,0.010210044415152508
autsl,51,5,1.9279304623603821,0.07286142759130343,0.019993550226087054
autsl,52,5,1.9213315347830453,0.07603484095497307,0.012153561854713718
autsl,53,5,1.9325871547063191,0.07062203193982705,0.011100502462093082
autsl,54,5,1.93688215414683,0.06855657380867834,0.018005749419430565
autsl,55,5,1.9360735396544135,0.06894543518141169,0.012171485571823053
autsl,56,5,1.8793887386719388,0.09620506227180999,0.03133197288232413
autsl,57,5,1.858365794022878,0.10631496160183762,0.052276130983399685
autsl,58,5,1.90189071893692,0.08538389715898656,0.012878631375477116
autsl,59,5,1.9351416051387786,0.06939360094945843,0.014128822216751857
autsl,60,5,1.9180400649706524,0.07761770334683152,0.017031956118993906
autsl,61,5,1.9266151110331218,0.07349397787025849,0.014203051581552883
autsl,62,5,1.925146683057149,0.07420014245653783,0.026561323062152576
autsl,63,5,1.8983549008766811,0.08708426621931746,0.03190201199201663
autsl,64,5,1.8959614634513855,0.08823526632070142,0.011415471631443429
autsl,65,5,1.9224772195021314,0.07548388306742397,0.010926362807755408
autsl,66,5,1.9530925194422402,0.06076103593444939,0.019077665920893924
autsl,67,5,1.8731359899044038,0.09921199881809237,0.024076010101708744
autsl,68,5,1.9048970083395638,0.08393817755476281,0.02906801484007787
autsl,69,5,1.9114575127760571,0.08078324181600997,0.007667034671628378
autsl,70,5,1.8856053332487739,0.09321551221607069,0.023639086523519082
autsl,71,5,1.930315939585368,0.0717142555370899,0.010556616040681876
autsl,72,5,1.9206428031126659,0.07636605087675967,0.01655862904047849
autsl,73,5,1.9124595244725544,0.08030137604752677,0.04425344566626289
autsl,74,5,1.8738293488820397,0.0988785636318954,0.009837582831082412
autsl,75,5,1.900061466296514,0.08626358172993562,0.019740161693325604
autsl,76,5,1.940301380554835,0.06691227348117665,0.017815681034624564
autsl,77,5,1.9032772421836852,0.08471712042159152,0.023666188293440596
autsl,78,5,1.9216232637564343,0.07589454897390924,0.027027225484089507
autsl,79,5,1.9117690722147624,0.08063341339695582,0.047887172714020175
autsl,80,5,1.8923730184634526,0.08996094358356596,0.012947648634799582
autsl,81,5,1.9050009568532311,0.08388818888637117,0.022949363824882954
autsl,82,5,1.9209999362627663,0.0761943061352306,0.020698361408064213
autsl,83,5,1.88033429980278,0.09575034348703582,0.02758200988953722
autsl,84,5,1.917437811692556,0.07790732595272117,0.019644765350755745
autsl,85,5,1.909632847706477,0.08166072023173218,0.028457857214776717
autsl,86,5,1.9287447889645892,0.07246981927345206,0.014657942359926308
autsl,87,5,1.911535057425499,0.08074595072227755,0.0424933422738388
autsl,88,5,1.8857196599245072,0.09316053270669693,0.03277409056039766
autsl,89,5,1.92689576347669,0.07335901257407554,0.026614119489247565
autsl,90,5,1.9058185458183288,0.0834950117045603,0.03103444042757336
autsl,91,5,1.9114173670609795,0.08080254782402854,0.02356900382147926
autsl,92,5,1.9149345984061559,0.07911111708424665,0.02528037067018958
autsl,93,5,1.9403529286384582,0.06688748409297315,0.019356991125319183
autsl,94,5,1.91586496035258,0.07866370756213412,0.013308884072011319
autsl,95,5,1.9424488643805187,0.06587955205927565,0.016676751512762298
autsl,96,5,1.9467673579851783,0.06380279562342442,0.012768799933241587
autsl,97,5,1.9245905041694642,0.07446760796424134,0.03759563185141707
autsl,98,5,1.8851985454559326,0.09341113579321292,0.03133881888253211
autsl,99,5,1.945351020495097,0.06448390998114646,0.015984551683584574
autsl,100,5,1.9604362289110822,0.057229458190307045,0.018783368342457273
autsl,101,5,1.923102299372355,0.07518328319111348,0.021437007032099227
autsl,102,5,1.9222147862116494,0.07561008680300467,0.02866792316743934
autsl,103,5,1.9426010588804883,0.06580636197582343,0.02963376086328141
autsl,104,5,1.915001501639684,0.0790789434298365,0.02231802875728301
autsl,105,5,1.9426259358723956,0.06579439867153762,0.015937970410170674
autsl,106,5,1.953383825222651,0.06062094746618911,0.010038230671734311
autsl,107,5,1.9042277991771699,0.08425999913473066,0.012299021159184513
autsl,108,5,1.896707248687744,0.08787661943334715,0.03316731846187387
autsl,109,5,1.935045663515727,0.06943973911738902,0.02526217452084313
autsl,110,5,1.918129769961039,0.0775745643652401,0.01790557415589225
autsl,111,5,1.9322894891103108,0.0707651788328952,0.024682934759124694
autsl,112,5,1.930572917064031,0.07159067549239409,0.0256821778844559
autsl,113,5,1.911963311831156,0.08054000388651723,0.020312790212745943
autsl,114,5,1.9405002097288768,0.06681665686005193,0.025908282168684547
autsl,115,5,1.886591699719429,0.09274117021083306,0.014359363149387542
autsl,116,5,1.9533287902673084,0.06064741368523854,0.031618783382371944
autsl,117,5,1.940686571598053,0.06672703574522816,0.033094909111402664
autsl,118,5,1.8924177209536235,0.08993944622993766,0.015415323574511757
autsl,119,5,1.9144958674907684,0.07932210205621801,0.014758413327476733
autsl,120,5,1.9450376868247985,0.06463459162524074,0.014763028836135032
autsl,121,5,1.9313236375649772,0.07122965524445786,0.019885951287370925
autsl,122,5,1.9600751042366027,0.05740312244931163,0.015262406144269327
autsl,123,5,1.9145391543706256,0.07930128546724949,0.035976253469852296
autsl,124,5,1.919789934158325,0.07677619414707812,0.01648099420124468
autsl,125,5,1.9233447949091595,0.07506666748831839,0.0365546177996206
autsl,126,5,1.9466848194599151,0.06384248826378439,0.022742098370556844
autsl,127,5,1.9073233366012574,0.0827713603045249,0.02071661476238468
autsl,128,5,1.935127890110016,0.06940019648411899,0.014160519293843004
autsl,129,5,1.9331386586030324,0.07035681462755398,0.029803433380214166
autsl,130,5,1.911630243062973,0.08070017610656163,0.019455897489285303
autsl,131,5,1.9146571924289066,0.07924452116014342,0.011937652646944947
autsl,132,5,1.8849963357051216,0.09350837812811781,0.020515558062697895
autsl,133,5,1.9242646038532256,0.07462433288759514,0.019080803353637554
autsl,134,5,1.9527802368005116,0.06091121214064197,0.0133585450794356
autsl,135,5,1.9140807906786599,0.07952171180902363,0.02272008926966839
autsl,136,5,1.9401002744833629,0.06700898505851183,0.018891855149855183
autsl,137,5,1.9393864969412486,0.06735223949861387,0.010941418172802237
autsl,138,5,1.9257071793079377,0.07393060073605476,0.030597781004133448
autsl,139,5,1.9433783749739326,0.0654325519514181,0.008841045272793046
autsl,140,5,1.9230500717957812,0.07520839934635357,0.02598898082789186
autsl,141,5,1.9453618029753368,0.06447872470422289,0.0056213830034478555
autsl,142,5,1.920623989899953,0.07637509811965423,0.0069673624858757575
autsl,143,5,1.9407144228617348,0.06671364211856264,0.013311223789466605
autsl,144,5,1.9505688865979511,0.061974646797609556,0.026070492836559246
autsl,145,5,1.9224854906400044,0.07547990549089323,0.026806994218430497
autsl,146,5,1.9351187189420063,0.06940460688365442,0.025854244554984168
autsl,147,5,1.9504550139109291,0.06202940798456262,0.03375431069621937
autsl,148,5,1.894287359714508,0.08904034004041031,0.030615454186652007
autsl,149,5,1.89203008611997,0.09012585918066707,0.023099585760802486
autsl,150,5,1.9201463530460992,0.07660479289312117,0.032632252596321465
autsl,151,5,1.9393339335918427,0.06737751712645401,0.017468442391443677
autsl,152,5,1.9463665783405304,0.06399552989203212,0.028377599603390966
autsl,153,5,1.9150436917940776,0.07905865425433052,0.01908136051503347
autsl,154,5,1.9323359668254851,0.07074282777649725,0.024651586383398826
autsl,155,5,1.9437301139036816,0.06526340128153948,0.022766370447837057
autsl,156,5,1.9283296386400859,0.07266946437824702,0.02111076609547903
autsl,157,5,1.961208107074102,0.05685826325765395,0.015890191455126067
autsl,158,5,1.950882887840271,0.06182364411923367,0.012053479883729444
autsl,159,5,1.855519054333369,0.10768395401275643,0.028735108087548936
autsl,160,5,1.9352290272712707,0.069351559790455,0.020694508448755332
autsl,161,5,1.9186461190382638,0.07732625294754687,0.025136391034681852
autsl,162,5,1.9256769975026446,0.07394511511632842,0.007001235917738563
autsl,163,5,1.9280056794484455,0.07282525581799029,0.011511410561184264
autsl,164,5,1.9214542865753175,0.0759758098209827,0.017708264940957345
autsl,165,5,1.9429106156031288,0.06565749665961415,0.010624023924055767
autsl,166,5,1.93157173593839,0.07111034514679934,0.02789762841026651
autsl,167,5,1.8970376133918763,0.08771774759323514,0.006637138118595997
autsl,168,5,1.9515622496604919,0.061496940142899637,0.0196443449578484
autsl,169,5,1.8971192042032876,0.08767851070689991,0.013743943597105106
autsl,170,5,1.9047306845585505,0.08401816238611284,0.021670908374201468
autsl,171,5,1.945163987080256,0.06457385404117018,0.008616087482999682
autsl,172,5,1.943649484713872,0.06530217572563571,0.013421282087286344
autsl,173,5,1.91235798796018,0.0803502047884842,0.02216526573351653
autsl,174,5,1.925415136416753,0.07407104367966763,0.025126406117593186
autsl,175,5,1.9387189765771229,0.06767324893828601,0.027954753646000606
autsl,176,5,1.9299323658148446,0.07189871552927278,0.0082744957789833
autsl,177,5,1.9264137466748559,0.07359081365728593,0.02283630635564744
autsl,178,5,1.9365397721529007,0.06872122474358892,0.015116137214094301
autsl,179,5,1.9175803681214654,0.07783877080170973,0.01557936223729841
autsl,180,5,1.890774675210317,0.09072958421187834,0.022969810256843307
autsl,181,5,1.9165782034397125,0.07832071014054924,0.01229201458253035
autsl,182,5,1.8903647581736247,0.0909267126372156,0.02862443299124939
autsl,183,5,1.9323916802803676,0.0707160352681407,0.02303536394347242
autsl,184,5,1.9188531299432117,0.0772267017455541,0.0032060542747565993
autsl,185,5,1.946956080198288,0.06371203942310491,0.013477326748205436
autsl,186,5,1.902680508295695,0.0850040887619028,0.022431162361483556
autsl,187,5,1.9146831671396893,0.07923202996466532,0.012226538633266943
autsl,188,5,1.9233521858851113,0.07506311318020054,0.009776350002551606
autsl,189,5,1.9237381597359975,0.07487749899333854,0.033881718448445924
autsl,190,5,1.973462837934494,0.050964983444415066,0.015461520490892949
autsl,191,5,1.8491871754328408,0.11072894410919014,0.02181813209554213
autsl,192,5,1.9303679883480072,0.07168922537317517,0.007243045720553957
autsl,193,5,1.9076925545930863,0.08259380398258538,0.03047841116426759
autsl,194,5,1.9299390097459157,0.07189552047380346,0.012340324127257827
autsl,195,5,1.9198207577069604,0.0767613711534921,0.015167006465024347
autsl,196,5,1.916896919409434,0.07816744015755946,0.03777778990158568
autsl,197,5,1.9156022826830548,0.07879002881919288,0.03108648042857042
autsl,198,5,1.9075721402963002,0.08265171101886049,0.039079687597352274
autsl,199,5,1.9540198862552642,0.060315066767037864,0.010340544063565854
autsl,200,5,1.9272971053918202,0.07316600791052226,0.01906087220847718
autsl,201,5,1.8781530370314914,0.09679930914804039,0.01490546575858404
autsl,202,5,1.907332209746043,0.08276709322386515,0.034846027334416864
autsl,203,5,1.9132988909880317,0.07989772607773749,0.03596265961385713
autsl,204,5,1.9548556486765545,0.05991315000018573,0.017911870970891492
autsl,205,5,1.9111482203006744,0.08093198005614954,0.016309460201276695
autsl,206,5,1.9197500556707383,0.07679537164583809,0.020793462743659747
autsl,207,5,1.9203977435827255,0.07648389959961552,0.011766167517871868
autsl,208,5,1.9456322014331817,0.06434869053282392,0.014009542333562386
autsl,209,5,1.9433231075604755,0.0654591299591906,0.026079124454579137
autsl,210,5,1.9113330900669099,0.08084307649116354,0.016203406978352732
autsl,211,5,1.948851023117701,0.0628007645055699,0.01076083284325269
autsl,212,5,1.9175093829631806,0.07787290744698767,0.03040799828103984
autsl,213,5,1.9192511280377704,0.07703530511978637,0.028425449359817046
autsl,214,5,1.889678501089414,0.0912567325346042,0.014852915287145076
autsl,215,5,1.8958672871192295,0.08828055556315821,0.022324276673230323
autsl,216,5,1.955862615505854,0.0594289013165288,0.01427372306741371
autsl,217,5,1.954999389251073,0.05984402539550802,0.021448610692858968
autsl,218,5,1.9240868628025054,0.07470980826507394,0.021615916122090375
autsl,219,5,1.919089565674464,0.077113000193232,0.02095497323519502
autsl,220,5,1.9340442955493926,0.06992129531710074,0.01125187499568333
autsl,221,5,1.9324119607607524,0.07070628241864803,0.014930856099136003
autsl,222,5,1.9120808402697247,0.08048348465468869,0.019909499513169213
autsl,223,5,1.9286798576513928,0.07250104463463455,0.003161480077708469
autsl,224,5,1.9527040243148803,0.06094786259900002,0.008419260201734863
autsl,225,5,1.9263095060984294,0.07364094277817572,0.028187283427347783
