dataset,label_id,n_videos,mean_flow_mag,std_flow_mag,max_flow_mag
autsl,111,5,0.1431534081697464,0.027965353690723477,0.19488999247550964
autsl,112,5,0.23155255615711212,0.05871955851657936,0.3217875361442566
autsl,113,5,0.352512264251709,0.0902699592074365,0.46651384234428406
autsl,114,5,0.21055980026721954,0.08641314603460072,0.3730486333370209
autsl,115,5,0.29980615973472596,0.07626974499288713,0.3835906386375427
autsl,116,5,0.11642726361751557,0.05709392884274676,0.22570917010307312
autsl,117,5,0.1357458397746086,0.016094146771404798,0.16601170599460602
autsl,118,5,0.33764678835868833,0.11171401794260935,0.5007826089859009
autsl,119,5,0.2580768883228302,0.040835993830277514,0.3121125102043152
autsl,120,5,0.23496038913726808,0.05312524259142137,0.30954962968826294
autsl,121,5,0.2076485425233841,0.04016794096601318,0.258205771446228
autsl,122,5,0.10506745725870133,0.025684661491915072,0.15117613971233368
autsl,123,5,0.4026690125465393,0.1996023577591101,0.6630781888961792
autsl,124,5,0.3154152363538742,0.12112966901651936,0.5217103362083435
autsl,125,5,0.3292132705450058,0.17972055039212081,0.6417571902275085
autsl,126,5,0.1558023750782013,0.04186567407320575,0.20658785104751587
autsl,127,5,0.2899796038866043,0.1053192161208857,0.38361600041389465
autsl,128,5,0.24820261895656587,0.039513840063889555,0.2973911166191101
autsl,129,5,0.2522878646850586,0.14006637808136901,0.5285397171974182
autsl,130,5,0.42926840782165526,0.10561670576501805,0.585027813911438
autsl,131,5,0.1721694827079773,0.019142737663422327,0.19824641942977905
autsl,132,5,0.2935421049594879,0.07901805016800381,0.3847335875034332
autsl,133,5,0.16871742755174637,0.07052398975732417,0.25411421060562134
autsl,134,5,0.10210000723600388,0.03246201687171639,0.15918393433094025
autsl,135,5,0.3034052163362503,0.12008801588857208,0.43235495686531067
autsl,136,5,0.1652665764093399,0.04709354257165086,0.24253340065479279
autsl,137,5,0.21851896494627,0.09584487168087232,0.3875502645969391
autsl,138,5,0.31695566773414613,0.10539642504334494,0.45887520909309387
autsl,139,5,0.10397690087556839,0.020801014614457575,0.13993825018405914
autsl,140,5,0.23399031311273574,0.1022103156874621,0.3698592483997345
autsl,141,5,0.2664114981889725,0.06594787872818478,0.33497339487075806
autsl,142,5,0.32033596336841585,0.08565834425042605,0.4681972563266754
autsl,143,5,0.12364539057016373,0.005768748911646024,0.12855379283428192
autsl,144,5,0.15663900524377822,0.07394856935980161,0.29516154527664185
autsl,145,5,0.3519707351922989,0.13495123058375294,0.5216138958930969
autsl,146,5,0.11588598489761352,0.025079985564333374,0.1480749398469925
autsl,147,5,0.1777822494506836,0.10315572278824925,0.3613218069076538
autsl,148,5,0.5625658869743347,0.23531252322742757,0.8718886971473694
autsl,149,5,0.4881977677345276,0.18511436528073794,0.6832481622695923
autsl,150,5,0.21274108588695526,0.055548009014704226,0.2749280631542206
autsl,151,5,0.17568690627813338,0.07234132807277414,0.29250115156173706
autsl,152,5,0.2110124260187149,0.05369142583407496,0.26381221413612366
autsl,153,5,0.33835819363594055,0.11837582567932885,0.48816198110580444
autsl,154,5,0.1831788867712021,0.06879800913135745,0.25916430354118347
autsl,155,5,0.2329823285341263,0.1125765175881169,0.4392722249031067
autsl,156,5,0.21227778047323226,0.1235804411851083,0.4387635588645935
autsl,157,5,0.2179958075284958,0.07663137999455111,0.3109586834907532
autsl,158,5,0.13092926442623137,0.04451560674804582,0.1901298314332962
autsl,159,5,0.6134057819843293,0.4147541461777061,1.408819556236267
autsl,160,5,0.13041120618581772,0.04177367454501569,0.20079046487808228
autsl,161,5,0.48843956291675567,0.297539723395147,0.8317803144454956
autsl,162,5,0.2059405639767647,0.056528724234453535,0.2977801561355591
autsl,163,5,0.1733062297105789,0.04755311026484604,0.2576821446418762
autsl,164,5,0.12221882343292237,0.0408897268692172,0.18846271932125092
autsl,165,5,0.24478872418403624,0.06901348224585827,0.3265402019023895
autsl,166,5,0.34197531938552855,0.1077053638537065,0.48311349749565125
autsl,167,5,0.2562417805194855,0.04924073886554942,0.3124432861804962
autsl,168,5,0.21097066551446914,0.08865209585586227,0.3410446345806122
autsl,169,5,0.39910636842250824,0.15377898161795023,0.6467411518096924
autsl,170,5,0.1958498477935791,0.04576269226996775,0.26280486583709717
autsl,171,5,0.22075521647930146,0.04681739950116882,0.2866121232509613
autsl,172,5,0.10863210856914521,0.020614357122983488,0.1335258185863495
autsl,173,5,0.2097799926996231,0.15046187839877873,0.5016123056411743
autsl,174,5,0.2689917296171188,0.07535919823961404,0.38937872648239136
autsl,175,5,0.14564932584762574,0.06677371274827251,0.27075234055519104
autsl,176,5,0.2060199797153473,0.06407309762993701,0.3232884109020233
autsl,177,5,0.24105047285556794,0.09590105344675065,0.3780471980571747
autsl,178,5,0.14501109570264817,0.03234461068785856,0.17924143373966217
autsl,179,5,0.16636637598276138,0.037185206753824994,0.20525185763835907
autsl,180,5,0.3406105160713196,0.13118182675178344,0.5989583134651184
autsl,181,5,0.369350466132164,0.09815010279998511,0.48707613348960876
autsl,182,5,0.3729578793048859,0.1432400772886468,0.5426690578460693
autsl,183,5,0.12472471743822097,0.03416548441659219,0.17422418296337128
autsl,184,5,0.15731639862060548,0.04896923828781322,0.23655454814434052
autsl,185,5,0.17187256515026092,0.06323013943286453,0.28430208563804626
autsl,186,5,0.2850642830133438,0.10694951251495531,0.48092594742774963
autsl,187,5,0.170478954911232,0.033346291614544096,0.22584418952465057
autsl,188,5,0.2913807421922684,0.046971216853064775,0.36127838492393494
autsl,189,5,0.2285204589366913,0.09804135259242747,0.39959976077079773
autsl,190,5,0.11597690433263778,0.022958170384007076,0.14660631120204926
autsl,191,5,0.6066364407539367,0.3791318818176726,1.3590232133865356
autsl,192,5,0.23521475493907928,0.027249377979651667,0.2588995099067688
autsl,193,5,0.24430634677410126,0.1409226681273211,0.5143453478813171
autsl,194,5,0.2822443515062332,0.09460419926399778,0.39885056018829346
autsl,195,5,0.41998420655727386,0.1065347392186606,0.5662041902542114
autsl,196,5,0.27681671380996703,0.12456045533904993,0.5129978060722351
autsl,197,5,0.33356872498989104,0.17480287613524928,0.5827764272689819
autsl,198,5,0.33543452620506287,0.2216126137233637,0.6163432002067566
autsl,199,5,0.19567376226186753,0.04678526972605605,0.2396579533815384
autsl,200,5,0.18420342803001405,0.06651243474905161,0.30544182658195496
autsl,201,5,0.3847859025001526,0.08465934808563245,0.5055534243583679
autsl,202,5,0.2817111015319824,0.15894408015425457,0.5770114660263062
autsl,203,5,0.23607929199934005,0.16192875846757468,0.530460774898529
autsl,204,5,0.1310601517558098,0.033106123774800045,0.17652513086795807
autsl,205,5,0.3629714071750641,0.04972184871643988,0.43425819277763367
autsl,206,5,0.16336120963096618,0.03194775689404834,0.20247051119804382
autsl,207,5,0.13199609369039536,0.026599743536755687,0.1780746728181839
autsl,208,5,0.11468410193920135,0.057893518677867406,0.21971505880355835
autsl,209,5,0.3069104105234146,0.13273809479952128,0.5477411150932312
autsl,210,5,0.28943627178668974,0.09559641452167746,0.40914276242256165
autsl,211,5,0.2473824977874756,0.07915388579041166,0.3481273353099823
autsl,212,5,0.20896447896957399,0.10143006772543219,0.3939565122127533
autsl,213,5,0.34235179126262666,0.16433096240686365,0.6350668668746948
autsl,214,5,0.39116944670677184,0.10893666648203668,0.5815302729606628
autsl,215,5,0.36304064095020294,0.08409827457375452,0.4231187701225281
autsl,216,5,0.2644974812865257,0.0816233323063043,0.347268670797348
autsl,217,5,0.13234597742557525,0.07740908386634149,0.28173166513442993
autsl,218,5,0.24982884526252747,0.052269574598214005,0.3475373089313507
autsl,219,5,0.3043342471122742,0.08431251756686574,0.4224969744682312
autsl,220,5,0.14931691139936448,0.028903288758915357,0.2000073343515396
autsl,221,5,0.21065521985292435,0.0737688167780291,0.29093897342681885
autsl,222,5,0.45448445379734037,0.1716739952075388,0.7341346740722656
autsl,223,5,0.2598316818475723,0.035508543071562516,0.29691943526268005
autsl,224,5,0.24985857903957367,0.05616402704445162,0.31434398889541626
autsl,225,5,0.16800528168678283,0.1489531253166997,0.4645758271217346
