dataset,label_id,n_videos,mean_flow_mag,std_flow_mag,max_flow_mag
finegym,29,5,1.9586780548095704,0.7779236055490888,2.9357895851135254
finegym,30,5,1.2856473565101623,0.3649100671281156,1.86268949508667
finegym,31,5,2.2204708814620973,1.0772249831826508,4.029326915740967
finegym,32,5,2.5449111223220826,0.860430056640981,3.362384796142578
finegym,33,5,1.7845885097980498,0.9198592843714691,3.20349383354187
finegym,34,5,2.031790781021118,0.880521402550598,3.205451011657715
finegym,35,5,1.0771819233894349,0.267998318610924,1.5313400030136108
finegym,36,5,3.0303500175476072,0.9435706183428946,4.674188137054443
finegym,37,5,2.386240803077817,1.3432862143396456,3.7999067306518555
finegym,38,5,3.214249610900879,0.7455892808425233,4.441391944885254
finegym,39,5,3.042927646636963,0.6312146255019071,4.1973700523376465
finegym,40,5,1.9021990299224854,0.8351623714398922,3.221414804458618
finegym,41,5,0.4733716696500778,0.23116599446792993,0.7112273573875427
finegym,43,5,0.2822755992412567,0.12912307969386919,0.514950156211853
finegym,44,5,0.44239352494478223,0.28009816472496873,0.8433149456977844
finegym,45,1,0.6435754299163818,0.0,0.6435754299163818
finegym,46,4,0.6155968084931374,0.2853060312219253,0.9489932656288147
finegym,47,5,0.8125174105167389,0.4466073996267676,1.3167484998703003
finegym,48,4,0.6859885677695274,0.17752220776571084,0.8671038150787354
finegym,49,5,0.7090312123298645,0.3699356210157287,1.1192448139190674
finegym,50,5,0.8098203092813492,0.5340581055946471,1.548730492591858
finegym,51,4,0.4551074467599392,0.22635748434593012,0.7587960958480835
finegym,52,5,0.35812132656574247,0.11178068667139335,0.5322271585464478
finegym,53,4,0.41949254646897316,0.23695222726401124,0.8150418400764465
finegym,54,5,0.4380087897181511,0.27656537844443413,0.8911129236221313
finegym,55,3,0.5028027792771658,0.28374961319418296,0.8559573292732239
finegym,56,5,0.5213860452175141,0.2260892863350076,0.7940185070037842
finegym,57,5,0.35327609479427335,0.17907225681084935,0.5801441073417664
finegym,58,4,0.29979998245835304,0.18268197569322303,0.6138257384300232
finegym,59,5,0.7390396147966385,0.44399354096770777,1.538748860359192
finegym,60,5,1.0540869653224945,0.41730418673038083,1.3795907497406006
finegym,61,5,0.9153756737709046,0.38495158335948687,1.482012152671814
finegym,62,5,0.8038491606712341,0.34428172860559286,1.1023204326629639
finegym,63,5,1.0549008905887605,0.4142499509385516,1.4851831197738647
finegym,64,3,0.5966089268525442,0.21722955748372821,0.7827330231666565
finegym,65,4,0.37734583020210266,0.23382676395586807,0.7758463621139526
finegym,66,5,1.209723436832428,0.3975491020684528,1.703529953956604
finegym,67,5,0.5801185667514801,0.10567232041533782,0.6783637404441833
finegym,68,5,1.7617196321487427,0.19560367134277737,2.1487162113189697
finegym,69,5,2.865741491317749,0.4503653923488783,3.504122018814087
finegym,70,5,0.5914081528782844,0.9855902863512294,2.5623767375946045
finegym,71,5,3.5747652530670164,0.6009096057741468,4.248812198638916
finegym,72,3,3.4469153881073,0.781121873076908,4.209104537963867
finegym,73,3,2.5213823715845742,0.5131745862565524,3.1183574199676514
finegym,74,5,1.778059946000576,0.9576410450524937,3.0871124267578125
finegym,75,5,1.748921090364456,0.9886102143145555,3.0758116245269775
finegym,76,5,1.6320805907249452,1.0436037044930435,3.219738483428955
finegym,77,5,1.822028350830078,0.43068235936770705,2.6072633266448975
finegym,78,5,0.9043736219406128,1.1868594527562388,3.2177326679229736
finegym,79,5,1.541035383939743,1.4653494254233599,3.4435250759124756
finegym,80,5,1.4132046729326249,1.396533402401719,3.138014793395996
finegym,81,5,1.2406954258680343,1.349815281701,3.676690101623535
finegym,82,5,2.2586829334497454,1.4050616594630327,4.229034900665283
finegym,83,4,1.366754200309515,0.7274213214915101,2.04044508934021
finegym,84,5,1.0293285876512528,1.00682003946552,2.8891515731811523
finegym,85,5,1.1502508699893952,1.303395693523471,3.724029779434204
finegym,86,5,1.0759605050086976,0.5793900934854226,2.090040445327759
finegym,87,5,1.077918465435505,0.9737335597626341,2.846163272857666
finegym,88,4,2.5579001009464264,0.710961281173106,3.239940881729126
finegym,89,5,1.435818713903427,0.5908383550035948,1.8219358921051025
finegym,90,5,1.2921330481767654,1.081367538782782,3.1956281661987305
finegym,91,5,1.8940300852060319,1.461153237673791,4.08868932723999
finegym,92,5,1.472193419933319,1.1178798088638093,3.4571328163146973
finegym,93,1,1.7588725090026855,0.0,1.7588725090026855
finegym,94,5,1.1982605814933778,0.6810325365423185,2.515444755554199
finegym,95,5,0.7841587498784065,1.2455113695951106,3.258405923843384
finegym,96,5,2.1700642704963684,1.2325891858905103,3.7141313552856445
finegym,97,4,2.5990017652511597,1.1225094799408553,4.005218982696533
finegym,98,5,2.4963263988494875,0.7905488884221705,3.588303565979004
