dataset,label_id,n_videos,mean_flow,temporal_std,temporal_cv,peak_ratio
autsl,55,5,0.2949695088209644,0.1464134766217384,0.4900209144462996,2.357429231843528
autsl,56,5,0.532802583349328,0.3377572427128013,0.6056643587503839,2.8966361447656954
autsl,57,5,0.8108196732017301,0.4965314928344545,0.5853341901009312,2.6073012536125213
autsl,58,5,0.499050974797818,0.28965291966439277,0.5768695355764992,2.6754620542450476
autsl,59,5,0.558254744352833,0.4717041517286059,0.8213869806554843,3.3946513144058144
autsl,60,5,0.44216292346677466,0.2571726820253529,0.5763367144402121,2.6789108918333104
autsl,61,5,0.28926420396854796,0.15814707789537036,0.55891414723127,2.386316784573956
autsl,62,5,0.3486584893878429,0.23075261549134152,0.6340378825995381,2.314561513889881
autsl,63,5,0.423507555261735,0.23180830729195218,0.5411163753013035,2.3755513244073296
autsl,64,5,0.6061379854717562,0.5530867058100256,0.9061559444351779,3.4900733948513945
autsl,65,5,0.37340909009498935,0.21035806723128334,0.5618222461353962,2.7646571735704875
autsl,66,5,0.5285614307609297,0.42963821747414893,0.8244032190929319,3.0490285941443513
autsl,67,5,0.4892563199083651,0.34221134926195307,0.6827524158503995,2.8157120256989776
autsl,68,5,0.6802149910599955,0.45773510751222146,0.6784192875901442,2.838477647680466
autsl,69,5,0.45892006077112696,0.3061602246172138,0.6533656329485125,2.6511953976910463
autsl,70,5,0.7202402816184105,0.4616656690900747,0.6490778517549475,2.6128603453670163
autsl,71,5,0.33196459950939305,0.16986327999296189,0.5090839601675805,2.531104222261069
autsl,72,5,0.4912594331849006,0.25148504247191045,0.506695654262032,2.147784794128844
autsl,73,5,0.3771601887960587,0.1888672925169077,0.4826263814494788,2.218841538206225
autsl,74,5,0.6536465707325168,0.3880425656159943,0.5850039300118524,2.62163498999906
autsl,75,5,0.49095422832235214,0.3655477939060425,0.7209673879513444,2.804989816674143
autsl,76,5,0.28620038246435503,0.13743790390877167,0.47272112691788976,2.237055016088812
autsl,77,5,0.615657883233601,0.4373401344425628,0.7134875428630839,2.805889536006768
autsl,78,5,0.43162782048025433,0.28596032469166854,0.6562174382640631,2.6093150865932153
autsl,79,5,0.7461013836726066,0.3763715797993258,0.46681599526376516,2.28441981914742
autsl,80,5,0.3362648606300354,0.15407707126883458,0.4722136615921967,2.2735815589076767
autsl,81,5,0.9039661127713419,0.5136881371695876,0.5703490946598635,2.3997591720152185
autsl,82,5,0.3871492340680091,0.2502559835693988,0.6506560704325144,2.604262687068777
autsl,83,5,0.8157268675584947,0.471930538731404,0.5747477737936976,2.6286361197441246
autsl,84,5,0.3059957598966937,0.1794170228021112,0.5789691635866067,2.560978970061471
autsl,85,5,0.5638432065325398,0.34483601013147475,0.6177206993804478,2.7110036410956737
autsl,86,5,0.32209074530870685,0.15292023435873442,0.4670728714842668,2.1379747672862015
autsl,87,5,0.35881390840776506,0.2134934137652303,0.5868402202133935,2.7979859938228415
autsl,88,5,0.6620818008338252,0.4456720130527586,0.6283358696977545,2.5570687508185044
autsl,89,5,0.35689414725188284,0.1649819251730975,0.44643654295224805,2.155194771105468
autsl,90,5,0.6080586796085681,0.35389351834423743,0.5653916437003914,2.3392905779391997
autsl,91,5,0.5131842183009271,0.30887398384943127,0.5674542087521999,2.5753884930083215
autsl,92,5,0.3489014328968141,0.15275489084647956,0.4426628507783611,1.9908184266748221
autsl,93,5,0.359668076470975,0.168589293637723,0.47637425981343035,2.0955906299786564
autsl,94,5,0.357872406465392,0.19472894798366203,0.5208540530702586,2.473304233919801
autsl,95,5,0.23098540366176637,0.16889678647424908,0.7308514662776411,3.2729586669913053
autsl,96,5,0.3152372869272385,0.1481429699462502,0.4678838356801469,2.1878618047421408
autsl,97,5,0.6124539824743425,0.4521870700428711,0.7499938820449719,2.9268678405019335
autsl,98,5,0.5589924664266648,0.40386656207738236,0.6404089216034539,2.600545802898089
autsl,99,5,0.5048506614902328,0.3477008501284416,0.6853013884823103,2.9556176832514547
autsl,100,5,0.25146252909494987,0.1163706717140955,0.4582733097108093,2.0682202329792725
autsl,101,5,0.35014289627152106,0.16976002406158758,0.47926946169260043,2.406896715026212
autsl,102,5,0.4648511822185208,0.23383649767948186,0.5083001241088909,2.3697244068766734
autsl,103,5,0.2956124503045313,0.15116660711481317,0.4892181016956326,2.5005243105951758
autsl,104,5,0.644434235172887,0.4639937936559441,0.7131424953383829,2.901027808490246
autsl,105,5,0.4765721689789526,0.23878225797236957,0.4904608206837958,2.301508038159293
autsl,106,5,0.4516229297845594,0.28906242361513973,0.6246879398028954,2.5058819462066984
autsl,107,5,0.6274164967479245,0.43883421171233133,0.6816474608966352,2.546216750099855
autsl,108,5,0.7508864909410476,0.4784741375368918,0.6025261386780283,2.679744338829321
autsl,109,5,0.662039899153094,0.5324254713697514,0.787465064853946,3.4829742035754094
autsl,110,5,0.35503427393494114,0.19944746261409113,0.5716167251714822,2.265482372149684
autsl,111,5,0.3227170687048666,0.15239659491530336,0.4677504050470511,2.2917521465661608
autsl,112,5,0.517586743735498,0.43267352515906515,0.8369829191517726,3.213193659775012
autsl,113,5,0.610243280328089,0.5071994719653745,0.8353681236524568,3.3241690561318458
autsl,114,5,0.4018311546214165,0.2693689379148237,0.6731077947916495,3.122255293922077
autsl,115,5,0.6546913158509039,0.4014498780196056,0.6099918588693118,2.78137474369528
autsl,116,5,0.24121962216111922,0.15961171530968182,0.6233987547777053,2.7384665042198173
autsl,117,5,0.33707488594997315,0.18459147812563664,0.5667330967592901,2.325215959913014
autsl,118,5,0.6792413252015269,0.34110398997513985,0.4944816455299609,2.4364328870083005
autsl,119,5,0.5939200143660269,0.3332112585838602,0.5543790637788012,2.415537905147322
autsl,120,5,0.5176064108648608,0.41109916506566024,0.794044428914872,3.2084685595400577
autsl,121,5,0.4207299218783455,0.37138226763997656,0.8771099933927387,4.015907245805648
autsl,122,5,0.23482354569338987,0.12819749690559584,0.5620003781232341,2.5125710384390607
autsl,123,5,0.6667722718609916,0.4620943274056775,0.7175610723949066,2.539039125317181
autsl,124,5,0.6198591386598925,0.4108318584709297,0.6516098392407769,2.6791669775925997
autsl,125,5,0.5803434244086665,0.4737344085532609,0.7879779384642631,3.1636812402072514
autsl,126,5,0.37044398563523445,0.21270264441001596,0.5388753318200176,2.275125142177287
autsl,127,5,0.39050078168511393,0.25460358735863675,0.6492103764069501,3.1060060311581723
autsl,128,5,0.46974814971608503,0.3430801804996716,0.730978851305505,2.9684753426141044
autsl,129,5,0.5209692286868249,0.3618629169888288,0.6825089135089659,2.600833893677192
autsl,130,5,0.7789393710032586,0.45452344159016533,0.5850721927243804,2.6611223801927664
autsl,131,5,0.302168686255332,0.1549465397695337,0.5188665437939688,2.394029518062715
autsl,132,5,0.49194034328383773,0.26717735431263634,0.5382210384223625,2.3069932798974215
autsl,133,5,0.27464193350845767,0.21666889457217983,0.7542642769447743,3.049214996533578
autsl,134,5,0.2748474536403533,0.13086329411124514,0.4626197377289919,2.099590543403908
autsl,135,5,0.43342181475412467,0.2571584372548767,0.5821464603567709,2.597562557276369
autsl,136,5,0.2968552429589533,0.19280677536576515,0.6455787642143379,2.899409833087422
autsl,137,5,0.4653075209548397,0.3262884732932336,0.6857106270667983,2.743391813388707
autsl,138,5,0.5830866968679812,0.43625894990101816,0.7343056097299421,3.009707269373211
autsl,139,5,0.25073207883584886,0.13188875206159056,0.5439144964660786,2.5963629841042155
autsl,140,5,0.4690155725325308,0.2757461456691741,0.5432440814704864,2.4369381765549685
autsl,141,5,0.542710786769467,0.38127015831816763,0.7023548061798738,3.0231777585292994
autsl,142,5,0.6105192971085348,0.40830915867344536,0.6622771581307394,2.7451458623446015
autsl,143,5,0.30420819674768756,0.12815293796973687,0.41847608278555304,1.8919251124770344
autsl,144,5,0.2989454804168593,0.16549353872311892,0.55562961632486,2.453321213941272
autsl,145,5,0.59281369644788,0.4127541104845336,0.6938468538040757,2.9986357104187116
autsl,146,5,0.28679701959894544,0.15211331689611093,0.5107331972538642,2.4440872434888794
autsl,147,5,0.37538951938190773,0.20652803644292916,0.5349051344720215,2.2253437293227374
autsl,148,5,0.7029729111060019,0.36724518695011177,0.5025186782373531,2.1153143284469804
autsl,149,5,0.699681663801593,0.31843554417548,0.4482142687726111,2.1063883095023055
autsl,150,5,0.448352440398547,0.2854153215900035,0.6410977650740094,2.646706878070034
autsl,151,5,0.4116425698803317,0.3165047307223202,0.6994472237818362,2.893176566298205
autsl,152,5,0.48060227180680926,0.3699397287129916,0.7794667209820493,3.3440012280834432
autsl,153,5,0.43375205486532176,0.28501696836263185,0.6558164142009735,3.0073437313766584
autsl,154,5,0.3123663414149515,0.23877432215242345,0.7570731573911369,3.3964049005616865
autsl,155,5,0.5247472089144491,0.3604896414304758,0.6491829879000084,2.580605678992309
autsl,156,5,0.3364860060714906,0.25167703613562714,0.730884518576767,3.2133627554072897
autsl,157,5,0.4687715042021967,0.3647844171026521,0.7664173528619388,2.8228710283596694
autsl,158,5,0.2911305440770041,0.15524677422102295,0.5228108507216317,2.457476286776056
autsl,159,5,0.921626179833566,0.5440230169665647,0.5371256695986256,2.5196998709506633
autsl,160,5,0.3269603423774242,0.22663153492250537,0.6997546008721727,2.849040711099298
autsl,161,5,0.6914936542030304,0.42000796924633005,0.5991757415627068,2.6766971526172023
autsl,162,5,0.522082080547848,0.39988791111690514,0.7514682769330976,3.406854471450406
autsl,163,5,0.39320696789410803,0.22187096794664204,0.5558193393949069,2.0584368665739405
autsl,164,5,0.3472526532507712,0.18129284536047652,0.49716945065415796,2.141849375626392
autsl,165,5,0.5194980712186905,0.39662667599622053,0.75422027470866,2.933035776039831
autsl,166,5,0.6143827280690594,0.4549934354235468,0.755368968344664,3.014159450008809
autsl,167,5,0.487194668958264,0.23037086265617052,0.47845193083272,2.083666077416735
autsl,168,5,0.4521175121107409,0.33371943113002106,0.7302731593555076,2.9248035246721025
autsl,169,5,0.6686509311199189,0.47935678747249844,0.7227073291425229,3.2033590856955194
autsl,170,5,0.3706972221213002,0.1869048942523305,0.5147625594516468,2.3374715658842797
autsl,171,5,0.4366658237191938,0.3069401494666018,0.6915236188017969,3.0225892078886867
autsl,172,5,0.2519559414156022,0.1320654944840956,0.5302238482127171,2.290911911100028
autsl,173,5,0.34538976280919964,0.18544604557597416,0.49684149106032127,2.3121081766492533
autsl,174,5,0.4301297305812758,0.2659202155451637,0.6145496196562428,2.6745727232612913
autsl,175,5,0.3034814415920165,0.1780674980861904,0.5791390831161287,2.4633121159078946
autsl,176,5,0.48881959184523555,0.21956180866318342,0.4524633444886292,2.006081867097612
autsl,177,5,0.4691377701297883,0.36706055657098724,0.7663113359523861,3.0692306049616938
autsl,178,5,0.3217765303869401,0.18894452385533717,0.5880416645025461,2.617348265566194
autsl,179,5,0.4634123784880484,0.23694400634255236,0.5002948954892581,2.1624165351314213
autsl,180,5,0.6564782752865745,0.4789430327597328,0.7275659080985576,2.94413785471785
autsl,181,5,0.8180572228566294,0.5936514155537532,0.7203862389628568,2.7264153908347026
autsl,182,5,0.5163158626806352,0.2617681009657258,0.5077144678048142,2.3049294557789777
autsl,183,5,0.2974525880669394,0.17279403413483366,0.5804501556150242,2.729499246776897
autsl,184,5,0.3417357857429212,0.2109197287891067,0.6114592239899715,2.3433616720132204
autsl,185,5,0.3647903784148155,0.2762870006698789,0.7402799893735821,2.910175043162135
autsl,186,5,0.5133480950228629,0.38991794633337024,0.7649837833779065,3.319097452554717
autsl,187,5,0.3872100504175309,0.17752171461705854,0.4530513633455784,2.035281719886791
autsl,188,5,0.4939953087558669,0.3407812286111854,0.7134982369702031,3.1746138917323856
autsl,189,5,0.4640216920645006,0.2479177574345386,0.5108141460763008,2.163663125144025
autsl,190,5,0.27800415804789913,0.20776314308636037,0.7604298971750859,3.298208461851993
autsl,191,5,1.0300523960301953,0.6827093889283247,0.601004132304128,2.550116701554576
autsl,192,5,0.5393709516573336,0.38825079833432274,0.7083549804998144,2.6129087419997092
autsl,193,5,0.3558057802098412,0.22476001689387265,0.616039327820886,2.485109699337916
autsl,194,5,0.5909473735478616,0.27203982011176503,0.4454567688339711,2.206495424430185
autsl,195,5,0.7040066043696096,0.4923512031139663,0.7228413464271595,2.8682319541900254
autsl,196,5,0.5529513796491008,0.32363142451011456,0.5827203550171403,2.463139132465252
autsl,197,5,0.6225983380790681,0.4949451426753084,0.7717311174434952,3.048562839563176
autsl,198,5,0.49067094609622036,0.34060002456830785,0.6549165450188689,2.6028375007281315
autsl,199,5,0.3781140263042142,0.31871661382361705,0.8422699440019599,3.394587193308319
autsl,200,5,0.3164870456341774,0.210717681930644,0.6696513146731535,3.0328868629784553
autsl,201,5,0.6401174832736293,0.4129050476287778,0.6443574085993944,2.71498372182614
autsl,202,5,0.5054981147089312,0.3253051528109815,0.6341040232239115,2.4883368422738226
autsl,203,5,0.4068028865802672,0.24646389878287506,0.5796147507484279,2.509640627656479
autsl,204,5,0.2707231995319167,0.18414863378947094,0.6670077772024351,2.7658658277198724
autsl,205,5,0.5406848236437767,0.411976150368144,0.7952533355174504,3.136807364606327
autsl,206,5,0.29015753165848795,0.18737587733786593,0.6725281053482591,2.8237437659763223
autsl,207,5,0.3296044977922593,0.15139946869503115,0.4505786822032685,2.143192544058203
autsl,208,5,0.28371037026086154,0.1932869513155664,0.6523660961938692,2.6726813354621077
autsl,209,5,0.5440137797786344,0.42454977730381904,0.7800798505084732,3.2250834214142516
autsl,210,5,0.5755866806353291,0.33176572029029755,0.5410823618813374,2.1305668747102056
autsl,211,5,0.47198240793039725,0.36526244806055186,0.8018316910156255,3.3793069917752674
autsl,212,5,0.3485627194085429,0.19439089087596786,0.5462089133070257,2.435682682125564
autsl,213,5,0.6562541149796978,0.43693526394844306,0.6487491007691432,2.5570066049207605
autsl,214,5,0.7294653704089502,0.4433945843344548,0.6123835990659707,2.6127450086228357
autsl,215,5,0.601441419989832,0.41806502874561613,0.6718574422399193,2.724120731569772
autsl,216,5,0.5417107320600941,0.4311392364919603,0.7901696082901835,3.1246609646978385
autsl,217,5,0.31281698850854756,0.14459713475203734,0.4495588127138429,2.2592829948968074
autsl,218,5,0.5756441598457676,0.32921406155632554,0.5580582716093229,2.6233817284141545
autsl,219,5,0.6379951111731991,0.470750880212156,0.7632362840342688,2.9802255311077355
autsl,220,5,0.293486911635245,0.14959278530958792,0.4996674306165188,2.4174211129344862
autsl,221,5,0.4061372518058747,0.20890658271796,0.5343473547317192,2.2628160408687323
autsl,222,5,0.9094327241182327,0.3888685625078317,0.42343313460694887,1.860551083932241
autsl,223,5,0.4345390118418201,0.3228884425395912,0.7441401664567179,3.436591793408674
autsl,224,5,0.5779715646659175,0.37810847565345657,0.651410527557875,2.6530982068150495
autsl,225,5,0.32082519983091656,0.19709689345522025,0.5650660150846456,2.6042024044572165
