label_id,n_models,ensemble_concentration,std_across_models
88,6,0.3440990406773014,0.12773287911362396
89,6,0.3232231600431066,0.17275145504443665
90,6,0.1827758488308884,0.16354115296506394
91,6,0.2997505450400651,0.10287148490811149
92,6,0.38629841978749885,0.16925464444666904
93,6,0.29340970589623533,0.17371601155367253
94,6,0.27854084603847395,0.14721460667361144
95,6,0.34646420393795035,0.167795821133051
96,6,0.2989573564664634,0.1353655934484249
97,6,0.3262371897381196,0.16019903883442196
98,6,0.35361176798936017,0.15886357283228433
99,6,0.40625634021784,0.20211137469457763
100,6,0.2773450108734087,0.19663777939326388
101,6,0.3883658981171807,0.16984897343309574
102,6,0.3185838223338268,0.13574787545980227
103,6,0.4106063179669599,0.1657269467519786
104,6,0.3695459701463866,0.21717464493049413
105,6,0.4079474751386498,0.23610197675887468
106,6,0.3355877388728359,0.14834962661941933
107,6,0.3414170842588087,0.20763413683568244
108,6,0.303136326076074,0.1129480278936569
109,6,0.4033301830285898,0.18979321232418045
110,6,0.3840737063344694,0.14475709920303514
111,6,0.20785745533546462,0.10191066384377333
112,6,0.36108611968908405,0.1956801744778718
113,6,0.3679380458163357,0.15457556715203122
114,6,0.31805383492740663,0.14033482785952342
115,6,0.26309172223300176,0.14943500778486973
116,6,0.2821361312662251,0.14742952823956926
117,6,0.4079374970031602,0.18789132508679313
118,6,0.3217975710162909,0.15308093274470766
119,6,0.3408304419506463,0.21186121053427828
120,6,0.4436257773857147,0.22616584425194364
121,6,0.36980165628309863,0.24048522384313128
122,6,0.19069866108064817,0.09907888122598411
123,6,0.2989137011421588,0.21105852652665832
124,6,0.11346016831161855,0.0677319561499143
125,6,0.053676276020811466,0.048950415966164604
126,6,0.03173891879244637,0.031573300666770394
127,6,0.20450980863761417,0.11771447700422685
128,6,0.15426510645173783,0.0976440162823201
129,6,0.21877941369566156,0.122006090747806
130,6,0.17011275504868217,0.08069792821750478
131,6,0.3074120366602111,0.16888803010054962
132,6,0.3880467202497462,0.13313225749359853
133,6,0.26936571212463617,0.11445543064617224
134,6,0.2173569914878973,0.11892544187869185
135,6,0.2713647853965353,0.17279916098015996
136,6,0.34151360033570005,0.08420292976880439
137,6,0.3026144479528026,0.16979467626150352
138,6,0.28716351435123905,0.1532235264629479
139,6,0.22428509705333297,0.07123544276453121
140,6,0.3514682269312832,0.17943249440334055
141,6,0.1949890435053453,0.10194200493274981
142,6,0.2650029266465541,0.12768432611887198
143,6,0.1805052254664965,0.09970941855622623
144,6,0.3424417162591662,0.15749680550151862
145,6,0.26659099364736993,0.12266923485666986
146,6,0.3323303535398535,0.17200894748602513
147,6,0.3699228333221223,0.1828473046066235
148,6,0.3800627166780042,0.15852191900840312
149,6,0.3376789334457946,0.22958026585256947
150,6,0.24606163480796037,0.1045281993427084
151,6,0.34648344674342896,0.19283591205947684
152,6,0.32354617940036146,0.12591260377113594
153,6,0.36080298706636316,0.19432142328331273
154,6,0.3468900117371989,0.2150457170823822
155,6,0.42476907460680385,0.24052056563378593
156,6,0.2400536165566791,0.10407823651859162
157,6,0.38838464458363325,0.20341631038333516
158,6,0.39231560618220396,0.20391695035359367
159,6,0.42244109010987,0.2140211320649287
160,6,0.25975027330288486,0.08080473166544702
161,6,0.37416680785666406,0.15895954664125864
162,6,0.18654770314636385,0.10698946574994579
163,6,0.21146922407990018,0.10195114387850665
164,6,0.4082435241812095,0.24410063853687416
165,6,0.2788172155742908,0.18311896261561117
166,6,0.2387773640555312,0.16459835507754234
167,6,0.23678804417175567,0.1579005584989638
168,6,0.21468889344479056,0.20046045481575858
169,6,0.16044941161697715,0.10721615111150286
170,6,0.1601564629848341,0.10995086234400632
171,6,0.3806257416009522,0.19347709668075708
172,6,0.3728251058705972,0.21500249097641702
173,6,0.2692626739833367,0.14260168635112067
