video_path,label,label_name,split
data/FineGym_data/videos/train/1/FNEeMvHmuEw_E_000652_000660_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/FNEeMvHmuEw_E_000845_000852_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/FNEeMvHmuEw_E_001933_001940_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/FNEeMvHmuEw_E_003228_003235_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/FNEeMvHmuEw_E_004589_004596_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/FNEeMvHmuEw_E_004666_004674_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/GEjRXo8Dvwc_E_000185_000192_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/GEjRXo8Dvwc_E_001361_001367_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/GEjRXo8Dvwc_E_001451_001459_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/GEjRXo8Dvwc_E_001887_001895_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/GF8D7Dx2mhs_E_001341_001349_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/GF8D7Dx2mhs_E_001462_001470_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/GF8D7Dx2mhs_E_001708_001715_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/GF8D7Dx2mhs_E_005184_005191_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/GF8D7Dx2mhs_E_005755_005765_A_0000_0010.mp4,1,1,train
data/FineGym_data/videos/train/1/GbUQwE9N3aM_E_002601_002607_A_0000_0005.mp4,1,1,train
data/FineGym_data/videos/train/1/GbUQwE9N3aM_E_004709_004716_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/GbUQwE9N3aM_E_005423_005429_A_0000_0005.mp4,1,1,train
data/FineGym_data/videos/train/1/GbUQwE9N3aM_E_006068_006075_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/Gng3ezTNGog_E_000447_000454_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/Gng3ezTNGog_E_000637_000647_A_0000_0009.mp4,1,1,train
data/FineGym_data/videos/train/1/Gng3ezTNGog_E_000739_000745_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/I1OMnMSk1Lg_E_000320_000327_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/I1OMnMSk1Lg_E_002863_002870_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/I1OMnMSk1Lg_E_003840_003846_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/I1OMnMSk1Lg_E_004192_004200_A_0000_0008.mp4,1,1,train
data/FineGym_data/videos/train/1/I749IS2IeFY_E_002756_002764_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/I749IS2IeFY_E_002858_002866_A_0000_0008.mp4,1,1,train
data/FineGym_data/videos/train/1/I749IS2IeFY_E_003072_003079_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/I749IS2IeFY_E_003823_003831_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/ICL5k84viw0_E_002657_002665_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/ICL5k84viw0_E_003113_003120_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/IP96HTdCvWs_E_000326_000334_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/IP96HTdCvWs_E_000499_000507_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/IWFgo-tEEs8_E_000059_000067_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/IWFgo-tEEs8_E_000308_000316_A_0001_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/IWFgo-tEEs8_E_000377_000386_A_0001_0008.mp4,1,1,train
data/FineGym_data/videos/train/1/IWFgo-tEEs8_E_000449_000456_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/JHqcbeKepSg_E_000866_000875_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/JHqcbeKepSg_E_003812_003819_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/JHqcbeKepSg_E_005210_005217_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/JHqcbeKepSg_E_006427_006433_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/JHqcbeKepSg_E_010874_010881_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/KDjuRG3-Xf0_E_003048_003056_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/KDjuRG3-Xf0_E_003063_003073_A_0000_0009.mp4,1,1,train
data/FineGym_data/videos/train/1/KDjuRG3-Xf0_E_003784_003792_A_0000_0008.mp4,1,1,train
data/FineGym_data/videos/train/1/KDjuRG3-Xf0_E_004872_004880_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/LHZAh32EoC8_E_000938_000946_A_0000_0008.mp4,1,1,train
data/FineGym_data/videos/train/1/LHZAh32EoC8_E_001762_001769_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/LHZAh32EoC8_E_001979_001987_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/LHZAh32EoC8_E_002193_002200_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/MDxIRDDWw1w_E_000538_000546_A_0000_0008.mp4,1,1,train
data/FineGym_data/videos/train/1/MVLZz2J6tcE_E_003296_003303_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/MVLZz2J6tcE_E_003940_003948_A_0000_0008.mp4,1,1,train
data/FineGym_data/videos/train/1/MVLZz2J6tcE_E_004215_004222_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/MVLZz2J6tcE_E_004215_004223_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/MVLZz2J6tcE_E_004369_004376_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/MyrqGZXxpsY_E_000638_000646_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/MyrqGZXxpsY_E_000923_000929_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/MyrqGZXxpsY_E_003254_003261_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/MyrqGZXxpsY_E_005068_005076_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/MyrqGZXxpsY_E_005845_005852_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/Ny0ZMOIyb9M_E_004231_004239_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/Ny0ZMOIyb9M_E_004232_004239_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/OIJe8fQw7Wo_E_002106_002114_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/OIJe8fQw7Wo_E_003167_003173_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/OIJe8fQw7Wo_E_004604_004611_A_0000_0005.mp4,1,1,train
data/FineGym_data/videos/train/1/OIJe8fQw7Wo_E_004688_004695_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/OIJe8fQw7Wo_E_004773_004779_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/PgNRyuavbS4_E_006323_006329_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/PgNRyuavbS4_E_007048_007054_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/PgNRyuavbS4_E_007628_007634_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/PgNRyuavbS4_E_009980_009987_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/PgNRyuavbS4_E_010021_010028_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/PgNRyuavbS4_E_010160_010166_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/PgNRyuavbS4_E_010957_010964_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/QUzsdG7jyj0_E_002238_002246_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/QUzsdG7jyj0_E_002292_002299_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/QUzsdG7jyj0_E_003238_003246_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/QUzsdG7jyj0_E_003289_003299_A_0000_0009.mp4,1,1,train
data/FineGym_data/videos/train/1/RjpOEHmTf7I_E_002108_002116_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/RjpOEHmTf7I_E_002169_002176_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/Ry5PFp-pRmA_E_000148_000153_A_0000_0005.mp4,1,1,train
data/FineGym_data/videos/train/1/Ry5PFp-pRmA_E_000844_000852_A_0000_0008.mp4,1,1,train
data/FineGym_data/videos/train/1/Ry5PFp-pRmA_E_001597_001606_A_0000_0008.mp4,1,1,train
data/FineGym_data/videos/train/1/TBsWos4T4OE_E_002014_002022_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/TBsWos4T4OE_E_004220_004229_A_0001_0008.mp4,1,1,train
data/FineGym_data/videos/train/1/TBsWos4T4OE_E_004221_004229_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/TCiufCzMtDs_E_000210_000217_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/TCiufCzMtDs_E_000593_000601_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/TCiufCzMtDs_E_003486_003492_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/TILXmEWGxeI_E_000782_000790_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/TILXmEWGxeI_E_002364_002371_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/TILXmEWGxeI_E_003600_003607_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/TILXmEWGxeI_E_003600_003608_A_0000_0008.mp4,1,1,train
data/FineGym_data/videos/train/1/TILXmEWGxeI_E_003777_003785_A_0001_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/TILXmEWGxeI_E_003951_003958_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/TILXmEWGxeI_E_004499_004505_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/TXpgPT5Jdiw_E_000440_000448_A_0001_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/TXpgPT5Jdiw_E_005408_005417_A_0002_0009.mp4,1,1,train
data/FineGym_data/videos/train/1/TXpgPT5Jdiw_E_005410_005417_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/UcCTusldh6w_E_004340_004347_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/UcCTusldh6w_E_004819_004826_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/Uo7ubem-G9I_E_002122_002129_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/Uo7ubem-G9I_E_002445_002453_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/Uo7ubem-G9I_E_004151_004159_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/Uo7ubem-G9I_E_007090_007096_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/Uo7ubem-G9I_E_007441_007450_A_0000_0008.mp4,1,1,train
data/FineGym_data/videos/train/1/Uo7ubem-G9I_E_007463_007472_A_0000_0009.mp4,1,1,train
data/FineGym_data/videos/train/1/VWsVUnoyUoA_E_000362_000368_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/VWsVUnoyUoA_E_000463_000470_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/VWsVUnoyUoA_E_000562_000568_A_0000_0005.mp4,1,1,train
data/FineGym_data/videos/train/1/VWsVUnoyUoA_E_001072_001078_A_0000_0005.mp4,1,1,train
data/FineGym_data/videos/train/1/VWsVUnoyUoA_E_001177_001184_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/Vq-w0Jk7y7g_E_000856_000862_A_0000_0005.mp4,1,1,train
data/FineGym_data/videos/train/1/WCcSXjsCVMA_E_000879_000886_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/WCcSXjsCVMA_E_001714_001722_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/WCcSXjsCVMA_E_001925_001932_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/WCcSXjsCVMA_E_002937_002943_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/WCcSXjsCVMA_E_002967_002975_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/WCcSXjsCVMA_E_003046_003053_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/WCcSXjsCVMA_E_003047_003053_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/WCcSXjsCVMA_E_004982_004988_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/WCcSXjsCVMA_E_007183_007191_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/WCcSXjsCVMA_E_007577_007585_A_0000_0008.mp4,1,1,train
data/FineGym_data/videos/train/1/WGsCzfWF-4w_E_003028_003035_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/WGsCzfWF-4w_E_003141_003148_A_0000_0005.mp4,1,1,train
data/FineGym_data/videos/train/1/WGsCzfWF-4w_E_003392_003399_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/Wu1gxxpbF2o_E_000431_000437_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/Wu1gxxpbF2o_E_000703_000710_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/Wu1gxxpbF2o_E_000797_000804_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/Wu1gxxpbF2o_E_002713_002720_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/Wu1gxxpbF2o_E_005995_006002_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/X4CY5MZwI9I_E_003619_003627_A_0000_0008.mp4,1,1,train
data/FineGym_data/videos/train/1/X4CY5MZwI9I_E_003619_003628_A_0000_0008.mp4,1,1,train
data/FineGym_data/videos/train/1/X4CY5MZwI9I_E_003962_003971_A_0000_0009.mp4,1,1,train
data/FineGym_data/videos/train/1/X4ajWw8L19s_E_002059_002066_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/XZak6ktC90c_E_001577_001585_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/XZak6ktC90c_E_001725_001733_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/XZak6ktC90c_E_001828_001835_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/XZak6ktC90c_E_001922_001930_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/XZak6ktC90c_E_002128_002134_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/Xqra-PqzhD4_E_001165_001172_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/Xqra-PqzhD4_E_001285_001292_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/Xqra-PqzhD4_E_001473_001480_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/Xqra-PqzhD4_E_003676_003682_A_0000_0005.mp4,1,1,train
data/FineGym_data/videos/train/1/Xqra-PqzhD4_E_003765_003772_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/Xqra-PqzhD4_E_005295_005301_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/Xqra-PqzhD4_E_005340_005347_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/Xqra-PqzhD4_E_006818_006824_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/Xqra-PqzhD4_E_006852_006858_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/Xw1UvouxVLk_E_003658_003666_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/YesOPAkCA40_E_005671_005678_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/Z0bBRwAzKe0_E_001826_001833_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/Z0bBRwAzKe0_E_002429_002436_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/Z0bBRwAzKe0_E_004179_004185_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/ZHpME-SbKdQ_E_000448_000455_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/ZHpME-SbKdQ_E_000539_000546_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/ZHpME-SbKdQ_E_004813_004820_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/ZHpME-SbKdQ_E_004969_004975_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/fH-VYYl9elA_E_002073_002080_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/fH-VYYl9elA_E_002415_002420_A_0000_0005.mp4,1,1,train
data/FineGym_data/videos/train/1/fH-VYYl9elA_E_002415_002421_A_0000_0005.mp4,1,1,train
data/FineGym_data/videos/train/1/fH-VYYl9elA_E_002556_002563_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/fH-VYYl9elA_E_002942_002948_A_0000_0005.mp4,1,1,train
data/FineGym_data/videos/train/1/gMNCwgXtQIw_E_000304_000310_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/gYyLkUbGuUU_E_000795_000803_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/hibW8s4WQmQ_E_000961_000970_A_0001_0008.mp4,1,1,train
data/FineGym_data/videos/train/1/hibW8s4WQmQ_E_001548_001556_A_0001_0008.mp4,1,1,train
data/FineGym_data/videos/train/1/hibW8s4WQmQ_E_001891_001898_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/hp2PJMAJqyA_E_003127_003135_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/jABvTCCWinA_E_000814_000822_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/jABvTCCWinA_E_002785_002792_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/jABvTCCWinA_E_004062_004072_A_0001_0009.mp4,1,1,train
data/FineGym_data/videos/train/1/jABvTCCWinA_E_005680_005688_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/ji4smBYYANs_E_001146_001153_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/ji4smBYYANs_E_001206_001214_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/ji4smBYYANs_E_001269_001276_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/ji4smBYYANs_E_001365_001372_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/ji4smBYYANs_E_001537_001544_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/ji4smBYYANs_E_001621_001627_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/ji4smBYYANs_E_002819_002827_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/ji4smBYYANs_E_004173_004180_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/jz594oTnl-k_E_000290_000297_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/jz594oTnl-k_E_003276_003285_A_0000_0008.mp4,1,1,train
data/FineGym_data/videos/train/1/jz594oTnl-k_E_004455_004462_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/jz594oTnl-k_E_004706_004715_A_0000_0008.mp4,1,1,train
data/FineGym_data/videos/train/1/k8zhOvRBjGo_E_000931_000939_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/k8zhOvRBjGo_E_001649_001658_A_0001_0008.mp4,1,1,train
data/FineGym_data/videos/train/1/k8zhOvRBjGo_E_001976_001984_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/l-ctNiOuCBc_E_002977_002984_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/l-ctNiOuCBc_E_003202_003209_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/l-ctNiOuCBc_E_003432_003439_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/l-ctNiOuCBc_E_004150_004157_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/l-ctNiOuCBc_E_004662_004671_A_0000_0009.mp4,1,1,train
data/FineGym_data/videos/train/1/lrwiYiFGQZE_E_004140_004146_A_0000_0005.mp4,1,1,train
data/FineGym_data/videos/train/1/mQ59PLtU4QA_E_000502_000511_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/mQ59PLtU4QA_E_000669_000678_A_0000_0009.mp4,1,1,train
data/FineGym_data/videos/train/1/mQ59PLtU4QA_E_000855_000862_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/mQ59PLtU4QA_E_001358_001366_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/mQ59PLtU4QA_E_001455_001463_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/mgtMKd072Pg_E_002616_002623_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/mgtMKd072Pg_E_002935_002942_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/n9-yxVGYMRw_E_000789_000797_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/n9-yxVGYMRw_E_000991_000999_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/n9-yxVGYMRw_E_001246_001254_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/n9-yxVGYMRw_E_001247_001254_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/n9-yxVGYMRw_E_001920_001928_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/n9-yxVGYMRw_E_002723_002731_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/n9-yxVGYMRw_E_003225_003232_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/nEoD3t5O3Hg_E_000245_000252_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/nEoD3t5O3Hg_E_000265_000275_A_0000_0009.mp4,1,1,train
data/FineGym_data/videos/train/1/nEoD3t5O3Hg_E_000304_000311_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/nEoD3t5O3Hg_E_003372_003381_A_0000_0007.mp4,1,1,train
data/FineGym_data/videos/train/1/nEoD3t5O3Hg_E_004824_004836_A_0000_0011.mp4,1,1,train
data/FineGym_data/videos/train/1/nSDRagdrJ-A_E_001856_001863_A_0000_0006.mp4,1,1,train
data/FineGym_data/videos/train/1/nSDRagdrJ-A_E_002078_002085_A_0000_0007.mp4,1,1,train
