dataset,split,video_id,video_path,label,label_clean,label_id,exists
somethingv2,train,129200,data/Something_data/videos/129200.webm,Twisting (wringing) [something] wet until water comes out,Twisting (wringing) something wet until water comes out,169,True
somethingv2,train,217146,data/Something_data/videos/217146.webm,Twisting (wringing) [something] wet until water comes out,Twisting (wringing) something wet until water comes out,169,True
somethingv2,validation,32706,data/Something_data/videos/32706.webm,Twisting [something],Twisting something,170,True
somethingv2,train,44121,data/Something_data/videos/44121.webm,Twisting [something],Twisting something,170,True
somethingv2,train,155139,data/Something_data/videos/155139.webm,Twisting [something],Twisting something,170,True
somethingv2,train,66904,data/Something_data/videos/66904.webm,Twisting [something],Twisting something,170,True
somethingv2,train,119692,data/Something_data/videos/119692.webm,Twisting [something],Twisting something,170,True
somethingv2,train,167611,data/Something_data/videos/167611.webm,Taking [something] out of [something],Taking something out of something,148,True
somethingv2,train,123932,data/Something_data/videos/123932.webm,Taking [something] out of [something],Taking something out of something,148,True
somethingv2,train,97016,data/Something_data/videos/97016.webm,Taking [something] out of [something],Taking something out of something,148,True
somethingv2,validation,148464,data/Something_data/videos/148464.webm,Taking [something] out of [something],Taking something out of something,148,True
somethingv2,train,87281,data/Something_data/videos/87281.webm,Taking [something] out of [something],Taking something out of something,148,True
somethingv2,train,105772,data/Something_data/videos/105772.webm,Dropping [something] in front of [something],Dropping something in front of something,9,True
somethingv2,train,32845,data/Something_data/videos/32845.webm,Dropping [something] in front of [something],Dropping something in front of something,9,True
somethingv2,train,216320,data/Something_data/videos/216320.webm,Dropping [something] in front of [something],Dropping something in front of something,9,True
somethingv2,train,53861,data/Something_data/videos/53861.webm,Dropping [something] in front of [something],Dropping something in front of something,9,True
somethingv2,train,24058,data/Something_data/videos/24058.webm,Dropping [something] in front of [something],Dropping something in front of something,9,True
somethingv2,train,33864,data/Something_data/videos/33864.webm,Throwing [something] in the air and letting it fall,Throwing something in the air and letting it fall,154,True
somethingv2,train,150449,data/Something_data/videos/150449.webm,Throwing [something] in the air and letting it fall,Throwing something in the air and letting it fall,154,True
somethingv2,train,133845,data/Something_data/videos/133845.webm,Throwing [something] in the air and letting it fall,Throwing something in the air and letting it fall,154,True
somethingv2,train,57731,data/Something_data/videos/57731.webm,Throwing [something] in the air and letting it fall,Throwing something in the air and letting it fall,154,True
somethingv2,train,41279,data/Something_data/videos/41279.webm,Throwing [something] in the air and letting it fall,Throwing something in the air and letting it fall,154,True
somethingv2,train,75283,data/Something_data/videos/75283.webm,Lifting up one end of [something] without letting it drop down,Lifting up one end of something without letting it drop down,30,True
somethingv2,train,207895,data/Something_data/videos/207895.webm,Lifting up one end of [something] without letting it drop down,Lifting up one end of something without letting it drop down,30,True
somethingv2,train,129674,data/Something_data/videos/129674.webm,Lifting up one end of [something] without letting it drop down,Lifting up one end of something without letting it drop down,30,True
somethingv2,train,62745,data/Something_data/videos/62745.webm,Lifting up one end of [something] without letting it drop down,Lifting up one end of something without letting it drop down,30,True
somethingv2,train,132769,data/Something_data/videos/132769.webm,Lifting up one end of [something] without letting it drop down,Lifting up one end of something without letting it drop down,30,True
somethingv2,train,182953,data/Something_data/videos/182953.webm,Moving [something] towards the camera,Moving something towards the camera,44,True
somethingv2,train,169205,data/Something_data/videos/169205.webm,Moving [something] towards the camera,Moving something towards the camera,44,True
somethingv2,train,94523,data/Something_data/videos/94523.webm,Moving [something] towards the camera,Moving something towards the camera,44,True
somethingv2,train,192447,data/Something_data/videos/192447.webm,Moving [something] towards the camera,Moving something towards the camera,44,True
somethingv2,train,77247,data/Something_data/videos/77247.webm,Moving [something] towards the camera,Moving something towards the camera,44,True
somethingv2,train,75259,data/Something_data/videos/75259.webm,Showing that [something] is empty,Showing that something is empty,129,True
somethingv2,train,28859,data/Something_data/videos/28859.webm,Showing that [something] is empty,Showing that something is empty,129,True
somethingv2,validation,66509,data/Something_data/videos/66509.webm,Showing that [something] is empty,Showing that something is empty,129,True
somethingv2,train,72522,data/Something_data/videos/72522.webm,Showing that [something] is empty,Showing that something is empty,129,True
somethingv2,train,115059,data/Something_data/videos/115059.webm,Showing that [something] is empty,Showing that something is empty,129,True
somethingv2,validation,13167,data/Something_data/videos/13167.webm,Dropping [something] behind [something],Dropping something behind something,8,True
somethingv2,train,75130,data/Something_data/videos/75130.webm,Dropping [something] behind [something],Dropping something behind something,8,True
somethingv2,train,164159,data/Something_data/videos/164159.webm,Dropping [something] behind [something],Dropping something behind something,8,True
somethingv2,train,144435,data/Something_data/videos/144435.webm,Dropping [something] behind [something],Dropping something behind something,8,True
somethingv2,validation,116458,data/Something_data/videos/116458.webm,Dropping [something] behind [something],Dropping something behind something,8,True
somethingv2,train,143986,data/Something_data/videos/143986.webm,Throwing [something] against [something],Throwing something against something,152,True
somethingv2,train,41474,data/Something_data/videos/41474.webm,Throwing [something] against [something],Throwing something against something,152,True
somethingv2,train,204163,data/Something_data/videos/204163.webm,Throwing [something] against [something],Throwing something against something,152,True
somethingv2,train,29581,data/Something_data/videos/29581.webm,Throwing [something] against [something],Throwing something against something,152,True
somethingv2,train,5949,data/Something_data/videos/5949.webm,Throwing [something] against [something],Throwing something against something,152,True
somethingv2,train,29162,data/Something_data/videos/29162.webm,Holding [something] over [something],Holding something over something,20,True
somethingv2,train,107144,data/Something_data/videos/107144.webm,Holding [something] over [something],Holding something over something,20,True
somethingv2,validation,105939,data/Something_data/videos/105939.webm,Holding [something] over [something],Holding something over something,20,True
somethingv2,train,187764,data/Something_data/videos/187764.webm,Holding [something] over [something],Holding something over something,20,True
somethingv2,train,104427,data/Something_data/videos/104427.webm,Holding [something] over [something],Holding something over something,20,True
somethingv2,train,81219,data/Something_data/videos/81219.webm,Moving [something] and [something] closer to each other,Moving something and something closer to each other,37,True
somethingv2,train,161630,data/Something_data/videos/161630.webm,Moving [something] and [something] closer to each other,Moving something and something closer to each other,37,True
somethingv2,train,118819,data/Something_data/videos/118819.webm,Moving [something] and [something] closer to each other,Moving something and something closer to each other,37,True
somethingv2,train,24481,data/Something_data/videos/24481.webm,Moving [something] and [something] closer to each other,Moving something and something closer to each other,37,True
somethingv2,train,197852,data/Something_data/videos/197852.webm,Moving [something] and [something] closer to each other,Moving something and something closer to each other,37,True
somethingv2,train,211184,data/Something_data/videos/211184.webm,Pushing [something] so it spins,Pushing something so it spins,97,True
somethingv2,validation,27794,data/Something_data/videos/27794.webm,Pushing [something] so it spins,Pushing something so it spins,97,True
somethingv2,train,77260,data/Something_data/videos/77260.webm,Pushing [something] so it spins,Pushing something so it spins,97,True
somethingv2,train,214104,data/Something_data/videos/214104.webm,Pushing [something] so it spins,Pushing something so it spins,97,True
somethingv2,train,4042,data/Something_data/videos/4042.webm,Pushing [something] so it spins,Pushing something so it spins,97,True
somethingv2,validation,80618,data/Something_data/videos/80618.webm,Covering [something] with [something],Covering something with something,6,True
somethingv2,validation,75949,data/Something_data/videos/75949.webm,Covering [something] with [something],Covering something with something,6,True
somethingv2,train,115848,data/Something_data/videos/115848.webm,Covering [something] with [something],Covering something with something,6,True
somethingv2,train,194032,data/Something_data/videos/194032.webm,Covering [something] with [something],Covering something with something,6,True
somethingv2,validation,178125,data/Something_data/videos/178125.webm,Covering [something] with [something],Covering something with something,6,True
somethingv2,train,212495,data/Something_data/videos/212495.webm,Putting [something] into [something],Putting something into something,106,True
somethingv2,train,218213,data/Something_data/videos/218213.webm,Putting [something] into [something],Putting something into something,106,True
somethingv2,train,94880,data/Something_data/videos/94880.webm,Putting [something] into [something],Putting something into something,106,True
somethingv2,train,177677,data/Something_data/videos/177677.webm,Putting [something] into [something],Putting something into something,106,True
somethingv2,train,165499,data/Something_data/videos/165499.webm,Putting [something] into [something],Putting something into something,106,True
somethingv2,train,59182,data/Something_data/videos/59182.webm,Showing that [something] is inside [something],Showing that something is inside something,130,True
somethingv2,train,76075,data/Something_data/videos/76075.webm,Showing that [something] is inside [something],Showing that something is inside something,130,True
somethingv2,train,86111,data/Something_data/videos/86111.webm,Showing that [something] is inside [something],Showing that something is inside something,130,True
somethingv2,train,86978,data/Something_data/videos/86978.webm,Showing that [something] is inside [something],Showing that something is inside something,130,True
somethingv2,train,39352,data/Something_data/videos/39352.webm,Showing that [something] is inside [something],Showing that something is inside something,130,True
somethingv2,train,187953,data/Something_data/videos/187953.webm,Throwing [something],Throwing something,151,True
somethingv2,train,50930,data/Something_data/videos/50930.webm,Throwing [something],Throwing something,151,True
somethingv2,train,164838,data/Something_data/videos/164838.webm,Throwing [something],Throwing something,151,True
somethingv2,train,154799,data/Something_data/videos/154799.webm,Throwing [something],Throwing something,151,True
somethingv2,train,134615,data/Something_data/videos/134615.webm,Throwing [something],Throwing something,151,True
somethingv2,train,209493,data/Something_data/videos/209493.webm,Pulling [something] from right to left,Pulling something from right to left,87,True
somethingv2,train,74935,data/Something_data/videos/74935.webm,Pulling [something] from right to left,Pulling something from right to left,87,True
somethingv2,validation,111103,data/Something_data/videos/111103.webm,Pulling [something] from right to left,Pulling something from right to left,87,True
somethingv2,train,205198,data/Something_data/videos/205198.webm,Pulling [something] from right to left,Pulling something from right to left,87,True
somethingv2,train,18011,data/Something_data/videos/18011.webm,Pulling [something] from right to left,Pulling something from right to left,87,True
somethingv2,validation,96992,data/Something_data/videos/96992.webm,Tipping [something] over,Tipping something over,158,True
somethingv2,train,214229,data/Something_data/videos/214229.webm,Tipping [something] over,Tipping something over,158,True
somethingv2,train,9198,data/Something_data/videos/9198.webm,Tipping [something] over,Tipping something over,158,True
somethingv2,train,25401,data/Something_data/videos/25401.webm,Tipping [something] over,Tipping something over,158,True
somethingv2,train,180492,data/Something_data/videos/180492.webm,Tipping [something] over,Tipping something over,158,True
somethingv2,train,211839,data/Something_data/videos/211839.webm,Poking a stack of [something] without the stack collapsing,Poking a stack of something without the stack collapsing,54,True
somethingv2,train,110102,data/Something_data/videos/110102.webm,Poking a stack of [something] without the stack collapsing,Poking a stack of something without the stack collapsing,54,True
somethingv2,validation,139346,data/Something_data/videos/139346.webm,Poking a stack of [something] without the stack collapsing,Poking a stack of something without the stack collapsing,54,True
somethingv2,train,179634,data/Something_data/videos/179634.webm,Poking a stack of [something] without the stack collapsing,Poking a stack of something without the stack collapsing,54,True
somethingv2,validation,191061,data/Something_data/videos/191061.webm,Poking a stack of [something] without the stack collapsing,Poking a stack of something without the stack collapsing,54,True
somethingv2,train,27837,data/Something_data/videos/27837.webm,Letting [something] roll along a flat surface,Letting something roll along a flat surface,22,True
somethingv2,train,21433,data/Something_data/videos/21433.webm,Letting [something] roll along a flat surface,Letting something roll along a flat surface,22,True
somethingv2,train,138045,data/Something_data/videos/138045.webm,Letting [something] roll along a flat surface,Letting something roll along a flat surface,22,True
somethingv2,train,20110,data/Something_data/videos/20110.webm,Letting [something] roll along a flat surface,Letting something roll along a flat surface,22,True
somethingv2,train,40173,data/Something_data/videos/40173.webm,Letting [something] roll along a flat surface,Letting something roll along a flat surface,22,True
somethingv2,train,51448,data/Something_data/videos/51448.webm,Showing [something] behind [something],Showing something behind something,125,True
somethingv2,train,79342,data/Something_data/videos/79342.webm,Showing [something] behind [something],Showing something behind something,125,True
somethingv2,train,159381,data/Something_data/videos/159381.webm,Showing [something] behind [something],Showing something behind something,125,True
somethingv2,train,98191,data/Something_data/videos/98191.webm,Showing [something] behind [something],Showing something behind something,125,True
somethingv2,train,214906,data/Something_data/videos/214906.webm,Showing [something] behind [something],Showing something behind something,125,True
somethingv2,train,111821,data/Something_data/videos/111821.webm,Dropping [something] onto [something],Dropping something onto something,12,True
somethingv2,train,130561,data/Something_data/videos/130561.webm,Dropping [something] onto [something],Dropping something onto something,12,True
somethingv2,validation,198645,data/Something_data/videos/198645.webm,Dropping [something] onto [something],Dropping something onto something,12,True
somethingv2,train,117906,data/Something_data/videos/117906.webm,Dropping [something] onto [something],Dropping something onto something,12,True
somethingv2,train,8497,data/Something_data/videos/8497.webm,Dropping [something] onto [something],Dropping something onto something,12,True
somethingv2,train,113503,data/Something_data/videos/113503.webm,Throwing [something] in the air and catching it,Throwing something in the air and catching it,153,True
somethingv2,train,152303,data/Something_data/videos/152303.webm,Throwing [something] in the air and catching it,Throwing something in the air and catching it,153,True
somethingv2,train,156370,data/Something_data/videos/156370.webm,Throwing [something] in the air and catching it,Throwing something in the air and catching it,153,True
somethingv2,train,34037,data/Something_data/videos/34037.webm,Throwing [something] in the air and catching it,Throwing something in the air and catching it,153,True
somethingv2,train,153537,data/Something_data/videos/153537.webm,Throwing [something] in the air and catching it,Throwing something in the air and catching it,153,True
somethingv2,train,67507,data/Something_data/videos/67507.webm,Squeezing [something],Squeezing something,143,True
somethingv2,validation,80754,data/Something_data/videos/80754.webm,Squeezing [something],Squeezing something,143,True
somethingv2,train,15166,data/Something_data/videos/15166.webm,Squeezing [something],Squeezing something,143,True
somethingv2,train,149455,data/Something_data/videos/149455.webm,Squeezing [something],Squeezing something,143,True
somethingv2,train,168662,data/Something_data/videos/168662.webm,Squeezing [something],Squeezing something,143,True
somethingv2,train,6947,data/Something_data/videos/6947.webm,Pushing [something] off of [something],Pushing something off of something,95,True
somethingv2,train,138699,data/Something_data/videos/138699.webm,Pushing [something] off of [something],Pushing something off of something,95,True
somethingv2,validation,42322,data/Something_data/videos/42322.webm,Pushing [something] off of [something],Pushing something off of something,95,True
somethingv2,train,1786,data/Something_data/videos/1786.webm,Pushing [something] off of [something],Pushing something off of something,95,True
somethingv2,train,194117,data/Something_data/videos/194117.webm,Pushing [something] off of [something],Pushing something off of something,95,True
somethingv2,train,47811,data/Something_data/videos/47811.webm,Putting [something] upright on the table,Putting something upright on the table,119,True
somethingv2,validation,53011,data/Something_data/videos/53011.webm,Putting [something] upright on the table,Putting something upright on the table,119,True
somethingv2,train,108309,data/Something_data/videos/108309.webm,Putting [something] upright on the table,Putting something upright on the table,119,True
somethingv2,validation,97551,data/Something_data/videos/97551.webm,Putting [something] upright on the table,Putting something upright on the table,119,True
somethingv2,train,117879,data/Something_data/videos/117879.webm,Putting [something] upright on the table,Putting something upright on the table,119,True
somethingv2,train,210110,data/Something_data/videos/210110.webm,Failing to put [something] into [something] because [something] does not fit,Failing to put something into something because something does not fit,13,True
somethingv2,train,176661,data/Something_data/videos/176661.webm,Failing to put [something] into [something] because [something] does not fit,Failing to put something into something because something does not fit,13,True
somethingv2,train,152080,data/Something_data/videos/152080.webm,Failing to put [something] into [something] because [something] does not fit,Failing to put something into something because something does not fit,13,True
somethingv2,train,212572,data/Something_data/videos/212572.webm,Failing to put [something] into [something] because [something] does not fit,Failing to put something into something because something does not fit,13,True
somethingv2,train,129244,data/Something_data/videos/129244.webm,Failing to put [something] into [something] because [something] does not fit,Failing to put something into something because something does not fit,13,True
somethingv2,train,89052,data/Something_data/videos/89052.webm,Putting [something] onto [something else that cannot support it] so it falls down,Putting something onto something else that cannot support it so it falls down,113,True
somethingv2,train,73335,data/Something_data/videos/73335.webm,Putting [something] onto [something else that cannot support it] so it falls down,Putting something onto something else that cannot support it so it falls down,113,True
somethingv2,train,15447,data/Something_data/videos/15447.webm,Putting [something] onto [something else that cannot support it] so it falls down,Putting something onto something else that cannot support it so it falls down,113,True
somethingv2,train,61040,data/Something_data/videos/61040.webm,Putting [something] onto [something else that cannot support it] so it falls down,Putting something onto something else that cannot support it so it falls down,113,True
somethingv2,train,104054,data/Something_data/videos/104054.webm,Putting [something] onto [something else that cannot support it] so it falls down,Putting something onto something else that cannot support it so it falls down,113,True
somethingv2,train,21078,data/Something_data/videos/21078.webm,Moving [something] down,Moving something down,43,True
somethingv2,train,71746,data/Something_data/videos/71746.webm,Moving [something] down,Moving something down,43,True
somethingv2,train,173396,data/Something_data/videos/173396.webm,Moving [something] down,Moving something down,43,True
somethingv2,train,86279,data/Something_data/videos/86279.webm,Moving [something] down,Moving something down,43,True
somethingv2,train,190131,data/Something_data/videos/190131.webm,Moving [something] down,Moving something down,43,True
somethingv2,train,210949,data/Something_data/videos/210949.webm,Hitting [something] with [something],Hitting something with something,15,True
somethingv2,train,94472,data/Something_data/videos/94472.webm,Hitting [something] with [something],Hitting something with something,15,True
somethingv2,train,218473,data/Something_data/videos/218473.webm,Hitting [something] with [something],Hitting something with something,15,True
somethingv2,train,128548,data/Something_data/videos/128548.webm,Hitting [something] with [something],Hitting something with something,15,True
somethingv2,train,25543,data/Something_data/videos/25543.webm,Hitting [something] with [something],Hitting something with something,15,True
somethingv2,train,15772,data/Something_data/videos/15772.webm,Putting [something] on the edge of [something] so it is not supported and falls down,Putting something on the edge of something so it is not supported and falls down,110,True
somethingv2,validation,145214,data/Something_data/videos/145214.webm,Putting [something] on the edge of [something] so it is not supported and falls down,Putting something on the edge of something so it is not supported and falls down,110,True
somethingv2,train,21179,data/Something_data/videos/21179.webm,Putting [something] on the edge of [something] so it is not supported and falls down,Putting something on the edge of something so it is not supported and falls down,110,True
somethingv2,train,188850,data/Something_data/videos/188850.webm,Putting [something] on the edge of [something] so it is not supported and falls down,Putting something on the edge of something so it is not supported and falls down,110,True
somethingv2,validation,43780,data/Something_data/videos/43780.webm,Putting [something] on the edge of [something] so it is not supported and falls down,Putting something on the edge of something so it is not supported and falls down,110,True
somethingv2,train,102827,data/Something_data/videos/102827.webm,Moving [something] across a surface without it falling down,Moving something across a surface without it falling down,35,True
somethingv2,train,206207,data/Something_data/videos/206207.webm,Moving [something] across a surface without it falling down,Moving something across a surface without it falling down,35,True
somethingv2,validation,172232,data/Something_data/videos/172232.webm,Moving [something] across a surface without it falling down,Moving something across a surface without it falling down,35,True
somethingv2,train,57377,data/Something_data/videos/57377.webm,Moving [something] across a surface without it falling down,Moving something across a surface without it falling down,35,True
somethingv2,train,98860,data/Something_data/videos/98860.webm,Moving [something] across a surface without it falling down,Moving something across a surface without it falling down,35,True
somethingv2,train,96247,data/Something_data/videos/96247.webm,Putting [something] and [something] on the table,Putting something and something on the table,103,True
somethingv2,train,90794,data/Something_data/videos/90794.webm,Putting [something] and [something] on the table,Putting something and something on the table,103,True
somethingv2,train,157944,data/Something_data/videos/157944.webm,Putting [something] and [something] on the table,Putting something and something on the table,103,True
somethingv2,train,36999,data/Something_data/videos/36999.webm,Putting [something] and [something] on the table,Putting something and something on the table,103,True
somethingv2,train,88556,data/Something_data/videos/88556.webm,Putting [something] and [something] on the table,Putting something and something on the table,103,True
somethingv2,train,218175,data/Something_data/videos/218175.webm,Touching (without moving) [part] of [something],Touching (without moving) part of something,160,True
somethingv2,train,14891,data/Something_data/videos/14891.webm,Touching (without moving) [part] of [something],Touching (without moving) part of something,160,True
somethingv2,train,166376,data/Something_data/videos/166376.webm,Touching (without moving) [part] of [something],Touching (without moving) part of something,160,True
somethingv2,train,25235,data/Something_data/videos/25235.webm,Touching (without moving) [part] of [something],Touching (without moving) part of something,160,True
somethingv2,train,29916,data/Something_data/videos/29916.webm,Touching (without moving) [part] of [something],Touching (without moving) part of something,160,True
somethingv2,validation,658,data/Something_data/videos/658.webm,Pretending to be tearing [something that is not tearable],Pretending to be tearing something that is not tearable,65,True
somethingv2,train,104199,data/Something_data/videos/104199.webm,Pretending to be tearing [something that is not tearable],Pretending to be tearing something that is not tearable,65,True
somethingv2,train,184592,data/Something_data/videos/184592.webm,Pretending to be tearing [something that is not tearable],Pretending to be tearing something that is not tearable,65,True
somethingv2,train,184269,data/Something_data/videos/184269.webm,Pretending to be tearing [something that is not tearable],Pretending to be tearing something that is not tearable,65,True
somethingv2,train,84493,data/Something_data/videos/84493.webm,Pretending to be tearing [something that is not tearable],Pretending to be tearing something that is not tearable,65,True
somethingv2,train,12271,data/Something_data/videos/12271.webm,Putting [something] in front of [something],Putting something in front of something,105,True
somethingv2,train,8036,data/Something_data/videos/8036.webm,Putting [something] in front of [something],Putting something in front of something,105,True
