video_path,video_id,label,split,dataset,label_id,exists
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/RoadAccidents/RoadAccidents021_x264.mp4,RoadAccidents021_x264,RoadAccidents,validation,ufc_crime,8,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/RoadAccidents/RoadAccidents017_x264.mp4,RoadAccidents017_x264,RoadAccidents,validation,ufc_crime,8,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/RoadAccidents/RoadAccidents128_x264.mp4,RoadAccidents128_x264,RoadAccidents,validation,ufc_crime,8,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/RoadAccidents/RoadAccidents121_x264.mp4,RoadAccidents121_x264,RoadAccidents,validation,ufc_crime,8,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/RoadAccidents/RoadAccidents122_x264.mp4,RoadAccidents122_x264,RoadAccidents,validation,ufc_crime,8,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/Burglary/Burglary032_x264.mp4,Burglary032_x264,Burglary,validation,ufc_crime,4,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/Burglary/Burglary037_x264.mp4,Burglary037_x264,Burglary,validation,ufc_crime,4,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/Burglary/Burglary092_x264.mp4,Burglary092_x264,Burglary,validation,ufc_crime,4,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/Burglary/Burglary018_x264.mp4,Burglary018_x264,Burglary,validation,ufc_crime,4,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/Burglary/Burglary035_x264.mp4,Burglary035_x264,Burglary,validation,ufc_crime,4,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/Burglary/Burglary021_x264.mp4,Burglary021_x264,Burglary,validation,ufc_crime,4,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/Burglary/Burglary005_x264.mp4,Burglary005_x264,Burglary,validation,ufc_crime,4,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/Burglary/Burglary076_x264.mp4,Burglary076_x264,Burglary,validation,ufc_crime,4,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/Burglary/Burglary024_x264.mp4,Burglary024_x264,Burglary,validation,ufc_crime,4,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/Burglary/Burglary061_x264.mp4,Burglary061_x264,Burglary,validation,ufc_crime,4,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/Burglary/Burglary079_x264.mp4,Burglary079_x264,Burglary,validation,ufc_crime,4,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/Burglary/Burglary033_x264.mp4,Burglary033_x264,Burglary,validation,ufc_crime,4,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/Burglary/Burglary017_x264.mp4,Burglary017_x264,Burglary,validation,ufc_crime,4,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/Arson/Arson022_x264.mp4,Arson022_x264,Arson,validation,ufc_crime,2,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/Arson/Arson010_x264.mp4,Arson010_x264,Arson,validation,ufc_crime,2,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/Arson/Arson041_x264.mp4,Arson041_x264,Arson,validation,ufc_crime,2,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/Arson/Arson011_x264.mp4,Arson011_x264,Arson,validation,ufc_crime,2,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/Arson/Arson035_x264.mp4,Arson035_x264,Arson,validation,ufc_crime,2,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/Arson/Arson016_x264.mp4,Arson016_x264,Arson,validation,ufc_crime,2,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/Arson/Arson018_x264.mp4,Arson018_x264,Arson,validation,ufc_crime,2,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/Arson/Arson009_x264.mp4,Arson009_x264,Arson,validation,ufc_crime,2,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/Arson/Arson007_x264.mp4,Arson007_x264,Arson,validation,ufc_crime,2,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/Robbery/Robbery048_x264.mp4,Robbery048_x264,Robbery,validation,ufc_crime,9,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/Robbery/Robbery106_x264.mp4,Robbery106_x264,Robbery,validation,ufc_crime,9,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/Robbery/Robbery102_x264.mp4,Robbery102_x264,Robbery,validation,ufc_crime,9,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/Robbery/Robbery137_x264.mp4,Robbery137_x264,Robbery,validation,ufc_crime,9,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/Robbery/Robbery050_x264.mp4,Robbery050_x264,Robbery,validation,ufc_crime,9,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_908_x264.mp4,Normal_Videos_908_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_042_x264.mp4,Normal_Videos_042_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_606_x264.mp4,Normal_Videos_606_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_872_x264.mp4,Normal_Videos_872_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_365_x264.mp4,Normal_Videos_365_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_877_x264.mp4,Normal_Videos_877_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_895_x264.mp4,Normal_Videos_895_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_019_x264.mp4,Normal_Videos_019_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_150_x264.mp4,Normal_Videos_150_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_828_x264.mp4,Normal_Videos_828_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_224_x264.mp4,Normal_Videos_224_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_175_x264.mp4,Normal_Videos_175_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_010_x264.mp4,Normal_Videos_010_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_710_x264.mp4,Normal_Videos_710_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_915_x264.mp4,Normal_Videos_915_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_210_x264.mp4,Normal_Videos_210_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_889_x264.mp4,Normal_Videos_889_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_891_x264.mp4,Normal_Videos_891_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_453_x264.mp4,Normal_Videos_453_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_882_x264.mp4,Normal_Videos_882_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_018_x264.mp4,Normal_Videos_018_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_782_x264.mp4,Normal_Videos_782_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_939_x264.mp4,Normal_Videos_939_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_439_x264.mp4,Normal_Videos_439_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_006_x264.mp4,Normal_Videos_006_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_217_x264.mp4,Normal_Videos_217_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_873_x264.mp4,Normal_Videos_873_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_798_x264.mp4,Normal_Videos_798_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_641_x264.mp4,Normal_Videos_641_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_896_x264.mp4,Normal_Videos_896_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_876_x264.mp4,Normal_Videos_876_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_015_x264.mp4,Normal_Videos_015_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_903_x264.mp4,Normal_Videos_903_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_924_x264.mp4,Normal_Videos_924_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_717_x264.mp4,Normal_Videos_717_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_310_x264.mp4,Normal_Videos_310_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_014_x264.mp4,Normal_Videos_014_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_933_x264.mp4,Normal_Videos_933_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_943_x264.mp4,Normal_Videos_943_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_478_x264.mp4,Normal_Videos_478_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_417_x264.mp4,Normal_Videos_417_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_048_x264.mp4,Normal_Videos_048_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_003_x264.mp4,Normal_Videos_003_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_898_x264.mp4,Normal_Videos_898_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_893_x264.mp4,Normal_Videos_893_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_874_x264.mp4,Normal_Videos_874_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_880_x264.mp4,Normal_Videos_880_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_883_x264.mp4,Normal_Videos_883_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_247_x264.mp4,Normal_Videos_247_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_884_x264.mp4,Normal_Videos_884_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_867_x264.mp4,Normal_Videos_867_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_887_x264.mp4,Normal_Videos_887_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_928_x264.mp4,Normal_Videos_928_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_911_x264.mp4,Normal_Videos_911_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_886_x264.mp4,Normal_Videos_886_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_931_x264.mp4,Normal_Videos_931_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_914_x264.mp4,Normal_Videos_914_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_905_x264.mp4,Normal_Videos_905_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_875_x264.mp4,Normal_Videos_875_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_248_x264.mp4,Normal_Videos_248_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_360_x264.mp4,Normal_Videos_360_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_892_x264.mp4,Normal_Videos_892_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_927_x264.mp4,Normal_Videos_927_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_871_x264.mp4,Normal_Videos_871_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_289_x264.mp4,Normal_Videos_289_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_937_x264.mp4,Normal_Videos_937_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_246_x264.mp4,Normal_Videos_246_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_050_x264.mp4,Normal_Videos_050_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_900_x264.mp4,Normal_Videos_900_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_926_x264.mp4,Normal_Videos_926_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_621_x264.mp4,Normal_Videos_621_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_041_x264.mp4,Normal_Videos_041_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_189_x264.mp4,Normal_Videos_189_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_909_x264.mp4,Normal_Videos_909_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_704_x264.mp4,Normal_Videos_704_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_352_x264.mp4,Normal_Videos_352_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_890_x264.mp4,Normal_Videos_890_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_932_x264.mp4,Normal_Videos_932_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_027_x264.mp4,Normal_Videos_027_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_251_x264.mp4,Normal_Videos_251_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_907_x264.mp4,Normal_Videos_907_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_888_x264.mp4,Normal_Videos_888_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_925_x264.mp4,Normal_Videos_925_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_831_x264.mp4,Normal_Videos_831_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_576_x264.mp4,Normal_Videos_576_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_203_x264.mp4,Normal_Videos_203_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_452_x264.mp4,Normal_Videos_452_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_902_x264.mp4,Normal_Videos_902_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_603_x264.mp4,Normal_Videos_603_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_745_x264.mp4,Normal_Videos_745_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_904_x264.mp4,Normal_Videos_904_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_913_x264.mp4,Normal_Videos_913_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_758_x264.mp4,Normal_Videos_758_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_912_x264.mp4,Normal_Videos_912_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_317_x264.mp4,Normal_Videos_317_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_923_x264.mp4,Normal_Videos_923_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_879_x264.mp4,Normal_Videos_879_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_056_x264.mp4,Normal_Videos_056_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_901_x264.mp4,Normal_Videos_901_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_696_x264.mp4,Normal_Videos_696_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_870_x264.mp4,Normal_Videos_870_x264,NormalVideos,validation,ufc_crime,7,True
/mnt/datasets/infoRates/data/UCFCrime_data/videos/Test/NormalVideos/Normal_Videos_722_x264.mp4,Normal_Videos_722_x264,NormalVideos,validation,ufc_crime,7,True
