ss_coverage,ss_stride,ss_residual,ss_total,eta2_coverage,eta2_stride,f_coverage,p_coverage,f_stride,p_stride,n_configs,model,dataset,dominant_effect,eta2_stride_interp,eta2_coverage_interp
0.19717133805151357,0.03031948250970476,0.015893806528043758,0.2433846270892621,0.8101223993050324,0.12457435324616864,49.622181496576154,8.056946110279739e-09,7.630515057851668,0.001223128995990419,25,mc3_18,diving48,COVERAGE,medium,large
0.9546064712017037,0.2926232186079377,0.20247746522774757,1.449707155037389,0.6584822789103801,0.2018498822959805,18.85852275220767,6.68210151566484e-06,5.780855035473579,0.004482200600113728,25,mc3_18,autsl,COVERAGE,large,large
0.1655094068877551,0.04884406887755106,0.0075952646683674005,0.22194874043367355,0.7457100525299687,0.2200691420105061,87.1645237470474,1.1880596506586016e-10,25.72343217003395,8.523153676165407e-07,25,mc3_18,driveact,COVERAGE,large,large
0.15888289119569396,0.01923391003460209,0.0009098808150710992,0.17902668204536715,0.8874816277689347,0.10743599677353136,698.4778162765357,1.1102230246251565e-16,84.55573396433961,1.4968981609797538e-10,25,mc3_18,epic_kitchens,COVERAGE,medium,large
0.18051459660817568,0.046735849426526824,0.009949965689638227,0.23720041172434073,0.7610214303420277,0.19703106367639978,72.5689322913591,4.760488669930396e-10,18.78834596392507,6.8446225188756316e-06,25,r2plus1d_18,ucf101,COVERAGE,large,large
0.2901372206165947,0.12164649391514008,0.0574265902752716,0.4692103048070064,0.6183521922774751,0.2592579333166504,20.20925980287779,4.26468338221575e-06,8.47318242869956,0.000719741042789046,25,r2plus1d_18,ssv2,COVERAGE,large,large
0.3167348335408088,0.1158326662197963,0.005028644386989828,0.4375961441475949,0.723806271551558,0.26470220948913936,251.9445076373021,3.1530333899354446e-14,92.13828404289636,7.783684807805002e-11,25,r2plus1d_18,hmdb51,COVERAGE,large,large
0.23270731402466083,0.05090895916847964,0.024041633985388958,0.3076579071785294,0.7563833355000499,0.1654726174124883,38.717387373268586,4.876893711092123e-08,8.470132970066677,0.0007210799850039251,25,r2plus1d_18,diving48,COVERAGE,large,large
1.093091093454675,0.33938319738523903,0.3108075220490849,1.7432818128889989,0.6270306300294524,0.19468062758184054,14.067755969973549,4.171745074188493e-05,4.367760408728348,0.01411183261741078,25,r2plus1d_18,autsl,COVERAGE,large,large
0.1308502072704083,0.10333904655612242,0.035037866709183685,0.2692271205357144,0.486021642284921,0.3838359462096388,14.938147731021706,2.8954393071933815e-05,11.797413057574818,0.00011784088492594602,25,r2plus1d_18,driveact,COVERAGE,large,large
0.11069027297193393,0.02487597078046906,0.0037241830065359166,0.1392904267589389,0.7946725094287962,0.17859067101230383,118.88811347634983,1.1012635248164315e-11,26.71831189478272,6.578398332734992e-07,25,r2plus1d_18,epic_kitchens,COVERAGE,large,large
0.32490604842662485,0.18878841290069603,0.016587726693461424,0.5302821880207823,0.6127040578890639,0.35601499949550863,78.34854152852586,2.668743004363705e-10,45.524842888836105,1.5128025721011795e-08,25,slowfast_r50,ucf101,COVERAGE,large,large
0.2534425804915027,0.20581771011936367,0.11794299597045266,0.577203286581319,0.4390872096252289,0.35657750900620894,8.595426236416639,0.0006682959636777897,6.980243580413222,0.0018875257296202541,25,slowfast_r50,ssv2,COVERAGE,large,large
0.38414483705193275,0.2729650355900285,0.04300189600689447,0.7001117686488557,0.5486907294720857,0.3898877976538277,35.73282787255176,8.645955107411396e-08,25.390976764956054,9.311331994332761e-07,25,slowfast_r50,hmdb51,COVERAGE,large,large
0.3404129705877558,0.22232200402500502,0.10602710991234482,0.6687620845251057,0.5090195429208376,0.33243811090588066,12.84248795875634,7.186061932440424e-05,8.387364484755041,0.0007585109540124702,25,slowfast_r50,diving48,COVERAGE,large,large
0.9672433915249791,0.5482175371709749,0.3861215722913034,1.9015825009872573,0.5086518155393251,0.28829542598669955,10.020091711376928,0.0002949067628714719,5.67922205348714,0.004843618077950973,25,slowfast_r50,autsl,COVERAGE,large,large
0.12397042410714287,0.14736407844387758,0.04892697704081636,0.3202614795918368,0.3870912738713981,0.4601367564768903,10.135138658063669,0.0002770067404759269,12.047674911200177,0.00010438774198051615,25,slowfast_r50,driveact,STRIDE,large,large
0.12699484813533257,0.05564190695886197,0.006125105728565963,0.1887618608227605,0.6727781109054409,0.2947730368641968,82.93397943683507,1.734083987514623e-10,36.33694465018751,7.67403144363854e-08,25,slowfast_r50,epic_kitchens,COVERAGE,large,large
0.044184687775708276,0.0035009312812469837,0.00454259386334671,0.05222821292030197,0.8459927174443481,0.06703142009835289,38.907011372709995,4.709001788505418e-08,3.082759662487377,0.046379972241405,25,timesformer,ucf101,COVERAGE,medium,large
0.4351761896689271,0.05059354420688488,0.016612805689897654,0.5023825395657097,0.8662247498591813,0.10070721058622191,104.78090162303177,2.909839036391304e-11,12.18181808691138,9.789295171902523e-05,25,timesformer,ssv2,COVERAGE,medium,large
0.2987088512241053,0.02158133358868784,0.004932120399629886,0.325222305212423,0.9184759053626407,0.06635871292589147,242.2559280965816,4.296563105299356e-14,17.502681881251185,1.0771686151600512e-05,25,timesformer,hmdb51,COVERAGE,medium,large
0.3550861608299265,0.008829216247108501,0.0024639841753176517,0.36637936125235265,0.9691762101887401,0.024098563349552772,576.4422748926942,1.1102230246251565e-16,14.333235311416328,3.725432304391152e-05,25,timesformer,diving48,COVERAGE,small,large
1.7150912242009264,0.10266053457182966,0.056711502247790424,1.8744632610205465,0.9149772416809864,0.05476796302528566,120.96954982480644,9.63285007316017e-12,7.240896855334457,0.0015818923785525518,25,timesformer,autsl,COVERAGE,small,large
0.16658043686224494,0.027673389668367347,0.004088807397959172,0.19834263392857146,0.8398619780467121,0.13952315304198937,162.96237083252146,9.559020242022598e-13,27.072333788262895,6.011116729931487e-07,25,timesformer,driveact,COVERAGE,medium,large
0.09478392925797774,0.00824798154555939,0.0009300269127258814,0.10396193771626301,0.9117176087720272,0.07933655072946125,407.6610169491497,6.661338147750939e-16,35.474162877221694,9.103859999193276e-08,25,timesformer,epic_kitchens,COVERAGE,medium,large
0.15287814920105877,0.057655621997843284,0.015066660131359669,0.22560043133026172,0.6776500749560044,0.2555652117235533,40.587136861966904,3.474996945751485e-08,15.306808939783322,2.49254534886445e-05,25,vivit,ucf101,COVERAGE,large,large
0.17035727323315633,0.10949973019035253,0.057083218546697095,0.33694022197020596,0.5056008814768936,0.32498266176139423,11.937467968369377,0.00011008705234660798,7.672989223673571,0.001189877979221765,25,vivit,ssv2,COVERAGE,large,large
0.3759277346867122,0.1451072169555365,0.01207111621820009,0.5331060678604488,0.7051649893902893,0.2721920190064714,124.57099339990162,7.680633906659295e-12,48.08410898629332,1.014781714214763e-08,25,vivit,hmdb51,COVERAGE,large,large
0.4999798206318644,0.14255647596499588,0.08225907482850248,0.7247953714253628,0.6898220385273953,0.19668513567442933,24.3124456079403,1.249171487471834e-06,6.932072905619433,0.0019509724395840866,25,vivit,diving48,COVERAGE,large,large
1.086679014468364,0.43219565787189784,0.258983868002847,1.7778585403431089,0.6112291781429617,0.24309901382170057,16.783732868742515,1.404267376492463e-05,6.675252187787183,0.002332279732279563,25,vivit,autsl,COVERAGE,large,large
0.11052574936224493,0.05717753507653052,0.017756696428571542,0.185459980867347,0.5959547113363509,0.30830120228162644,24.897818083864443,1.0636098496386026e-06,12.880219089521312,7.062784899269925e-05,25,vivit,driveact,COVERAGE,large,large
0.1102785082660515,0.025331180315263376,0.0016357554786620605,0.13724544405997693,0.8035130712088282,0.18456846045974049,269.669910214825,1.8540724511240114e-14,61.94368448267733,1.5605062797519054e-09,25,vivit,epic_kitchens,COVERAGE,large,large
0.21933433977061084,0.03810504852465437,0.014271777276737486,0.2717111655720027,0.8072334433105505,0.1402410108706285,61.47358819230409,1.6517499590307239e-09,10.679832731628824,0.00020725464740212196,25,videomae,ucf101,COVERAGE,large,large
0.5162949815004432,0.16327145583571986,0.07039721839770555,0.7499636557338686,0.6884266691500249,0.21770582425884677,29.336101241026917,3.4547914318228123e-07,9.277153816693493,0.0004472138352926702,25,videomae,ssv2,COVERAGE,large,large
0.7043054039388426,0.1321030355261899,0.006583038079734316,0.8429914775447668,0.8354834214814949,0.15670743897784498,427.95159038014714,4.440892098500626e-16,80.26873545384166,2.2216140038722187e-10,25,videomae,hmdb51,COVERAGE,large,large
0.5964144487174146,0.08805595155502509,0.04723638662510034,0.73170678689754,0.8151003371804583,0.12034322098935984,50.504663148852586,7.078741925958809e-09,7.456620444226288,0.0013705640671342056,25,videomae,diving48,COVERAGE,medium,large
1.4920274624509269,0.39301221944631226,0.26617078862327304,2.151210470520512,0.6935757718257629,0.18269352294069954,22.42210680094847,2.148899553633399e-06,5.906166059455386,0.004077439092637136,25,videomae,autsl,COVERAGE,large,large
0.2287236926020409,0.23181879783163273,0.07482979910714288,0.5353722895408165,0.42722362937053565,0.4330048498222824,12.226342731432407,9.583854960781846e-05,12.391790468377962,8.86181237529371e-05,25,videomae,driveact,STRIDE,large,large
0.1742393694732795,0.02218631295655516,0.0036618223760092813,0.20008750480584395,0.8708158445093994,0.11088305078362477,190.33077149216467,2.8466118351389014e-13,24.235269413296006,1.2762481808037407e-06,25,videomae,epic_kitchens,COVERAGE,medium,large
0.04351628271738066,0.0034335457308107015,0.0026412508577590334,0.04959107930595039,0.8775022307723634,0.0692371648059435,65.90253642821645,9.819902668795066e-10,5.199878263322386,0.00705172797263276,25,videomamba,ucf101,COVERAGE,medium,large
0.4949133559544422,0.04869775250537367,0.018646046256777682,0.5622571547165935,0.8802259816576348,0.08661117443657936,106.17014441322547,2.6300517319555183e-11,10.44677286213906,0.00023434800525790056,25,videomamba,ssv2,COVERAGE,medium,large
0.14229372147211844,0.014146126591975484,0.0012185515018034651,0.1576583995658974,0.9025445004130155,0.0897264378613887,467.09136630342726,2.220446049250313e-16,46.435875942999914,1.3093534589891931e-08,25,videomamba,hmdb51,COVERAGE,medium,large
0.37420127561140404,0.015548329948971934,0.006778673632231941,0.3965282791926079,0.94369379246629,0.03921115028827378,220.81091134531863,8.892886427247504e-14,9.17485088825703,0.0004744105313583269,25,videomamba,diving48,COVERAGE,small,large
0.12906887755102042,0.023299186862244907,0.0026195790816326905,0.15498764349489802,0.8327688236337962,0.15032931875638128,197.08338405355775,2.1671553440683056e-13,35.57699330492951,8.918633265242448e-08,25,videomamba,driveact,COVERAGE,large,large
0.03618239138792772,0.0018083044982699,0.00021014994232986103,0.03820084582852748,0.947162048461963,0.0473367659550486,688.6966703256891,1.1102230246251565e-16,34.41931942920073,1.1275860778425795e-07,25,videomamba,epic_kitchens,COVERAGE,small,large
