label_id,n_models,mean_acc_s1,mean_acc_s16,mean_rel_drop,mean_abs_drop,std_rel_drop,sensitivity,dataset
69,8,0.7013888888888888,0.1527777777777778,0.548611111111111,0.548611111111111,0.35065760846932303,Moderate,autsl
70,8,0.74375,0.19374999999999998,0.55,0.55,0.33700360320244144,Moderate,autsl
71,8,0.64375,0.11249999999999999,0.53125,0.53125,0.2763764254986821,Moderate,autsl
72,8,0.7368421052631579,0.125,0.6118421052631579,0.6118421052631579,0.316962108516241,High,autsl
73,8,0.6118421052631579,0.18421052631578946,0.4276315789473684,0.4276315789473684,0.30745582751441897,Low,autsl
74,8,0.775,0.15625,0.61875,0.61875,0.3721918668029779,High,autsl
75,8,0.6125,0.2875,0.325,0.325,0.4053217416888888,Low,autsl
76,8,0.5526315789473684,0.019736842105263157,0.5328947368421053,0.5328947368421053,0.222297782080004,Moderate,autsl
77,8,0.81875,0.15625,0.6625,0.6625,0.3852179346069665,High,autsl
78,8,0.61875,0.04375,0.575,0.575,0.31959796173138705,High,autsl
79,8,0.6544117647058824,0.03676470588235294,0.6176470588235294,0.6176470588235294,0.2759068094013782,High,autsl
80,8,0.8374999999999999,0.29375,0.54375,0.54375,0.4271479335579854,Moderate,autsl
81,8,0.65625,0.06875,0.5875,0.5875,0.32486260832190933,High,autsl
82,8,0.70625,0.15625,0.55,0.55,0.2988071523335984,Moderate,autsl
83,8,0.84375,0.15625,0.6875,0.6875,0.38242646351945886,High,autsl
84,8,0.64375,0.175,0.46875,0.46875,0.29992558600902514,Moderate,autsl
85,8,0.8,0.13125,0.66875,0.66875,0.3673627051605228,High,autsl
86,8,0.6375,0.1375,0.5,0.5,0.3741657386773941,Moderate,autsl
87,8,0.6397058823529411,0.05147058823529412,0.5882352941176471,0.5882352941176471,0.30322047987678513,High,autsl
88,8,0.79375,0.0625,0.73125,0.73125,0.372191866802978,High,autsl
89,8,0.6029411764705882,0.09558823529411764,0.5073529411764706,0.5073529411764706,0.31900968239101923,Moderate,autsl
90,8,0.5375,0.15625,0.38125,0.38125,0.24775780224127875,Low,autsl
91,8,0.50625,0.17500000000000002,0.33125,0.33125,0.29753451180373297,Low,autsl
92,8,0.76875,0.15,0.61875,0.61875,0.33267047187441035,High,autsl
93,8,0.6625,0.05625,0.60625,0.60625,0.30756822704192693,High,autsl
94,8,0.5328947368421052,0.08552631578947367,0.4473684210526315,0.4473684210526315,0.366806343387984,Low,autsl
95,8,0.5104166666666666,0.010416666666666666,0.5,0.5,0.2920915272948881,Moderate,autsl
96,8,0.2647058823529412,0.03676470588235294,0.22794117647058823,0.22794117647058823,0.19493715478423607,Low,autsl
97,8,0.41875,0.01875,0.4,0.4,0.22834810518779686,Low,autsl
98,8,0.5723684210526316,0.11842105263157893,0.45394736842105265,0.45394736842105265,0.3479119693615181,Low,autsl
99,8,0.70625,0.10625000000000001,0.6,0.6,0.31509635714446826,High,autsl
100,8,0.625,0.16874999999999998,0.45625,0.45625,0.35399505646265744,Low,autsl
101,8,0.74375,0.16875,0.575,0.575,0.3295017884191656,High,autsl
102,8,0.7302631578947368,0.14473684210526316,0.5855263157894737,0.5855263157894737,0.3286088483707378,High,autsl
103,8,0.625,0.025,0.6,0.6,0.27774602993176545,High,autsl
104,8,0.7,0.08125,0.61875,0.61875,0.31728479770884527,High,autsl
105,8,0.8,0.20625,0.59375,0.59375,0.3886216485404354,High,autsl
106,8,0.775,0.1125,0.6625,0.6625,0.41382363393117116,High,autsl
107,8,0.75625,0.1875,0.56875,0.56875,0.35146377582090266,Moderate,autsl
108,8,0.625,0.06874999999999999,0.55625,0.55625,0.3144581507473269,Moderate,autsl
109,8,0.86875,0.28125,0.5875,0.5875,0.39618718519695423,High,autsl
110,8,0.625,0.13125,0.49375,0.49375,0.3064048442362303,Moderate,autsl
111,8,0.43125,0.0625,0.36874999999999997,0.36874999999999997,0.188864085673118,Low,autsl
112,8,0.68125,0.07500000000000001,0.60625,0.60625,0.3570089034504002,High,autsl
113,8,0.5375,0.05,0.48750000000000004,0.48750000000000004,0.2997022331772464,Moderate,autsl
114,8,0.6875,0.15,0.5375,0.5375,0.39618718519695423,Moderate,autsl
115,8,0.8308823529411764,0.16176470588235295,0.6691176470588235,0.6691176470588235,0.35564440965608374,High,autsl
116,8,0.64375,0.26875000000000004,0.375,0.375,0.27255405754769874,Low,autsl
117,8,0.736842105263158,0.11184210526315788,0.625,0.625,0.3249760272428544,High,autsl
118,8,0.8529411764705882,0.13970588235294118,0.7132352941176471,0.7132352941176471,0.39452192985802775,High,autsl
119,8,0.74375,0.15000000000000002,0.59375,0.59375,0.375535332178326,High,autsl
120,8,0.7625,0.08125,0.68125,0.68125,0.34737536305435207,High,autsl
121,8,0.81875,0.22499999999999998,0.59375,0.59375,0.3299756484521677,High,autsl
122,8,0.39375,0.10625,0.2875,0.2875,0.18468119248354134,Low,autsl
123,8,0.6125,0.11875,0.49374999999999997,0.49374999999999997,0.2441274550019196,Moderate,autsl
124,8,0.66875,0.0875,0.58125,0.58125,0.31160586368955623,High,autsl
125,8,0.50625,0.01875,0.48750000000000004,0.48750000000000004,0.30443155458751553,Moderate,autsl
126,8,0.29375,0.05625,0.2375,0.2375,0.19226098333849673,Low,autsl
127,8,0.39999999999999997,0.075,0.32499999999999996,0.32499999999999996,0.29760952365713794,Low,autsl
128,8,0.5,0.04375,0.45625000000000004,0.45625000000000004,0.2981340781786419,Low,autsl
129,8,0.725,0.0625,0.6625,0.6625,0.33779748793788106,High,autsl
130,8,0.825,0.1875,0.6375,0.6375,0.377728171346236,High,autsl
131,8,0.46875,0.140625,0.328125,0.328125,0.2688226645950821,Low,autsl
132,8,0.75,0.10526315789473684,0.6447368421052632,0.6447368421052632,0.3995941748209686,High,autsl
133,8,0.65625,0.14375,0.5125,0.5125,0.24892626561752318,Moderate,autsl
134,8,0.48750000000000004,0.056249999999999994,0.43125,0.43125,0.3022977482076712,Low,autsl
135,8,0.5625,0.08125,0.48125,0.48125,0.3250686740631014,Moderate,autsl
136,8,0.6875,0.24375,0.44375,0.44375,0.2757295517609342,Low,autsl
137,8,0.64375,0.1,0.54375,0.54375,0.2981340781786419,Moderate,autsl
138,8,0.65625,0.13125,0.525,0.525,0.31509635714446826,Moderate,autsl
139,8,0.6,0.11875000000000001,0.48125,0.48125,0.25626088827041643,Moderate,autsl
140,8,0.5875,0.0375,0.55,0.55,0.2738612787525831,Moderate,autsl
141,8,0.775,0.11875,0.65625,0.65625,0.3519714882933397,High,autsl
142,8,0.6125,0.0375,0.575,0.575,0.25911938781738647,High,autsl
143,8,0.6,0.025,0.575,0.575,0.2790289283517801,High,autsl
144,8,0.59375,0.125,0.46875,0.46875,0.3826015271420497,Moderate,autsl
145,8,0.7039473684210527,0.10526315789473684,0.5986842105263158,0.5986842105263158,0.31192814713499206,High,autsl
146,8,0.69375,0.05625,0.6375,0.6375,0.33779748793788095,High,autsl
147,8,0.7125,0.28125,0.43125,0.43125,0.4439574464807571,Low,autsl
148,8,0.8125,0.3625,0.44999999999999996,0.44999999999999996,0.37890820599642416,Low,autsl
149,8,0.7828947368421052,0.256578947368421,0.5263157894736842,0.5263157894736842,0.4358308795846447,Moderate,autsl
150,8,0.40625,0.0375,0.36874999999999997,0.36874999999999997,0.2534582242275271,Low,autsl
151,8,0.79375,0.42500000000000004,0.36874999999999997,0.36874999999999997,0.2737797602870912,Low,autsl
152,8,0.79375,0.11875,0.6749999999999999,0.6749999999999999,0.32623392133340673,High,autsl
153,8,0.6875,0.24375,0.44375,0.44375,0.3353436403793236,Low,autsl
154,8,0.5125,0.08125,0.43125,0.43125,0.33051637089344216,Low,autsl
155,8,0.58125,0.1,0.48125,0.48125,0.3150255091711962,Moderate,autsl
156,8,0.6710526315789473,0.05263157894736842,0.618421052631579,0.618421052631579,0.34883490856126453,High,autsl
157,8,0.54375,0.125,0.41875,0.41875,0.33159517056624505,Low,autsl
158,8,0.6176470588235294,0.13970588235294118,0.4779411764705882,0.4779411764705882,0.4361761447666184,Moderate,autsl
159,8,0.84375,0.40625,0.4375,0.4375,0.3471825374147068,Low,autsl
160,8,0.675,0.1625,0.5125,0.5125,0.34923385533806106,Moderate,autsl
161,8,0.50625,0.05625,0.44999999999999996,0.44999999999999996,0.29760952365713794,Low,autsl
162,8,0.69375,0.08750000000000001,0.60625,0.60625,0.2969337347913552,High,autsl
163,8,0.575,0.18125,0.39375,0.39375,0.2227065654301962,Low,autsl
164,8,0.6973684210526315,0.15789473684210525,0.5394736842105263,0.5394736842105263,0.2823806309505853,Moderate,autsl
165,8,0.36875,0.06875,0.30000000000000004,0.30000000000000004,0.22990681342044403,Low,autsl
166,8,0.4375,0.0375,0.4,0.4,0.19456912102680338,Low,autsl
167,8,0.71875,0.2,0.51875,0.51875,0.36049321372649595,Moderate,autsl
168,8,0.73125,0.10625000000000001,0.625,0.625,0.33911649915626335,High,autsl
169,8,0.78125,0.11875,0.6625,0.6625,0.34200041771068895,High,autsl
170,8,0.8157894736842105,0.046052631578947366,0.7697368421052632,0.7697368421052632,0.3591061981851471,High,autsl
171,8,0.75,0.10625,0.6437499999999999,0.6437499999999999,0.3509553288627241,High,autsl
172,8,0.2875,0.0125,0.275,0.275,0.2138089935299395,Low,autsl
173,8,0.58125,0.2125,0.36875,0.36875,0.2344255897782005,Low,autsl
174,8,0.675,0.075,0.6,0.6,0.3683941988065036,High,autsl
175,8,0.5208333333333334,0.0763888888888889,0.4444444444444444,0.4444444444444444,0.3293411733531179,Low,autsl
176,8,0.675,0.075,0.6,0.6,0.3605551275463989,High,autsl
177,8,0.775,0.15625,0.61875,0.61875,0.4096492402043484,High,autsl
178,8,0.5125,0.00625,0.50625,0.50625,0.31217840595220087,Moderate,autsl
179,8,0.8,0.26875,0.53125,0.53125,0.44875820724687426,Moderate,autsl
180,8,0.85,0.325,0.525,0.525,0.41918287860346315,Moderate,autsl
181,8,0.75625,0.08750000000000001,0.66875,0.66875,0.37601054316525295,High,autsl
182,8,0.51875,0.10625,0.41250000000000003,0.41250000000000003,0.3032561387907683,Low,autsl
183,8,0.5,0.0875,0.41250000000000003,0.41250000000000003,0.28252686345094435,Low,autsl
184,8,0.58125,0.10625000000000001,0.475,0.475,0.37606990231680526,Moderate,autsl
185,8,0.74375,0.20625,0.5375,0.5375,0.3388531076608691,Moderate,autsl
186,8,0.575,0.1,0.475,0.475,0.30589447293376937,Moderate,autsl
187,8,0.5986842105263158,0.046052631578947366,0.5526315789473684,0.5526315789473684,0.3219941820355467,Moderate,autsl
188,8,0.46875,0.05625,0.4125,0.4125,0.31024184114977144,Low,autsl
189,8,0.58125,0.09375,0.4875,0.4875,0.3237613759722252,Moderate,autsl
190,8,0.50625,0.11875000000000001,0.3875,0.3875,0.25177938188592236,Low,autsl
191,8,0.8625,0.1625,0.7,0.7,0.39370039370059057,High,autsl
192,8,0.60625,0.1625,0.44375,0.44375,0.36098822695484123,Low,autsl
193,8,0.8,0.16875,0.63125,0.63125,0.331595170566245,High,autsl
194,8,0.56875,0.125,0.44375,0.44375,0.259721691706444,Low,autsl
195,8,0.5555555555555556,0.06944444444444445,0.4861111111111111,0.4861111111111111,0.32223590556606013,Moderate,autsl
196,8,0.73125,0.09999999999999999,0.63125,0.63125,0.37695916792898704,High,autsl
197,8,0.6,0.05,0.5499999999999999,0.5499999999999999,0.3474396144861517,Moderate,autsl
198,8,0.83125,0.1625,0.66875,0.66875,0.36148256231406634,High,autsl
199,8,0.65,0.0625,0.5875,0.5875,0.32265638511757805,High,autsl
200,8,0.7763157894736842,0.3092105263157895,0.46710526315789475,0.46710526315789475,0.3704963034666734,Moderate,autsl
201,8,0.7999999999999999,0.20625,0.59375,0.59375,0.36784847423905404,High,autsl
202,8,0.475,0.05,0.425,0.425,0.3380617018914066,Low,autsl
203,8,0.58125,0.14375,0.4375,0.4375,0.3044315545875155,Low,autsl
204,8,0.74375,0.45,0.29375,0.29375,0.33640696017939764,Low,autsl
205,8,0.65,0.09375,0.55625,0.55625,0.3098818899424194,Moderate,autsl
206,8,0.3472222222222222,0.06944444444444445,0.2777777777777778,0.2777777777777778,0.19920476822239896,Low,autsl
207,8,0.54375,0.056249999999999994,0.4875,0.4875,0.31253571224513116,Moderate,autsl
208,8,0.59375,0.10625000000000001,0.4875,0.4875,0.29610567611677324,Moderate,autsl
209,8,0.6,0.1125,0.4875,0.4875,0.40066908326662076,Moderate,autsl
210,8,0.5375,0.08125,0.45625,0.45625,0.26917532788659726,Low,autsl
211,8,0.6125,0.075,0.5375,0.5375,0.2799872446074234,Moderate,autsl
212,8,0.5147058823529412,0.058823529411764705,0.4558823529411765,0.4558823529411765,0.30927338184164616,Low,autsl
213,8,0.60625,0.08125,0.525,0.525,0.32403703492039304,Moderate,autsl
214,8,0.8125,0.2875,0.525,0.525,0.3741657386773941,Moderate,autsl
215,8,0.725,0.28125,0.44375000000000003,0.44375000000000003,0.3385235801029439,Low,autsl
216,8,0.5875,0.08125,0.50625,0.50625,0.31559184762239073,Moderate,autsl
217,8,0.5,0.075,0.425,0.425,0.2712405363721075,Low,autsl
218,8,0.7,0.125,0.575,0.575,0.34330328116279757,High,autsl
219,8,0.8625,0.2125,0.65,0.65,0.39821028185046725,High,autsl
220,8,0.5375,0.06249999999999999,0.475,0.475,0.22677868380553634,Moderate,autsl
221,8,0.38125,0.08125,0.3,0.3,0.26049403612586386,Low,autsl
222,8,0.8289473684210527,0.1513157894736842,0.6776315789473684,0.6776315789473684,0.42798568334975245,High,autsl
223,8,0.7625,0.05,0.7125,0.7125,0.3303137037077676,High,autsl
224,8,0.575,0.04375,0.53125,0.53125,0.37505951908616164,Moderate,autsl
225,8,0.6375,0.1375,0.5,0.5,0.3082207001484488,Moderate,autsl
