label_id,n_models,mean_acc_s1,mean_acc_s16,mean_rel_drop,mean_abs_drop,std_rel_drop,sensitivity,dataset
20,8,0.3125,0.175,0.1375,0.1375,0.08345229603962803,High,epic_kitchens
21,8,0.23125,0.25,-0.01875,-0.01875,0.08838834764831845,Low,epic_kitchens
22,8,0.4125,0.35,0.06249999999999999,0.06249999999999999,0.1407885953173359,Moderate,epic_kitchens
23,8,0.15625,0.13125,0.024999999999999998,0.024999999999999998,0.04629100498862757,Moderate,epic_kitchens
24,8,0.0875,0.0625,0.025,0.025,0.05345224838248487,Moderate,epic_kitchens
25,8,0.25625,0.175,0.08124999999999999,0.08124999999999999,0.09613049166924838,High,epic_kitchens
26,8,0.25,0.20625,0.043750000000000004,0.043750000000000004,0.08634441002668988,Moderate,epic_kitchens
27,8,0.33125000000000004,0.1,0.23125,0.23125,0.18310321055155127,High,epic_kitchens
28,8,0.45,0.45,-1.3877787807814457e-17,-1.3877787807814457e-17,0.16256866681058632,Low,epic_kitchens
29,8,0.48125,0.38125,0.1,0.1,0.07559289460184543,High,epic_kitchens
30,8,0.7,0.64375,0.056249999999999994,0.056249999999999994,0.09038607667745546,Moderate,epic_kitchens
31,8,0.11805555555555555,0.020833333333333332,0.09722222222222222,0.09722222222222222,0.07715167498104596,High,epic_kitchens
32,8,0.25,0.19999999999999998,0.049999999999999996,0.049999999999999996,0.08017837257372731,Moderate,epic_kitchens
33,8,0.043750000000000004,0.037500000000000006,0.00625,0.00625,0.03204349722308279,Moderate,epic_kitchens
34,8,0.1875,0.25,-0.0625,-0.0625,0.07440238091428449,Low,epic_kitchens
35,8,0.2986111111111111,0.2569444444444444,0.04166666666666667,0.04166666666666667,0.09272477337736446,Moderate,epic_kitchens
36,8,0.10714285714285714,0.08928571428571427,0.017857142857142856,0.017857142857142856,0.10628911559183499,Moderate,epic_kitchens
37,8,0.5833333333333334,0.375,0.20833333333333331,0.20833333333333331,0.18722422400135633,High,epic_kitchens
38,8,0.21428571428571427,0.1875,0.026785714285714288,0.026785714285714288,0.06543752723663603,Moderate,epic_kitchens
39,8,0.725,0.5125,0.2125,0.2125,0.1597989808656935,High,epic_kitchens
40,8,0.011363636363636364,0.011363636363636364,0.0,0.0,0.04859295307498625,Moderate,epic_kitchens
41,8,0.017857142857142856,0.05357142857142857,-0.03571428571428571,-0.03571428571428571,0.12662932291827403,Low,epic_kitchens
42,8,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.10101525445522107,Moderate,epic_kitchens
43,8,0.3229166666666667,0.16666666666666666,0.15625,0.15625,0.16328412767077624,High,epic_kitchens
44,8,0.15625,0.140625,0.015625,0.015625,0.04419417382415922,Moderate,epic_kitchens
45,8,0.475,0.475,0.0,0.0,0.15118578920369088,Moderate,epic_kitchens
46,8,0.0,0.0,0.0,0.0,0.0,Moderate,epic_kitchens
47,8,0.265625,0.15625,0.109375,0.109375,0.10431537004953502,High,epic_kitchens
48,8,0.0,0.0,0.0,0.0,0.0,Moderate,epic_kitchens
49,8,0.05,0.0,0.05,0.05,0.09258200997725514,Moderate,epic_kitchens
50,8,0.49166666666666664,0.2833333333333333,0.20833333333333334,0.20833333333333334,0.2428337990648212,High,epic_kitchens
51,8,0.59375,0.5625,0.03125,0.03125,0.2814979066149008,Moderate,epic_kitchens
52,8,0.203125,0.21875,-0.015625,-0.015625,0.04419417382415922,Low,epic_kitchens
53,8,0.42500000000000004,0.325,0.1,0.1,0.15118578920369088,High,epic_kitchens
54,8,0.06818181818181818,0.09090909090909091,-0.02272727272727272,-0.02272727272727272,0.08058229640253801,Low,epic_kitchens
55,8,0.22916666666666666,0.22916666666666666,-1.734723475976807e-18,-1.734723475976807e-18,0.04454354031873739,Low,epic_kitchens
56,8,0.0,0.0,0.0,0.0,0.0,Moderate,epic_kitchens
57,8,0.05,0.025,0.025,0.025,0.07071067811865477,Moderate,epic_kitchens
58,8,0.0,0.0,0.0,0.0,0.0,Moderate,epic_kitchens
59,8,0.015625,0.0625,-0.046875,-0.046875,0.13258252147247765,Low,epic_kitchens
60,8,0.25,0.1875,0.0625,0.0625,0.2912411862553588,Moderate,epic_kitchens
61,8,0.425,0.2875,0.1375,0.1375,0.18468119248354137,High,epic_kitchens
62,8,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07636035483212124,High,epic_kitchens
63,8,0.0,0.0,0.0,0.0,0.0,Moderate,epic_kitchens
64,8,0.0,0.0,0.0,0.0,0.0,Moderate,epic_kitchens
65,8,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.1178511301977579,Moderate,epic_kitchens
66,8,0.6,0.32499999999999996,0.27499999999999997,0.27499999999999997,0.15811388300841894,High,epic_kitchens
67,8,0.0,0.0,0.0,0.0,0.0,Moderate,epic_kitchens
68,8,0.225,0.1,0.125,0.125,0.2815771906346718,High,epic_kitchens
69,8,0.5625,0.3125,0.25,0.25,0.4629100498862757,High,epic_kitchens
70,8,0.0,0.0,0.0,0.0,0.0,Moderate,epic_kitchens
71,8,0.0,0.0,0.0,0.0,0.0,Moderate,epic_kitchens
73,8,0.125,0.09375,0.03125,0.03125,0.08838834764831845,Moderate,epic_kitchens
74,8,0.5,0.4375,0.0625,0.0625,0.11572751247156893,Moderate,epic_kitchens
75,8,0.03125,0.0625,-0.03125,-0.03125,0.08838834764831845,Low,epic_kitchens
76,8,0.45,0.17500000000000002,0.275,0.275,0.26049403612586386,High,epic_kitchens
77,8,0.20833333333333331,0.25,-0.041666666666666664,-0.041666666666666664,0.1178511301977579,Low,epic_kitchens
78,8,0.0,0.0,0.0,0.0,0.0,Moderate,epic_kitchens
79,8,0.0,0.0,0.0,0.0,0.0,Moderate,epic_kitchens
81,8,0.0,0.0,0.0,0.0,0.0,Moderate,epic_kitchens
83,8,0.0,0.0,0.0,0.0,0.0,Moderate,epic_kitchens
84,8,0.0,0.0,0.0,0.0,0.0,Moderate,epic_kitchens
85,8,0.0,0.0,0.0,0.0,0.0,Moderate,epic_kitchens
86,8,0.375,0.3125,0.0625,0.0625,0.1767766952966369,Moderate,epic_kitchens
87,8,0.0,0.0,0.0,0.0,0.0,Moderate,epic_kitchens
88,8,0.0,0.0,0.0,0.0,0.0,Moderate,epic_kitchens
91,8,0.0,0.0,0.0,0.0,0.0,Moderate,epic_kitchens
94,8,0.0,0.0,0.0,0.0,0.0,Moderate,epic_kitchens
95,8,0.0,0.0,0.0,0.0,0.0,Moderate,epic_kitchens
