label_id,n_models,mean_acc_s1,mean_acc_s16,mean_rel_drop,mean_abs_drop,std_rel_drop,sensitivity,dataset
23,8,0.46875,0.125,0.34375,0.34375,0.1971900823353664,High,ssv2
24,8,0.4144736842105263,0.006578947368421052,0.40789473684210525,0.40789473684210525,0.1455037780478468,High,ssv2
25,8,0.34210526315789475,0.15789473684210525,0.18421052631578946,0.18421052631578946,0.15408948520239998,Low,ssv2
26,8,0.3472222222222222,0.1388888888888889,0.20833333333333331,0.20833333333333331,0.17505353174692678,Moderate,ssv2
27,8,0.43421052631578944,0.24342105263157893,0.1907894736842105,0.1907894736842105,0.24026350789324663,Low,ssv2
28,8,0.5197368421052632,0.07894736842105263,0.4407894736842105,0.4407894736842105,0.18434474165331527,High,ssv2
29,8,0.5441176470588235,0.125,0.41911764705882354,0.41911764705882354,0.19994438178705004,High,ssv2
30,8,0.513157894736842,0.3092105263157895,0.2039473684210526,0.2039473684210526,0.19376408127596464,Low,ssv2
31,8,0.65625,0.10625,0.55,0.55,0.14392458342578493,High,ssv2
32,8,0.743421052631579,0.15625,0.587171052631579,0.587171052631579,0.2797599085829426,High,ssv2
33,8,0.06875,0.00625,0.0625,0.0625,0.05175491695067657,Low,ssv2
34,8,0.14473684210526316,0.019736842105263157,0.125,0.125,0.11914980444917653,Low,ssv2
35,8,0.14583333333333331,0.039473684210526314,0.10635964912280702,0.10635964912280702,0.08596033012526672,Low,ssv2
36,8,0.828125,0.3671875,0.4609375,0.4609375,0.28335029273472995,High,ssv2
37,8,0.7352941176470589,0.1513157894736842,0.5839783281733746,0.5839783281733746,0.20785527184402441,High,ssv2
38,8,0.1625,0.018750000000000003,0.14375,0.14375,0.11160357137142674,Low,ssv2
39,8,0.5208333333333334,0.039473684210526314,0.48135964912280704,0.48135964912280704,0.1553913485284393,High,ssv2
40,8,0.5855263157894737,0.2894736842105263,0.29605263157894735,0.29605263157894735,0.23188206409763149,Moderate,ssv2
41,8,0.5375,0.11875000000000001,0.41875,0.41875,0.2737797602870912,High,ssv2
42,8,0.6625,0.1625,0.5,0.5,0.21712405933672377,High,ssv2
43,8,0.6029411764705883,0.125,0.47794117647058826,0.47794117647058826,0.1944307482986038,High,ssv2
44,8,0.675,0.04375,0.63125,0.63125,0.243394887843955,High,ssv2
45,8,0.5703125,0.09027777777777778,0.4800347222222222,0.4800347222222222,0.19052301063538143,High,ssv2
46,8,0.36875,0.05,0.31875,0.31875,0.18310321055155127,High,ssv2
47,8,0.3088235294117647,0.08823529411764706,0.22058823529411764,0.22058823529411764,0.13973352225475535,Moderate,ssv2
48,8,0.3421052631578947,0.09375,0.24835526315789472,0.24835526315789472,0.1417632859528977,Moderate,ssv2
49,8,0.7697368421052632,0.2763157894736842,0.493421052631579,0.493421052631579,0.25620514509889997,High,ssv2
50,8,0.475,0.1911764705882353,0.2838235294117647,0.2838235294117647,0.2197672240772077,Moderate,ssv2
51,8,0.058333333333333334,0.03333333333333333,0.025,0.025,0.07918232927769472,Low,ssv2
52,8,0.18382352941176472,0.014705882352941176,0.16911764705882354,0.16911764705882354,0.07977662834473749,Low,ssv2
53,8,0.375,0.10625,0.26875,0.26875,0.18696351821373375,Moderate,ssv2
54,8,0.1875,0.09375,0.09375,0.09375,0.1347948176197544,Low,ssv2
55,8,0.40789473684210525,0.08552631578947367,0.3223684210526315,0.3223684210526315,0.20565318641515565,High,ssv2
56,8,0.35526315789473684,0.11842105263157894,0.23684210526315788,0.23684210526315788,0.12262786789699316,Moderate,ssv2
57,8,0.5,0.10625000000000001,0.39375,0.39375,0.25133571743216854,High,ssv2
58,8,0.11666666666666667,0.024999999999999998,0.09166666666666667,0.09166666666666667,0.07918232927769472,Low,ssv2
59,8,0.576388888888889,0.2152777777777778,0.3611111111111111,0.3611111111111111,0.2689059420015463,High,ssv2
60,8,0.54375,0.08124999999999999,0.4625,0.4625,0.23717082451262847,High,ssv2
61,8,0.26875,0.0625,0.20625,0.20625,0.09038607667745545,Moderate,ssv2
62,8,0.55,0.2,0.35,0.35,0.21712405933672377,High,ssv2
63,8,0.1644736842105263,0.07236842105263158,0.09210526315789473,0.09210526315789473,0.06745999415385849,Low,ssv2
64,8,0.140625,0.0703125,0.0703125,0.0703125,0.09110862335695782,Low,ssv2
65,8,0.5921052631578947,0.19736842105263158,0.39473684210526316,0.39473684210526316,0.16879657383942592,High,ssv2
66,8,0.2875,0.10625,0.18125,0.18125,0.15338443765351722,Low,ssv2
67,8,0.3125,0.13125,0.18125000000000002,0.18125000000000002,0.13076014027873437,Low,ssv2
68,8,0.3671875,0.09558823529411764,0.27159926470588236,0.27159926470588236,0.12777199375029474,Moderate,ssv2
69,8,0.36184210526315785,0.09375,0.26809210526315785,0.26809210526315785,0.13713414110032016,Moderate,ssv2
70,8,0.5394736842105263,0.10526315789473684,0.4342105263157895,0.4342105263157895,0.20237998246157554,High,ssv2
71,8,0.18421052631578946,0.013157894736842105,0.17105263157894735,0.17105263157894735,0.10431907462790682,Low,ssv2
72,8,0.21710526315789472,0.013157894736842105,0.20394736842105263,0.20394736842105263,0.14188928170500464,Low,ssv2
73,8,0.6944444444444444,0.10526315789473684,0.5891812865497076,0.5891812865497076,0.121446897885633,High,ssv2
74,8,0.6513157894736842,0.10526315789473684,0.5460526315789473,0.5460526315789473,0.180000219847731,High,ssv2
75,8,0.25,0.03125,0.21875,0.21875,0.13611313571542505,Moderate,ssv2
76,8,0.171875,0.0,0.171875,0.171875,0.14465939058946117,Low,ssv2
77,8,0.2638888888888889,0.013888888888888888,0.25,0.25,0.07273929674533079,Moderate,ssv2
78,8,0.2890625,0.014705882352941176,0.2743566176470588,0.2743566176470588,0.14857331361956022,Moderate,ssv2
79,8,0.60625,0.125,0.48125,0.48125,0.2534582242275271,High,ssv2
80,8,0.20394736842105263,0.09375,0.11019736842105261,0.11019736842105261,0.1184038208014082,Low,ssv2
81,8,0.19444444444444445,0.05555555555555555,0.1388888888888889,0.1388888888888889,0.1111111111111111,Low,ssv2
82,8,0.256578947368421,0.05921052631578947,0.19736842105263158,0.19736842105263158,0.15344610249592894,Low,ssv2
83,8,0.40789473684210525,0.07894736842105263,0.32894736842105265,0.32894736842105265,0.12502473043846535,High,ssv2
84,8,0.4625,0.04375,0.41875,0.41875,0.2617762130413795,High,ssv2
85,8,0.325,0.0546875,0.2703125,0.2703125,0.14381145166832987,Moderate,ssv2
86,8,0.6578947368421053,0.1875,0.47039473684210525,0.47039473684210525,0.20352916132411977,High,ssv2
87,8,0.68125,0.23750000000000002,0.44375,0.44375,0.18791620472966136,High,ssv2
88,8,0.140625,0.0,0.140625,0.140625,0.08010874305770696,Low,ssv2
89,8,0.06578947368421052,0.0125,0.053289473684210525,0.053289473684210525,0.062302318956587964,Low,ssv2
90,8,0.4444444444444445,0.1513157894736842,0.29312865497076024,0.29312865497076024,0.16473732698732804,Moderate,ssv2
91,8,0.5625,0.22368421052631576,0.33881578947368424,0.33881578947368424,0.18884606219597408,High,ssv2
92,8,0.31875,0.10625,0.21250000000000002,0.21250000000000002,0.1827371257923719,Moderate,ssv2
93,8,0.7763157894736842,0.14473684210526316,0.631578947368421,0.631578947368421,0.20673273811830856,High,ssv2
94,8,0.6381578947368421,0.08552631578947367,0.5526315789473685,0.5526315789473685,0.11935720200291383,High,ssv2
95,8,0.20625,0.06875,0.1375,0.1375,0.08345229603962802,Low,ssv2
96,8,0.02631578947368421,0.006578947368421052,0.019736842105263157,0.019736842105263157,0.03915914784962342,Low,ssv2
97,8,0.23684210526315788,0.019736842105263157,0.21710526315789472,0.21710526315789472,0.11747744354887024,Moderate,ssv2
98,8,0.3421052631578947,0.1625,0.1796052631578947,0.1796052631578947,0.19216833859954868,Low,ssv2
99,8,0.59375,0.225,0.36874999999999997,0.36874999999999997,0.2034304022790806,High,ssv2
100,8,0.39375,0.16875,0.225,0.225,0.10690449676496976,Moderate,ssv2
101,8,0.41447368421052627,0.05,0.3644736842105263,0.3644736842105263,0.08876321195070233,High,ssv2
102,8,0.21052631578947367,0.11875,0.09177631578947368,0.09177631578947368,0.1253206216522954,Low,ssv2
103,8,0.631578947368421,0.17105263157894735,0.4605263157894737,0.4605263157894737,0.20625363495255944,High,ssv2
104,8,0.55,0.14375,0.40625,0.40625,0.16352697462061552,High,ssv2
105,8,0.5875,0.1875,0.4,0.4,0.21876275473019363,High,ssv2
106,8,0.34375,0.06875,0.275,0.275,0.07559289460184544,Moderate,ssv2
107,8,0.6842105263157895,0.1513157894736842,0.5328947368421052,0.5328947368421052,0.16267816934901358,High,ssv2
108,8,0.23026315789473684,0.11184210526315788,0.11842105263157894,0.11842105263157894,0.07309106050835933,Low,ssv2
109,8,0.33125000000000004,0.0625,0.26875,0.26875,0.15103807466993216,Moderate,ssv2
110,8,0.36875,0.13124999999999998,0.2375,0.2375,0.18468119248354137,Moderate,ssv2
111,8,0.048611111111111105,0.020833333333333332,0.027777777777777776,0.027777777777777776,0.02969569354582493,Low,ssv2
112,8,0.40625,0.15625,0.25,0.25,0.14142135623730948,Moderate,ssv2
113,8,0.26973684210526316,0.02631578947368421,0.24342105263157893,0.24342105263157893,0.1317667832204653,Moderate,ssv2
114,8,0.4236111111111111,0.2013888888888889,0.22222222222222224,0.22222222222222224,0.09390602830316849,Moderate,ssv2
115,8,0.3897058823529412,0.1644736842105263,0.22523219814241488,0.22523219814241488,0.2687709518794462,Moderate,ssv2
116,8,0.41447368421052627,0.381578947368421,0.03289473684210527,0.03289473684210527,0.18858920543133847,Low,ssv2
117,8,0.4583333333333333,0.06578947368421052,0.3925438596491228,0.3925438596491228,0.17587490996725866,High,ssv2
118,8,0.2986111111111111,0.09868421052631579,0.19992690058479531,0.19992690058479531,0.15175682058046125,Low,ssv2
119,8,0.5,0.23026315789473684,0.26973684210526316,0.26973684210526316,0.21321126223231937,Moderate,ssv2
120,8,0.6180555555555556,0.2361111111111111,0.3819444444444445,0.3819444444444445,0.20236149922068433,High,ssv2
121,8,0.7105263157894737,0.34210526315789475,0.368421052631579,0.368421052631579,0.2067327381183086,High,ssv2
122,8,0.381578947368421,0.08552631578947367,0.29605263157894735,0.29605263157894735,0.15133621960804772,Moderate,ssv2
123,8,0.47058823529411764,0.16176470588235295,0.3088235294117647,0.3088235294117647,0.21033598337451812,Moderate,ssv2
124,8,0.45625000000000004,0.55,-0.09375,-0.09375,0.1321187236649565,Low,ssv2
125,8,0.6,0.5875,0.012499999999999976,0.012499999999999976,0.09543135154205276,Low,ssv2
126,8,0.5694444444444444,0.5694444444444444,0.0,0.0,0.06640158940746635,Low,ssv2
127,8,0.2638888888888889,0.26973684210526316,-0.005847953216374258,-0.005847953216374258,0.07334128739745562,Low,ssv2
128,8,0.15000000000000002,0.08125,0.06875,0.06875,0.11630471062809844,Low,ssv2
129,8,0.5592105263157895,0.256578947368421,0.3026315789473684,0.3026315789473684,0.16343657984424179,Moderate,ssv2
130,8,0.35526315789473684,0.3375,0.01776315789473683,0.01776315789473683,0.1389851708658781,Low,ssv2
131,8,0.1375,0.075,0.0625,0.0625,0.10606601717798214,Low,ssv2
132,8,0.3684210526315789,0.11842105263157894,0.25,0.25,0.1481985213866694,Moderate,ssv2
133,8,0.07352941176470588,0.2638888888888889,-0.190359477124183,-0.190359477124183,0.18688982194029696,Low,ssv2
134,8,0.69375,0.34375,0.35000000000000003,0.35000000000000003,0.22677868380553637,High,ssv2
135,8,0.5625,0.39375,0.16875,0.16875,0.21536928418748238,Low,ssv2
136,8,0.16176470588235295,0.051470588235294115,0.11029411764705882,0.11029411764705882,0.09133220638354687,Low,ssv2
137,8,0.325,0.09375,0.23125,0.23125,0.16461535252130732,Moderate,ssv2
138,8,0.20394736842105263,0.025,0.17894736842105263,0.17894736842105263,0.16287265874893236,Low,ssv2
139,8,0.3828125,0.078125,0.3046875,0.3046875,0.1026300351122558,Moderate,ssv2
140,8,0.5657894736842105,0.3684210526315789,0.19736842105263158,0.19736842105263158,0.1817777053193471,Low,ssv2
141,8,0.28289473684210525,0.046052631578947366,0.23684210526315788,0.23684210526315788,0.14344950397247302,Moderate,ssv2
142,8,0.40625,0.07500000000000001,0.33125000000000004,0.33125000000000004,0.15338443765351725,High,ssv2
143,8,0.5208333333333334,0.16666666666666666,0.3541666666666667,0.3541666666666667,0.182905947245897,High,ssv2
144,8,0.2894736842105263,0.046052631578947366,0.24342105263157893,0.24342105263157893,0.2046888050803164,Moderate,ssv2
145,8,0.3680555555555556,0.11842105263157894,0.24963450292397663,0.24963450292397663,0.10619813000516129,Moderate,ssv2
146,8,0.7171052631578947,0.3026315789473684,0.4144736842105263,0.4144736842105263,0.17213365749538473,High,ssv2
147,8,0.08552631578947367,0.006578947368421052,0.07894736842105263,0.07894736842105263,0.0629067689123365,Low,ssv2
148,8,0.34210526315789475,0.039473684210526314,0.3026315789473684,0.3026315789473684,0.1341847240419154,Moderate,ssv2
149,8,0.8402777777777778,0.3194444444444444,0.5208333333333334,0.5208333333333334,0.3358863868974124,High,ssv2
150,8,0.49999999999999994,0.21875,0.28124999999999994,0.28124999999999994,0.25826441779197495,Moderate,ssv2
151,8,0.375,0.18125,0.19374999999999998,0.19374999999999998,0.17381481475938051,Low,ssv2
152,8,0.3875,0.075,0.3125,0.3125,0.09543135154205276,Moderate,ssv2
153,8,0.69375,0.2,0.49375,0.49375,0.16995272451899254,High,ssv2
154,8,0.3289473684210526,0.11875,0.21019736842105263,0.21019736842105263,0.16676486851016464,Moderate,ssv2
155,8,0.15625,0.1625,-0.006249999999999999,-0.006249999999999999,0.0942545944314046,Low,ssv2
156,8,0.43421052631578944,0.15789473684210525,0.2763157894736842,0.2763157894736842,0.17737031747496915,Moderate,ssv2
157,8,0.41875,0.14375,0.275,0.275,0.2017778127403648,Moderate,ssv2
158,8,0.3421052631578947,0.09868421052631579,0.24342105263157893,0.24342105263157893,0.12561680035040318,Moderate,ssv2
159,8,0.2894736842105263,0.05263157894736842,0.23684210526315788,0.23684210526315788,0.128920512778062,Moderate,ssv2
160,8,0.30921052631578944,0.17763157894736842,0.13157894736842105,0.13157894736842105,0.14344950397247302,Low,ssv2
161,8,0.30147058823529416,0.019736842105263157,0.281733746130031,0.281733746130031,0.0598961769738353,Moderate,ssv2
162,8,0.4632352941176471,0.21875,0.24448529411764708,0.24448529411764708,0.19556019575344075,Moderate,ssv2
163,8,0.30625,0.075,0.23125,0.23125,0.19260896730348329,Moderate,ssv2
164,8,0.8355263157894737,0.15000000000000002,0.6855263157894737,0.6855263157894737,0.24904248766991538,High,ssv2
165,8,0.756578947368421,0.2125,0.544078947368421,0.544078947368421,0.26668593700983334,High,ssv2
166,8,0.91875,0.15,0.76875,0.76875,0.21866069605669874,High,ssv2
167,8,0.86875,0.175,0.69375,0.69375,0.2145385413259951,High,ssv2
168,8,0.76875,0.1375,0.63125,0.63125,0.1624313041609547,High,ssv2
169,8,0.6458333333333334,0.1375,0.5083333333333333,0.5083333333333333,0.2136233148205519,High,ssv2
170,8,0.3602941176470588,0.08823529411764706,0.27205882352941174,0.27205882352941174,0.12940221507928146,Moderate,ssv2
171,8,0.6838235294117647,0.3602941176470588,0.32352941176470584,0.32352941176470584,0.18062340554793846,High,ssv2
172,8,0.4027777777777778,0.14473684210526316,0.2580409356725146,0.2580409356725146,0.12455248025584133,Moderate,ssv2
173,8,0.46875,0.21250000000000002,0.25625,0.25625,0.16569658156660066,Moderate,ssv2
