video_id,fde_mean,fde_std,fde_max,fde_entropy,dct_hf_ratio,hog_entropy,temporal_skew
209847,0.04080471768975258,0.016308074817061424,0.05822514370083809,4.5783951417940376e-07,0.0008298708125948906,2.523246524401186,-0.2459941953420639
57533,0.09211719781160355,0.04287362098693848,0.16726601123809814,0.9557002714290622,0.00038838066393509507,2.6808332775516437,0.4270647466182709
132790,0.10842771083116531,0.02607157826423645,0.1590983122587204,0.41011673923022207,0.003767346730455756,2.614484804509752,0.6762016415596008
11238,0.013272905722260475,0.009909730404615402,0.030847886577248573,4.5783951417940376e-07,0.0011941161938011646,2.5196894816237823,0.5873815417289734
103872,0.10838653892278671,0.015039190649986267,0.13057981431484222,0.41011673923022207,0.00532023049890995,2.7931067366744706,-0.48891136050224304
173229,0.08463679254055023,0.012699175626039505,0.10312499850988388,0.41011673923022207,0.004484810866415501,2.813081405967005,-0.16650688648223877
176362,0.03748577460646629,0.016898464411497116,0.05855928361415863,4.5783951417940376e-07,0.0013385413913056254,2.5946372241611804,-0.5158013105392456
110521,0.05354694649577141,0.022121617570519447,0.08419596403837204,0.6829085184168338,0.00011384701792849228,2.6011935839168006,-0.03832337632775307
39680,0.04533233493566513,0.01718175783753395,0.07560508698225021,0.5982700044966733,0.00022148076095618308,2.481124431798105,0.6229565739631653
160589,0.07037883251905441,0.027768783271312714,0.1081945076584816,0.6829085184168338,7.943187665659934e-05,2.494951537404365,-0.2987838387489319
39443,0.04016667231917381,0.012860001996159554,0.061260148882865906,4.5783951417940376e-07,0.002323287073522806,2.794094780799819,0.31798452138900757
125865,0.05056104436516762,0.027242857962846756,0.08556410670280457,0.6829085184168338,0.00043121070484630764,2.268489085828175,-0.2571786046028137
34019,0.13136529922485352,0.07527224719524384,0.24960075318813324,1.2770346051050268,0.0007500285282731056,1.8985971077976156,0.5928093791007996
148885,0.03476111218333244,0.007053434383124113,0.04749157652258873,4.5783951417940376e-07,0.0004086142871528864,2.7878185607163495,0.5883954763412476
55506,0.06221756711602211,0.024108203127980232,0.09591375291347504,0.6829085184168338,0.0023200255818665028,2.6333912060548057,-0.1697857677936554
36635,0.14244039356708527,0.14284278452396393,0.48580920696258545,1.1537422917373235,0.0005231604445725679,2.2367059495608728,1.8896981477737427
78887,0.06579842418432236,0.0109011335298419,0.0822150707244873,0.6829085184168338,0.00048502639401704073,2.606937466482961,-0.05405513197183609
206608,0.08757425844669342,0.038473717868328094,0.16134822368621826,0.9557002714290622,0.0008054381469264627,2.746198719657052,0.969645082950592
154181,0.09548716247081757,0.04099287837743759,0.15945255756378174,1.0789925847967654,0.0016186241991817951,2.1436779657983376,-0.15685568749904633
61207,0.053976960480213165,0.041870493441820145,0.12477309256792068,0.6829085184168338,0.00019609963055700064,2.1901943672095,0.6137703657150269
89566,0.057724278420209885,0.013019504956901073,0.07376110553741455,0.6829085184168338,0.0009765449212864041,2.720338929778899,-0.5296866297721863
180401,0.17027486860752106,0.06626196205615997,0.2840140461921692,1.3517843378089935,0.0012705698609352112,2.6919246375758386,0.37724828720092773
53698,0.052601296454668045,0.048171527683734894,0.11064453423023224,0.6829085184168338,0.0007410639082081616,2.47784369496373,0.280549019575119
19508,0.1820864975452423,0.044282473623752594,0.21043294668197632,0.7963120248049346,0.009343849495053291,2.8345098811439637,-1.5445616245269775
8092,0.07380131632089615,0.04651351273059845,0.14759689569473267,0.9557002714290622,0.002598047722131014,2.763022943503917,0.4080839157104492
116978,0.10817057639360428,0.07904534786939621,0.23786573112010956,0.9557002714290622,0.0011401184601709247,2.701630240222855,0.48759159445762634
13269,0.0289608221501112,0.01474062167108059,0.05730411410331726,4.5783951417940376e-07,0.0013882673811167479,2.7846756884365615,0.541167676448822
197373,0.13131332397460938,0.053643640130758286,0.19883961975574493,1.2770346051050268,0.0024848554749041796,2.795843202335366,-0.07362685352563858
158554,0.1785145103931427,0.024689681828022003,0.20669136941432953,0.6829085184168338,0.0075378031469881535,2.848249725789019,-1.1460846662521362
1152,0.065498486161232,0.050549644976854324,0.13538889586925507,1.0042428520927982,0.0002151894150301814,2.247877749171212,0.09170076996088028
163769,0.08334851264953613,0.031981419771909714,0.12959271669387817,0.9557002714290622,0.0023674729745835066,2.78028828818771,-0.30452561378479004
67672,0.15118487179279327,0.11711939424276352,0.3491182327270508,1.2770346051050265,0.0005758419865742326,2.7441268977731053,0.3110928237438202
125199,0.04226163029670715,0.019192026928067207,0.06292892247438431,0.5982700044966733,0.0010532926535233855,2.6818127559792355,-0.5471401810646057
105705,0.17328417301177979,0.02982221730053425,0.2179783284664154,1.0042428520927982,0.00638057105243206,2.825314661528674,-0.3219645619392395
160798,0.048824843019247055,0.013450930826365948,0.05966796725988388,4.5783951417940376e-07,0.001232112874276936,2.83558488613472,-1.4816824197769165
163631,0.005209701601415873,0.0007957762572914362,0.006916360463947058,4.5783951417940376e-07,0.0009371940977871418,2.759488977301925,0.9643009901046753
147868,0.09565293043851852,0.06634779274463654,0.170610249042511,1.0042428520927982,0.0018841743003576994,2.762237629247209,0.0918051153421402
195086,0.047546692192554474,0.01934799738228321,0.08313801884651184,0.41011673923022207,0.00014670903328806162,2.5271067911401457,0.6169365644454956
91308,0.1005023717880249,0.06868982315063477,0.24071499705314636,1.2770346051050268,0.0009589280234649777,2.363229824879843,0.7951667904853821
112624,0.16033433377742767,0.01814814656972885,0.18085841834545135,4.5783951417940376e-07,0.002755535300821066,2.8157458358125815,-0.30040931701660156
2877,0.003650073194876313,0.0014101723209023476,0.006478821858763695,4.5783951417940376e-07,0.0019350864458829165,2.681975388257257,1.047683596611023
196047,0.23255589604377747,0.03819429129362106,0.28641238808631897,1.0042428520927982,0.006903394125401974,2.699696467690511,-0.43218621611595154
82454,0.11942142248153687,0.09007886797189713,0.2647863030433655,1.2770346051050265,0.002503985073417425,2.738701976453359,0.36436447501182556
50279,0.0404861755669117,0.013315390795469284,0.06341720372438431,0.41011673923022207,0.006748439744114876,2.639180376749172,0.8132318258285522
212827,0.002156780567020178,0.000994417816400528,0.004432827699929476,4.5783951417940376e-07,0.00048201880417764187,2.4762523695805534,1.5021445751190186
190051,0.019279586151242256,0.010644575580954552,0.03608589991927147,4.5783951417940376e-07,0.0003677083004731685,2.6094349707069107,-0.01947491429746151
171956,0.04621151462197304,0.018342847004532814,0.06997070461511612,0.6829085184168338,0.009761026129126549,2.8433045098470924,0.16105639934539795
209440,0.016725342720746994,0.008217571303248405,0.027367684990167618,4.5783951417940376e-07,0.007570609450340271,2.6039729538545453,0.11479705572128296
209534,0.03836604952812195,0.011537948623299599,0.05559512972831726,4.5783951417940376e-07,0.011547306552529335,2.829435526107181,-0.2123904526233673
181841,0.04297736659646034,0.01612779125571251,0.06534064561128616,0.41011673923022207,0.0026889462023973465,2.78550497083804,-0.20892766118049622
85380,0.03586569428443909,0.015263279899954796,0.06044922024011612,4.5783951417940376e-07,0.0031040117610245943,2.7119900814805,0.2086154967546463
210739,0.006742110010236502,0.002856549108400941,0.012834137305617332,4.5783951417940376e-07,0.0020339065231382847,2.7506502338684635,1.1216833591461182
93196,0.09651979058980942,0.031063122674822807,0.1296568661928177,0.9557002714290622,0.0018420028500258923,2.8263239548505963,-1.1979318857192993
195025,0.03427186980843544,0.01976463384926319,0.0623573437333107,4.5783951417940376e-07,0.00453717028722167,2.709192881137549,0.09383983165025711
160274,0.1300898790359497,0.04636910930275917,0.18666034936904907,0.6829085184168338,0.0014282229822129011,2.6359663465082606,-0.2779366374015808
215656,0.12990906834602356,0.0422278568148613,0.19308555126190186,1.2770346051050268,0.01076882891356945,2.803708077239427,-0.09429577738046646
121496,0.0356856994330883,0.01827908866107464,0.07498085498809814,0.41011673923022207,0.000714133377186954,2.7145690484913887,1.2002990245819092
210076,0.058777712285518646,0.011399266310036182,0.07331112027168274,0.6829085184168338,0.008069587871432304,2.838046620146968,-0.692418098449707
37237,0.009281993843615055,0.003720272798091173,0.015031402930617332,4.5783951417940376e-07,0.0007883444195613265,2.4309020364118257,0.39989134669303894
145707,0.10362463444471359,0.03428651764988899,0.16216011345386505,0.9557002714290622,0.0032314781565219164,2.7926368318413655,0.4491385519504547
149490,0.09428040683269501,0.10250090807676315,0.3100557327270508,0.7963120248049346,0.0023347316309809685,2.638031848858308,1.2553422451019287
91309,0.07886083424091339,0.05386114493012428,0.1856675148010254,1.0042428520927982,0.001708068884909153,2.557491070954449,0.7460307478904724
89139,0.08892381191253662,0.010981462895870209,0.10026424378156662,4.5783951417940376e-07,0.005895229056477547,2.8437037993121574,-1.27180016040802
93762,0.022130629047751427,0.01128537766635418,0.03920324146747589,4.5783951417940376e-07,0.0003144169459119439,2.792628107352823,0.19813726842403412
46743,0.07715048640966415,0.05185545235872269,0.17935910820960999,1.0042428520927982,0.0008798587368801236,2.791195286794863,0.8438634872436523
47918,0.05084922909736633,0.06422746926546097,0.1978544294834137,0.7963120248049346,0.00011969536717515439,2.0595387593348873,1.5609996318817139
33557,0.06496506929397583,0.029279127717018127,0.11768057197332382,0.6829085184168338,0.0002666323562152684,2.777623958409039,0.15390518307685852
38904,0.04261231794953346,0.018543686717748642,0.059717755764722824,4.5783951417940376e-07,0.0009505095658823848,2.5041802036002707,-0.8747052550315857
182831,0.04066425561904907,0.04342510178685188,0.11900658905506134,0.5982700044966733,2.9662523957085796e-06,1.440798749973828,0.6804332137107849
184596,0.11440429836511612,0.08456213027238846,0.2977730631828308,1.2770346051050265,0.0017379105556756258,2.6747532015297333,1.237123727798462
20493,0.12024931609630585,0.07194004952907562,0.23579196631908417,0.9557002714290622,0.0009473410318605602,2.707135004758073,0.7433484792709351
210221,0.038051195442676544,0.012715371325612068,0.06072591245174408,4.5783951417940376e-07,9.891975059872493e-05,2.791461435745782,0.6061347126960754
65502,0.05282149836421013,0.03735614940524101,0.12252891063690186,0.6829085184168338,0.0008961340645328164,2.5941235312922792,0.6787823438644409
180804,0.15855874121189117,0.055930208414793015,0.2741249203681946,1.2770346051050265,0.0007013100548647344,2.6867355646650948,0.9426329731941223
40839,0.07980362325906754,0.02969490736722946,0.1278061866760254,0.9557002714290622,0.0017010888550430536,2.634973510451875,-0.2108171433210373
64908,0.06626714766025543,0.03781218081712723,0.13367800414562225,0.9557002714290622,0.00459655188024044,2.596181865924944,0.5922874808311462
127592,0.04698729142546654,0.03583738952875137,0.10451038181781769,0.6829085184168338,0.00036572280805557966,2.785708811538484,0.12618915736675262
142100,0.0938672199845314,0.053223706781864166,0.19606024026870728,0.9557002714290622,0.0005821530940011144,2.5878982879468735,0.45598387718200684
191956,0.06767619401216507,0.013111277483403683,0.09227462112903595,0.6829085184168338,0.0016267633764073253,2.602764906018514,0.5166620016098022
9672,0.065608449280262,0.0251975879073143,0.11183363944292068,0.6829085184168338,0.0002206265926361084,2.7987626224260493,0.20763280987739563
204904,0.16002631187438965,0.06809862703084946,0.26970550417900085,1.2770346051050265,0.0006332524353638291,2.7097517783987373,0.24369287490844727
169866,0.12212802469730377,0.010801093652844429,0.13953450322151184,0.6829085184168338,0.002101610181853175,2.807932851738676,0.10064785927534103
85046,0.024132447317242622,0.01825154572725296,0.06506874412298203,0.41011673923022207,0.0016904319636523724,2.784112553368115,1.4041919708251953
15422,0.06869091838598251,0.05213440954685211,0.16608360409736633,0.9557002714290622,0.003174988552927971,2.6937875455928193,0.885702908039093
84719,0.02175409160554409,0.013398390263319016,0.0433957576751709,4.5783951417940376e-07,3.952321276301518e-05,2.135408334997928,0.31291624903678894
22006,0.067805714905262,0.03438419848680496,0.13544443249702454,0.9557002714290622,0.008246632292866707,2.723360504349486,0.7408297657966614
156751,0.07489550858736038,0.027772238478064537,0.12566827237606049,0.9557002714290622,0.00020280915487091988,2.7011723521125357,0.3882165551185608
33151,0.05804309621453285,0.04027225449681282,0.13070809841156006,0.9557002714290622,2.2893920686328784e-05,2.392603932410048,0.4098779857158661
79084,0.017349714413285255,0.004480591043829918,0.02565678581595421,4.5783951417940376e-07,0.0011855296324938536,1.4907149714036072,0.6408618092536926
17651,0.07742459326982498,0.037258751690387726,0.15924383699893951,1.0042428520927982,0.0001589667226653546,2.531126907910247,1.28739333152771
106321,0.06095678359270096,0.03262792155146599,0.12360791862010956,0.6829085184168338,0.00215892493724823,2.647158869376625,0.567872941493988
83466,0.09881444275379181,0.04091987758874893,0.16576573252677917,0.7963120248049346,0.001627840450964868,2.7611493755462657,-0.2369677722454071
24263,0.012503008358180523,0.00971371028572321,0.033323757350444794,4.5783951417940376e-07,0.00030860878177918494,2.3957094757368687,1.165822148323059
7219,0.0709465816617012,0.06857509911060333,0.23786477744579315,0.41011673923022207,0.001421043067239225,2.666666500282365,1.9877275228500366
141542,0.1295836865901947,0.05038733407855034,0.2239152491092682,1.0042428520927982,0.0008099399856291711,2.8131191864635303,0.5576096773147583
90942,0.062090907245874405,0.08443634957075119,0.25078412890434265,0.7963120248049347,2.4262302758870646e-05,1.7801306003074404,1.4358209371566772
37453,0.14016366004943848,0.08021283149719238,0.3054141700267792,1.1537422917373235,0.0006814847583882511,2.4007261577780366,0.862866997718811
77732,0.03296595811843872,0.021621882915496826,0.0806066170334816,0.41011673923022207,0.00421629985794425,2.6805680393733278,1.2442635297775269
92355,0.06112665683031082,0.01730399765074253,0.08524337410926819,0.6829085184168338,0.0037139314226806164,2.5831793089888953,-0.47371116280555725
113093,0.023868471384048462,0.01955219730734825,0.059992533177137375,4.5783951417940376e-07,0.0008065830916166306,2.671996671402618,0.9049559235572815
144041,0.09995526820421219,0.054160226136446,0.17316272854804993,1.0789925847967654,0.0032053447794169188,2.411980604213933,0.11644703894853592
174755,0.04762287810444832,0.023720024153590202,0.08391927182674408,0.5982700044966733,0.00020081884576939046,2.2938221509894934,0.28203722834587097
135454,0.09656287729740143,0.058695197105407715,0.19149337708950043,0.9557002714290622,0.002547146286815405,2.648603389690031,0.48822179436683655
35716,0.04194992780685425,0.020708175376057625,0.08988109230995178,0.41011673923022207,0.0005359561182558537,2.589432952356732,1.623205542564392
212394,0.03968222066760063,0.00930341798812151,0.056938380002975464,4.5783951417940376e-07,0.0007529357098974288,2.761388396322846,0.6047224402427673
35569,0.07239651679992676,0.012578874826431274,0.09693723171949387,0.5982700044966733,0.002068496076390147,2.8460921734078597,0.6598395109176636
171983,0.07690155506134033,0.01427196804434061,0.10059359669685364,0.41011673923022207,0.0017979341791942716,2.5852640018777677,-0.09784678369760513
71517,0.11730621755123138,0.024241093546152115,0.1635751724243164,0.5982700044966733,0.0024599756579846144,2.7156897704836283,0.4179728329181671
83918,0.1022622361779213,0.0379728302359581,0.14809857308864594,1.0789925847967654,0.0009847288019955158,2.5676523822224437,-0.6603813171386719
8842,0.05383799597620964,0.03396514803171158,0.12085152417421341,0.6829085184168338,0.00023808488913346082,2.6481223607383355,0.6649439930915833
220026,0.0789039209485054,0.042269017547369,0.13440755009651184,1.0789925847967654,0.00033503741724416614,2.5559386016244483,0.1030239537358284
87512,0.04644744470715523,0.011586655862629414,0.07364047318696976,0.41011673923022207,0.00046665495028719306,2.572820310852669,1.6984003782272339
33272,0.06013299897313118,0.023410439491271973,0.09031479805707932,0.6829085184168338,0.0028355116955935955,2.7882875770282247,-0.31711190938949585
98869,0.05509371683001518,0.01685904525220394,0.0786755159497261,0.5982700044966733,0.0013498044572770596,2.66299780255798,-0.09805458039045334
46296,0.07183793932199478,0.021098310127854347,0.10994274914264679,0.5982700044966733,0.00048021311522461474,2.830080581998802,0.2838769853115082
148402,0.0952051430940628,0.04926575720310211,0.1743997037410736,1.0789925847967654,0.0009994527790695429,2.553680806335345,0.13480395078659058
143280,0.04851805791258812,0.016967903822660446,0.07736385613679886,0.41011673923022207,0.0007085896795615554,2.69890288087526,0.17903701961040497
4283,0.07348386943340302,0.01792859099805355,0.10234566777944565,0.41011673923022207,0.0017517430242151022,2.8222103206179936,-0.51292484998703
21174,0.04989783093333244,0.017684929072856903,0.0862017497420311,0.5982700044966733,0.000833049532957375,2.600419411191579,1.073043704032898
34165,0.0359172560274601,0.014491095207631588,0.057469744235277176,4.5783951417940376e-07,0.0009856915567070246,2.646381307147582,-0.18360015749931335
197315,0.12077629566192627,0.05342346429824829,0.20887522399425507,1.2770346051050268,0.0004596100770868361,2.1852036430523425,0.0979914590716362
130777,0.080234594643116,0.021272217854857445,0.11147461086511612,0.41011673923022207,0.0011082153068855405,2.612133080030671,0.33167269825935364
189302,0.16024693846702576,0.05316520482301712,0.2590983211994171,1.2770346051050265,0.00795416533946991,2.7522713344219847,0.6015983819961548
16284,0.08323239535093307,0.016624916344881058,0.11156938970088959,4.5783951417940376e-07,0.0051183742471039295,2.8207580734119,0.5219647884368896
190956,0.06469658017158508,0.0358462780714035,0.11882467567920685,0.5982700044966733,9.297575888922438e-05,2.5935894837900255,0.5544195771217346
121323,0.0792429968714714,0.013499047607183456,0.0974322184920311,0.41011673923022207,0.0012678082566708326,2.8084504962781027,-0.6192723512649536
43077,0.05764385685324669,0.018036965280771255,0.09342926740646362,0.5982700044966733,0.0024075936526060104,2.6321286392302063,0.7065208554267883
176249,0.14888529479503632,0.08135850727558136,0.24762944877147675,1.2770346051050268,0.00026345442165620625,2.653808735967772,-0.3604341447353363
36379,0.06402338296175003,0.03788330405950546,0.11963752657175064,0.6829085184168338,0.000702424964401871,2.799652409627096,0.06907662004232407
168282,0.02720930241048336,0.012020774185657501,0.04937959462404251,4.5783951417940376e-07,0.0005551554495468736,2.5555984911380207,0.41437774896621704
181856,0.085159532725811,0.04735869914293289,0.15736635029315948,1.0789925847967654,0.001109106233343482,2.7550706129029736,0.4793228805065155
10368,0.04504866153001785,0.02603035420179367,0.07787894457578659,0.6829085184168338,0.0006418421980924904,2.7984486088388905,0.21811464428901672
89783,0.17188511788845062,0.04306936636567116,0.23939567804336548,1.0042428520927982,0.0008441684767603874,2.682416296163988,-0.13273559510707855
25092,0.06327920407056808,0.056848522275686264,0.165485218167305,0.9557002714290622,7.377769361482933e-05,0.8708714776327251,0.5928206443786621
219134,0.09402710199356079,0.040307655930519104,0.13456936180591583,1.0789925847967654,0.0023034873884171247,2.611955442093711,-0.8018966317176819
1073,0.024082249030470848,0.01280556246638298,0.04944470152258873,4.5783951417940376e-07,0.0003625431563705206,2.523772751339253,0.8356431722640991
123285,0.07589203864336014,0.043499212712049484,0.14201708137989044,1.0042428520927982,0.00017560287960805,2.52890964237681,-0.028967542573809624
86313,0.1286677122116089,0.06203868240118027,0.19963905215263367,1.3517843378089938,0.00640474259853363,2.638655518662669,-0.6226685643196106
109272,0.039840467274188995,0.008299841545522213,0.05308478698134422,4.5783951417940376e-07,0.0009751191828399897,2.606403785902825,0.1570981740951538
66776,0.023772593587636948,0.007159269414842129,0.03323759138584137,4.5783951417940376e-07,0.000325673318002373,2.378104751487257,-0.20032216608524323
163577,0.022805606946349144,0.010376877151429653,0.03405139222741127,4.5783951417940376e-07,0.0010854341089725494,2.7197823388872973,-0.8932191133499146
116582,0.030460815876722336,0.015349735505878925,0.051594093441963196,4.5783951417940376e-07,0.0006853991653770208,2.815133461148119,0.26368263363838196
187851,0.02824973687529564,0.013091766275465488,0.05537588149309158,4.5783951417940376e-07,0.00010991087765432894,2.6990596716302755,1.0424518585205078
136097,0.03907344117760658,0.013050947338342667,0.06273169070482254,0.41011673923022207,0.0008183842292055488,2.453897570978037,0.1869668960571289
100406,0.05431192368268967,0.009798628278076649,0.07019665092229843,0.5982700044966733,0.0033722277730703354,2.747629168477672,0.39751070737838745
6074,0.053888194262981415,0.03326401486992836,0.10764782130718231,0.6829085184168338,0.0008898153901100159,2.816176303173445,0.2190428227186203
24958,0.036708902567625046,0.018547959625720978,0.06072016805410385,4.5783951417940376e-07,0.0010292953811585903,2.673746532213074,0.006438306532800198
